hospital_id;date;dow;month;day_of_week;season;temperature_c;heatwave_event;epidemic_level;strike_level;accident_event;total_admissions;emergency_admissions;pediatric_admissions;icu_admissions;available_beds;available_staff;medical_stock_level_pct;waiting_time_avg_min;naive_pred_total_admissions;scheduled_surgeries;avg_patient_severity;staff_absence_rate;bed_occupancy_rate;ambulance_arrivals;external_alert_level;supply_delivery_day;it_system_outage;estimated_cost_per_day;patient_satisfaction_score
HEGP;13/01/2012;4;1;Friday;winter;5.7;0;0;0;0;463;188;36;15;1533;406;68.2;47;484;38;2.2;0.07;0.3;115;0;1;0;63819;7.39
HEGP;14/01/2012;5;1;Saturday;winter;1.6;0;0;0;0;420;161;36;15;1537;417;73.7;47;472;21;2.5;0.07;0.3;93;0;1;0;61470;7.54
HEGP;15/01/2012;6;1;Sunday;winter;3.6;0;0;0;0;442;176;38;17;1516;433;72.0;41;476;22;2.2;0.07;0.3;103;0;0;0;62969;7.42
HEGP;16/01/2012;0;1;Monday;winter;11.7;0;0;0;0;543;208;39;16;1420;417;77.4;50;474;37;2.1;0.08;0.325;126;0;1;0;66378;7.63
HEGP;17/01/2012;1;1;Tuesday;winter;4.7;0;0;0;0;523;217;38;19;1476;419;75.5;50;446;33;2.5;0.08;0.301;146;0;0;0;64000;7.46
HEGP;18/01/2012;2;1;Wednesday;winter;4.9;0;0;0;0;501;204;41;20;1493;430;74.4;52;454;40;2.2;0.08;0.3;116;0;0;0;62797;7.45
HEGP;19/01/2012;3;1;Thursday;winter;3.2;0;0;0;0;489;192;36;22;1506;421;73.3;53;493;37;2.3;0.08;0.3;113;0;0;0;67167;7.77
HEGP;20/01/2012;4;1;Friday;winter;4.0;0;0;0;0;453;174;33;20;1424;431;77.6;50;491;40;2.3;0.09;0.3;111;0;1;0;62491;7.18
HEGP;21/01/2012;5;1;Saturday;winter;3.3;0;0;0;0;418;169;33;17;1551;414;83.6;44;465;16;2.1;0.09;0.3;89;0;1;0;61866;7.47
HEGP;22/01/2012;6;1;Sunday;winter;6.7;0;0;0;0;440;176;34;20;1509;407;83.3;53;479;21;2.2;0.07;0.3;87;0;0;0;63930;7.31
HEGP;23/01/2012;0;1;Monday;winter;7.5;0;0;0;0;528;180;45;21;1412;435;80.1;48;487;31;2.5;0.06;0.318;117;0;0;0;64860;7.56
HEGP;24/01/2012;1;1;Tuesday;winter;6.1;0;0;0;0;508;209;42;18;1492;432;78.1;53;462;37;2.4;0.07;0.3;129;0;0;0;64748;7.84
HEGP;25/01/2012;2;1;Wednesday;winter;2.1;0;0;0;0;503;197;44;20;1442;393;78.5;49;474;40;2.3;0.08;0.3;99;0;0;0;65048;7.5
HEGP;26/01/2012;3;1;Thursday;winter;2.6;0;0;0;0;477;168;34;19;1504;419;82.8;61;480;44;2.7;0.08;0.3;94;0;1;0;64827;7.16
HEGP;27/01/2012;4;1;Friday;winter;5.1;0;0;0;0;468;200;37;18;1486;428;86.9;42;462;38;2.2;0.07;0.3;135;0;1;0;63888;7.56
HEGP;28/01/2012;5;1;Saturday;winter;3.4;0;0;0;0;425;179;29;21;1434;436;91.8;40;486;21;2.2;0.07;0.3;114;0;1;0;64323;7.76
HEGP;29/01/2012;6;1;Sunday;winter;4.7;0;0;0;0;430;169;37;14;1498;434;95.0;53;468;19;2.3;0.06;0.3;109;0;1;0;63522;7.47
HEGP;30/01/2012;0;1;Monday;winter;0.1;0;0;0;0;529;211;44;22;1392;422;92.6;50;484;37;2.4;0.08;0.323;139;0;0;0;65682;7.06
HEGP;31/01/2012;1;1;Tuesday;winter;5.0;0;0;0;0;517;196;38;28;1436;416;95.0;52;476;34;2.6;0.06;0.306;117;0;1;0;68389;7.05
HEGP;01/02/2012;2;2;Wednesday;winter;2.1;0;0;0;0;475;197;49;20;1461;433;93.3;55;485;40;2.4;0.07;0.3;126;0;0;0;63265;7.61
HEGP;02/02/2012;3;2;Thursday;winter;5.5;0;0;0;0;450;172;38;21;1489;430;92.4;48;460;45;2.4;0.06;0.3;103;0;0;0;63576;7.67
HEGP;03/02/2012;4;2;Friday;winter;5.1;0;0;0;0;439;173;36;16;1533;424;89.8;53;483;43;2.2;0.07;0.3;97;0;0;0;61068;7.52
HEGP;04/02/2012;5;2;Saturday;winter;6.6;0;0;0;0;394;164;33;16;1584;427;95.0;53;473;18;2.3;0.06;0.3;102;0;1;0;61666;7.31
HEGP;05/02/2012;6;2;Sunday;winter;7.2;0;0;0;0;427;152;29;14;1599;425;92.9;45;485;22;2.3;0.07;0.3;83;0;0;0;59902;7.32
HEGP;06/02/2012;0;2;Monday;winter;1.4;0;0;0;0;527;203;45;22;1401;447;91.7;39;450;34;2.1;0.06;0.32;130;0;0;0;67158;7.92
HEGP;07/02/2012;1;2;Tuesday;winter;6.5;0;0;0;0;493;195;39;19;1510;441;89.0;43;450;34;2.2;0.07;0.3;114;0;0;0;64817;7.57
HEGP;08/02/2012;2;2;Wednesday;winter;6.8;0;0;0;0;485;193;42;20;1468;443;94.2;51;465;41;2.3;0.07;0.3;118;0;1;0;65912;7.39
HEGP;09/02/2012;3;2;Thursday;winter;6.3;0;0;0;0;464;188;33;19;1498;440;93.0;53;445;34;2.3;0.06;0.3;108;0;0;0;62348;7.2
HEGP;10/02/2012;4;2;Friday;winter;5.5;0;0;0;0;446;175;51;19;1400;457;91.5;42;446;36;2.4;0.07;0.3;108;0;0;0;63268;7.66
HEGP;11/02/2012;5;2;Saturday;winter;2.5;0;0;0;0;410;154;36;18;1475;437;88.6;41;445;17;2.1;0.07;0.3;78;0;0;0;61085;7.64
HEGP;12/02/2012;6;2;Sunday;winter;7.1;0;0;0;0;422;157;32;13;1521;439;85.2;48;460;20;2.2;0.07;0.3;81;0;0;0;62024;7.54
HEGP;13/02/2012;0;2;Monday;winter;9.2;0;0;0;0;513;209;45;26;1401;435;82.7;44;471;39;2.2;0.07;0.311;116;0;0;0;64339;7.12
HEGP;14/02/2012;1;2;Tuesday;winter;1.6;0;0;0;0;494;186;42;15;1497;417;81.3;60;453;36;2.2;0.07;0.3;124;0;0;0;65716;7.24
HEGP;15/02/2012;2;2;Wednesday;winter;6.0;0;0;0;0;484;183;34;17;1515;424;86.2;55;437;31;2.2;0.07;0.3;103;0;1;0;65779;7.33
HEGP;16/02/2012;3;2;Thursday;winter;0.6;0;0;0;0;461;182;33;18;1554;431;84.3;56;438;39;2.4;0.08;0.3;107;0;0;0;64801;7.6
HEGP;17/02/2012;4;2;Friday;winter;-0.6;0;0;0;0;443;168;33;20;1436;442;82.9;43;463;35;2.3;0.07;0.3;122;0;0;0;63444;7.33
HEGP;18/02/2012;5;2;Saturday;winter;6.5;0;0;0;0;408;147;33;13;1523;423;80.7;44;451;15;2.3;0.08;0.3;77;0;0;0;61806;7.31
HEGP;19/02/2012;6;2;Sunday;winter;5.1;0;0;0;0;418;148;35;21;1445;390;77.7;53;482;19;2.3;0.07;0.3;88;0;0;0;62066;7.31
HEGP;20/02/2012;0;2;Monday;winter;4.7;0;0;0;0;517;189;42;19;1482;424;75.4;44;413;36;2.3;0.07;0.3;109;0;0;0;62429;7.54
HEGP;21/02/2012;1;2;Tuesday;winter;5.4;0;0;0;0;486;186;41;18;1407;433;74.0;56;483;34;2.2;0.08;0.3;117;0;0;0;62276;7.49
HEGP;22/02/2012;2;2;Wednesday;winter;4.5;0;0;0;0;486;185;40;17;1392;419;71.5;35;487;40;2.4;0.06;0.3;107;0;0;0;62244;7.62
HEGP;23/02/2012;3;2;Thursday;winter;5.2;0;0;0;0;460;188;40;23;1462;436;69.6;47;454;38;2.4;0.07;0.3;113;0;0;0;64041;7.86
HEGP;24/02/2012;4;2;Friday;winter;6.4;0;0;0;0;455;168;36;15;1492;404;74.8;48;462;38;2.2;0.07;0.3;116;0;1;0;59253;7.44
HEGP;25/02/2012;5;2;Saturday;winter;4.6;0;0;0;0;399;169;29;18;1509;426;74.4;49;456;18;2.3;0.08;0.3;86;0;0;0;61929;7.86
HEGP;26/02/2012;6;2;Sunday;winter;3.7;0;0;0;0;437;186;31;17;1522;443;72.2;41;484;25;2.2;0.08;0.3;115;0;0;0;62191;7.26
HEGP;27/02/2012;0;2;Monday;winter;1.0;0;0;0;0;534;227;46;24;1463;422;71.2;47;453;36;2.3;0.08;0.31;136;0;0;0;66892;7.4
HEGP;28/02/2012;1;2;Tuesday;winter;4.1;0;0;0;0;492;170;31;20;1484;425;76.0;44;439;35;2.4;0.06;0.3;108;0;1;0;65699;7.75
HEGP;29/02/2012;2;2;Wednesday;winter;5.3;0;0;0;0;488;205;40;20;1420;425;74.0;42;457;38;2.1;0.07;0.3;119;0;0;0;63276;7.46
HEGP;01/03/2012;3;3;Thursday;spring;11.7;0;0;0;0;445;188;36;20;1534;428;72.7;49;481;38;2.4;0.07;0.3;111;0;0;0;62526;7.53
HEGP;02/03/2012;4;3;Friday;spring;9.1;0;0;0;0;425;159;29;13;1541;411;71.1;40;474;36;2.5;0.08;0.3;81;0;0;0;61433;7.47
HEGP;03/03/2012;5;3;Saturday;spring;6.2;0;0;0;0;393;140;31;11;1440;431;69.6;41;480;19;2.1;0.08;0.3;93;0;0;0;59044;7.76
HEGP;04/03/2012;6;3;Sunday;spring;7.4;0;0;0;0;416;167;37;16;1600;418;68.7;38;451;19;2.4;0.06;0.3;103;0;0;0;63454;7.67
HEGP;05/03/2012;0;3;Monday;spring;7.9;0;0;0;0;501;186;44;19;1513;440;66.5;40;439;34;2.4;0.07;0.3;123;0;0;0;64740;7.72
HEGP;06/03/2012;1;3;Tuesday;spring;8.9;0;0;0;0;478;196;39;21;1395;433;64.7;44;441;39;2.2;0.06;0.3;131;0;0;0;63082;7.32
HEGP;07/03/2012;2;3;Wednesday;spring;9.2;0;0;0;0;453;172;36;18;1396;426;62.0;54;470;38;2.3;0.08;0.3;104;0;0;0;60265;7.18
HEGP;08/03/2012;3;3;Thursday;spring;12.5;0;0;0;0;455;171;32;22;1490;430;60.0;41;401;33;2.3;0.06;0.3;109;0;0;0;63016;7.79
HEGP;09/03/2012;4;3;Friday;spring;10.5;0;0;0;0;428;157;32;16;1600;426;57.6;51;459;42;2.2;0.09;0.3;101;0;0;0;62649;7.19
HEGP;10/03/2012;5;3;Saturday;spring;6.2;0;0;0;0;399;153;31;18;1528;432;57.4;45;431;24;2.3;0.07;0.3;97;0;0;0;60119;7.58
HEGP;11/03/2012;6;3;Sunday;spring;12.6;0;0;0;0;408;147;29;14;1504;425;55.8;39;470;19;2.1;0.06;0.3;86;0;0;0;63417;7.46
HEGP;12/03/2012;0;3;Monday;spring;7.0;0;0;0;0;503;185;45;19;1550;439;52.7;46;450;32;2.5;0.08;0.3;98;0;0;0;68170;7.24
HEGP;13/03/2012;1;3;Tuesday;spring;14.5;0;0;0;0;481;180;39;16;1428;426;57.7;55;442;40;2.0;0.06;0.3;107;0;1;0;64285;7.37
HEGP;14/03/2012;2;3;Wednesday;spring;8.6;0;0;0;0;478;185;32;20;1446;410;55.9;50;444;38;2.3;0.05;0.3;109;0;0;0;65938;7.54
HEGP;15/03/2012;3;3;Thursday;spring;8.4;0;0;0;0;447;184;36;17;1366;453;53.9;49;459;43;2.3;0.06;0.3;117;0;0;0;64969;7.34
HEGP;16/03/2012;4;3;Friday;spring;8.8;0;0;0;0;420;176;35;18;1518;424;51.1;46;456;32;2.3;0.07;0.3;85;0;0;0;63099;7.24
HEGP;17/03/2012;5;3;Saturday;spring;7.5;0;0;0;0;397;156;26;16;1427;435;51.2;41;457;15;2.1;0.07;0.3;90;0;0;0;60038;7.68
HEGP;18/03/2012;6;3;Sunday;spring;6.1;0;0;0;0;402;150;32;17;1492;422;47.9;52;427;22;2.3;0.08;0.3;76;0;0;0;60633;7.39
HEGP;19/03/2012;0;3;Monday;spring;10.2;0;0;0;0;504;196;44;21;1475;441;51.4;49;462;36;2.3;0.07;0.3;122;0;1;0;65663;7.46
HEGP;20/03/2012;1;3;Tuesday;spring;11.7;0;0;0;0;475;198;39;18;1600;446;49.0;46;431;48;2.2;0.07;0.3;129;0;0;0;64967;7.76
HEGP;21/03/2012;2;3;Wednesday;spring;0.4;0;0;0;0;452;155;36;20;1508;409;46.7;44;448;34;2.6;0.07;0.3;95;0;0;0;61166;7.49
HEGP;22/03/2012;3;3;Thursday;spring;8.7;0;0;0;0;445;196;38;14;1528;440;44.4;56;428;35;2.2;0.06;0.3;100;0;0;1;62835;7.49
HEGP;23/03/2012;4;3;Friday;spring;9.0;0;0;0;0;435;168;28;18;1445;422;42.7;59;425;37;2.3;0.08;0.3;111;0;0;0;62689;7.22
HEGP;24/03/2012;5;3;Saturday;spring;12.1;0;0;0;0;392;137;30;13;1422;424;40.9;50;450;17;2.3;0.07;0.3;89;0;0;0;59076;7.27
HEGP;25/03/2012;6;3;Sunday;spring;5.8;0;0;0;0;414;159;40;15;1417;413;40.2;43;438;22;2.5;0.07;0.3;94;0;0;0;60201;7.39
HEGP;26/03/2012;0;3;Monday;spring;10.2;0;0;0;0;508;202;43;22;1493;428;40.0;54;459;40;2.2;0.07;0.3;129;0;0;0;64773;7.06
HEGP;27/03/2012;1;3;Tuesday;spring;12.5;0;0;0;0;482;169;38;17;1422;447;40.5;42;456;42;2.3;0.06;0.3;99;0;0;0;63222;7.71
HEGP;28/03/2012;2;3;Wednesday;spring;11.3;0;0;0;0;458;179;36;17;1397;419;40.0;50;426;33;2.3;0.06;0.3;104;0;0;0;62482;7.52
HEGP;29/03/2012;3;3;Thursday;spring;13.9;0;0;0;0;452;177;38;17;1490;460;45.1;43;462;36;2.6;0.06;0.3;108;0;1;0;62751;7.29
HEGP;30/03/2012;4;3;Friday;spring;11.3;0;0;0;0;424;161;33;17;1520;440;42.1;53;431;34;2.2;0.07;0.3;104;0;0;0;59648;7.43
HEGP;31/03/2012;5;3;Saturday;spring;7.3;0;0;0;0;382;153;32;15;1475;453;40.5;43;447;15;2.3;0.07;0.3;99;0;0;0;59797;7.59
HEGP;01/04/2012;6;4;Sunday;spring;11.1;0;0;0;0;372;132;31;16;1598;452;45.0;42;454;20;2.3;0.06;0.3;86;0;1;0;61526;7.51
HEGP;02/04/2012;0;4;Monday;spring;10.6;0;0;0;0;460;158;33;16;1497;433;43.8;51;406;35;2.5;0.08;0.3;95;0;0;0;63505;7.5
HEGP;03/04/2012;1;4;Tuesday;spring;12.6;0;0;0;0;443;147;32;19;1600;414;50.6;60;427;33;2.4;0.07;0.3;82;0;1;0;62833;7.37
HEGP;04/04/2012;2;4;Wednesday;spring;13.2;0;0;0;0;442;172;34;19;1469;432;49.5;38;414;36;2.2;0.07;0.3;108;0;0;0;63777;7.8
HEGP;05/04/2012;3;4;Thursday;spring;14.2;0;0;0;0;404;164;32;15;1466;419;53.4;43;441;42;2.4;0.06;0.3;93;0;1;0;60140;7.49
HEGP;06/04/2012;4;4;Friday;spring;13.3;0;0;0;0;404;165;35;16;1535;443;57.5;44;416;38;2.2;0.06;0.3;91;0;1;0;61439;7.48
HEGP;07/04/2012;5;4;Saturday;spring;12.8;0;0;0;0;358;142;27;14;1482;432;54.8;39;424;15;2.5;0.06;0.3;79;0;0;0;60054;7.85
HEGP;08/04/2012;6;4;Sunday;spring;13.3;0;0;0;0;379;148;29;13;1480;416;60.1;49;406;19;2.4;0.07;0.3;94;0;1;0;57118;7.49
HEGP;09/04/2012;0;4;Monday;spring;13.5;0;0;0;0;462;196;29;16;1566;427;57.2;53;407;46;2.5;0.07;0.3;106;0;0;0;62812;7.35
HEGP;10/04/2012;1;4;Tuesday;spring;15.3;0;0;0;0;453;156;37;19;1451;433;56.6;48;409;40;2.3;0.07;0.3;82;0;0;0;64162;7.52
HEGP;11/04/2012;2;4;Wednesday;spring;12.1;0;0;0;0;435;168;36;15;1600;429;62.2;39;424;39;2.5;0.07;0.3;91;0;1;0;63635;7.97
HEGP;12/04/2012;3;4;Thursday;spring;15.6;0;0;0;0;405;157;30;18;1528;409;59.9;53;434;44;2.5;0.08;0.3;88;0;0;0;59280;7.55
HEGP;13/04/2012;4;4;Friday;spring;9.3;0;0;0;0;403;155;31;19;1478;446;59.5;41;417;34;2.5;0.08;0.3;101;0;0;0;58091;7.44
HEGP;14/04/2012;5;4;Saturday;spring;9.2;0;0;0;0;359;139;27;13;1439;423;59.7;35;393;21;2.3;0.08;0.3;78;0;0;0;57811;7.55
HEGP;15/04/2012;6;4;Sunday;spring;12.9;0;0;0;0;378;146;26;15;1417;439;57.2;46;395;23;2.2;0.09;0.3;87;0;0;0;59360;7.61
HEGP;16/04/2012;0;4;Monday;spring;14.9;0;0;0;0;467;190;36;20;1479;436;56.5;47;427;37;2.3;0.07;0.3;102;0;0;0;63888;7.31
HEGP;17/04/2012;1;4;Tuesday;spring;14.2;0;0;0;0;446;167;41;21;1446;445;56.4;62;399;44;2.4;0.08;0.3;104;0;0;0;62504;7.13
HEGP;18/04/2012;2;4;Wednesday;spring;10.4;0;0;0;0;423;177;38;16;1473;446;55.5;45;417;44;2.3;0.07;0.3;97;0;0;0;61187;7.48
HEGP;19/04/2012;3;4;Thursday;spring;11.1;0;0;0;0;407;177;29;20;1350;440;53.5;36;426;38;2.2;0.06;0.3;99;0;0;0;63655;7.7
HEGP;20/04/2012;4;4;Friday;spring;11.1;0;0;0;0;393;142;34;13;1539;430;50.1;54;397;43;2.3;0.07;0.3;83;0;0;0;59740;7.55
HEGP;21/04/2012;5;4;Saturday;spring;15.0;0;0;0;0;365;143;33;14;1579;417;47.8;58;407;25;2.3;0.07;0.3;95;0;0;0;59094;7.22
HEGP;22/04/2012;6;4;Sunday;spring;12.9;0;0;0;0;369;142;32;14;1443;441;46.6;50;396;24;2.5;0.08;0.3;76;0;0;0;60322;7.47
HEGP;23/04/2012;0;4;Monday;spring;9.3;0;0;0;0;467;172;33;19;1440;433;53.2;49;427;32;2.3;0.06;0.3;95;0;1;0;63226;7.47
HEGP;24/04/2012;1;4;Tuesday;spring;13.3;0;0;0;0;438;162;35;16;1443;424;53.0;48;444;29;2.3;0.07;0.3;93;0;0;0;62627;7.32
HEGP;25/04/2012;2;4;Wednesday;spring;11.5;0;0;0;0;422;155;34;15;1574;430;51.6;49;413;35;2.3;0.07;0.3;98;0;0;0;59904;7.02
HEGP;26/04/2012;3;4;Thursday;spring;15.9;0;0;0;0;403;156;29;18;1469;428;49.0;48;396;43;2.5;0.06;0.3;93;0;0;0;60328;7.5
HEGP;27/04/2012;4;4;Friday;spring;16.2;0;0;0;0;386;144;33;19;1564;434;48.6;44;402;34;2.3;0.06;0.3;82;0;0;0;59008;7.45
HEGP;28/04/2012;5;4;Saturday;spring;17.0;0;0;0;0;367;147;28;11;1466;435;53.3;50;394;21;2.3;0.07;0.3;80;0;1;0;57948;7.18
HEGP;29/04/2012;6;4;Sunday;spring;16.2;0;0;0;0;375;143;21;14;1483;424;50.2;47;419;17;2.1;0.07;0.3;86;0;0;0;59816;7.23
HEGP;30/04/2012;0;4;Monday;spring;12.7;0;0;0;0;463;171;40;15;1510;457;46.9;49;431;44;2.4;0.06;0.3;95;0;0;0;60799;7.52
HEGP;01/05/2012;1;5;Tuesday;spring;13.0;0;0;0;0;427;155;38;16;1443;424;53.0;50;422;37;2.3;0.08;0.3;93;0;1;0;61376;7.65
HEGP;02/05/2012;2;5;Wednesday;spring;20.5;0;0;0;0;414;163;34;16;1499;419;50.8;50;411;30;2.2;0.07;0.3;96;0;0;0;62610;7.61
HEGP;03/05/2012;3;5;Thursday;spring;15.0;0;0;0;0;387;147;35;16;1438;460;49.3;41;427;32;2.3;0.06;0.3;83;0;0;0;60916;7.7
HEGP;04/05/2012;4;5;Friday;spring;19.2;0;0;0;0;374;143;28;14;1400;410;47.8;38;404;43;2.3;0.07;0.3;92;0;0;0;58701;7.66
HEGP;05/05/2012;5;5;Saturday;spring;14.3;0;0;0;0;343;136;28;15;1525;440;51.8;46;435;17;2.4;0.07;0.3;79;0;1;0;60591;7.49
HEGP;06/05/2012;6;5;Sunday;spring;18.4;0;0;0;0;358;135;25;15;1399;418;49.6;47;420;16;2.2;0.06;0.3;85;0;0;0;59280;7.76
HEGP;07/05/2012;0;5;Monday;spring;17.6;0;0;0;0;450;176;36;23;1523;434;47.3;51;392;31;2.3;0.07;0.3;99;0;0;0;60786;7.64
HEGP;08/05/2012;1;5;Tuesday;spring;18.6;0;0;0;0;416;151;31;19;1543;444;47.5;38;406;39;2.2;0.07;0.3;89;0;0;0;60850;7.64
HEGP;09/05/2012;2;5;Wednesday;spring;16.8;0;0;0;0;402;155;38;18;1532;418;53.4;44;357;39;2.4;0.07;0.3;97;0;1;0;62782;7.89
HEGP;10/05/2012;3;5;Thursday;spring;17.8;0;0;0;0;397;143;28;16;1475;439;57.5;40;371;37;2.1;0.08;0.3;85;0;1;0;61651;7.72
HEGP;11/05/2012;4;5;Friday;spring;15.8;0;0;0;0;371;146;33;18;1512;440;63.6;49;387;29;2.2;0.08;0.3;83;0;1;0;61099;7.4
HEGP;12/05/2012;5;5;Saturday;spring;17.5;0;0;0;0;355;146;24;15;1486;411;69.2;40;362;24;2.4;0.08;0.3;92;0;1;0;59493;7.32
HEGP;13/05/2012;6;5;Sunday;spring;22.2;0;0;0;0;361;144;29;17;1551;433;68.2;30;406;18;2.2;0.07;0.3;84;0;0;0;59992;7.43
HEGP;14/05/2012;0;5;Monday;spring;13.5;0;0;0;0;449;158;40;14;1391;405;66.6;61;411;37;2.3;0.08;0.3;94;0;0;0;61227;7.29
HEGP;15/05/2012;1;5;Tuesday;spring;21.2;0;0;0;0;430;163;36;17;1424;440;65.2;43;370;38;2.2;0.08;0.3;100;0;0;0;58846;7.69
HEGP;16/05/2012;2;5;Wednesday;spring;17.6;0;0;0;0;408;169;31;15;1534;424;62.6;46;418;41;2.3;0.08;0.3;104;0;0;0;60802;7.42
HEGP;17/05/2012;3;5;Thursday;spring;14.1;0;0;0;0;397;158;36;21;1433;413;61.6;40;395;41;2.4;0.07;0.3;96;0;0;0;62388;7.47
HEGP;18/05/2012;4;5;Friday;spring;18.0;0;0;0;0;378;129;20;17;1444;408;66.8;40;396;33;2.3;0.06;0.3;81;0;1;0;61744;7.64
HEGP;19/05/2012;5;5;Saturday;spring;14.9;0;0;0;0;352;133;29;10;1446;423;65.8;43;373;22;2.1;0.06;0.3;88;0;0;0;58558;7.6
HEGP;20/05/2012;6;5;Sunday;spring;15.2;0;0;0;0;349;122;27;15;1519;403;63.6;41;395;17;2.4;0.06;0.3;64;0;0;0;58663;7.45
HEGP;21/05/2012;0;5;Monday;spring;19.1;0;0;0;0;434;156;34;21;1445;432;61.0;50;400;44;2.2;0.07;0.3;99;0;0;0;61337;7.64
HEGP;22/05/2012;1;5;Tuesday;spring;14.9;0;0;0;0;422;152;30;16;1411;449;60.0;63;376;36;2.3;0.09;0.3;96;0;0;0;62680;7.21
HEGP;23/05/2012;2;5;Wednesday;spring;16.8;0;0;0;0;411;145;36;14;1528;433;57.8;41;399;31;2.1;0.05;0.3;87;0;0;0;59864;7.63
HEGP;24/05/2012;3;5;Thursday;spring;11.2;0;0;0;0;397;163;31;17;1434;440;56.0;44;382;46;2.2;0.08;0.3;86;0;0;0;59777;7.72
HEGP;25/05/2012;4;5;Friday;spring;16.7;0;0;0;0;388;135;23;18;1339;420;54.5;43;404;38;2.2;0.07;0.3;77;0;0;0;59316;7.6
HEGP;26/05/2012;5;5;Saturday;spring;19.2;0;0;0;0;349;141;24;13;1480;436;53.1;55;385;25;2.1;0.06;0.3;88;0;0;0;58086;7.42
HEGP;27/05/2012;6;5;Sunday;spring;16.5;0;0;0;0;362;138;29;15;1473;424;50.6;37;395;18;2.2;0.08;0.3;85;0;0;0;61082;7.49
HEGP;28/05/2012;0;5;Monday;spring;18.6;0;0;0;0;438;173;31;17;1528;426;49.4;58;414;30;2.3;0.07;0.3;114;0;0;0;62670;7.16
HEGP;29/05/2012;1;5;Tuesday;spring;22.6;0;0;0;0;417;172;35;19;1470;413;53.7;44;379;40;2.4;0.07;0.3;107;0;1;0;64023;7.71
HEGP;30/05/2012;2;5;Wednesday;spring;15.5;0;0;0;0;413;161;29;19;1412;414;52.1;42;398;40;2.4;0.07;0.3;86;0;0;0;62243;7.47
HEGP;31/05/2012;3;5;Thursday;spring;17.2;0;0;0;0;386;155;31;17;1467;431;50.4;39;410;30;2.3;0.07;0.3;107;0;0;0;61061;7.98
HEGP;01/06/2012;4;6;Friday;summer;23.6;0;0;0;0;358;145;24;15;1449;433;56.0;47;392;37;2.4;0.08;0.3;71;0;1;0;58106;7.57
HEGP;02/06/2012;5;6;Saturday;summer;17.1;0;0;0;0;327;128;32;14;1460;433;53.4;33;369;24;2.1;0.07;0.3;75;0;0;0;57874;7.65
HEGP;03/06/2012;6;6;Sunday;summer;22.8;0;0;0;0;347;120;26;15;1600;439;51.6;41;372;20;2.5;0.05;0.3;75;0;0;0;58751;7.59
HEGP;04/06/2012;0;6;Monday;summer;19.0;0;0;0;0;423;158;32;17;1431;433;51.5;37;393;40;2.4;0.06;0.3;89;0;0;0;59336;7.64
HEGP;05/06/2012;1;6;Tuesday;summer;24.4;0;0;0;0;400;156;33;17;1415;427;56.1;41;392;40;2.1;0.07;0.3;90;0;1;0;60479;7.59
