hospital_id;date;dow;month;day_of_week;season;temperature_c;heatwave_event;epidemic_level;strike_level;accident_event;total_admissions;emergency_admissions;pediatric_admissions;icu_admissions;available_beds;available_staff;medical_stock_level_pct;waiting_time_avg_min;naive_pred_total_admissions;scheduled_surgeries;avg_patient_severity;staff_absence_rate;bed_occupancy_rate;ambulance_arrivals;external_alert_level;supply_delivery_day;it_system_outage;estimated_cost_per_day;patient_satisfaction_score
CHULILLE;20/01/2012;4;1;Friday;winter;5.1;0;0;0;0;373;146;33;16;1224;370;78.3;52;373;40;2.3;0.07;0.3;86;0;0;0;56232;7.55
CHULILLE;21/01/2012;5;1;Saturday;winter;6.3;0;0;0;0;339;128;21;10;1229;370;75.3;44;376;21;2.3;0.07;0.3;76;0;0;0;56496;7.47
CHULILLE;22/01/2012;6;1;Sunday;winter;3.0;0;0;0;0;359;144;25;14;1250;374;81.6;43;385;17;2.4;0.07;0.3;83;0;1;0;56685;7.45
CHULILLE;23/01/2012;0;1;Monday;winter;3.5;0;0;0;0;440;183;39;16;1214;370;86.3;48;399;39;2.4;0.06;0.308;115;0;1;0;60342;7.21
CHULILLE;24/01/2012;1;1;Tuesday;winter;3.6;0;0;0;0;425;157;34;17;1231;370;82.0;46;381;35;2.5;0.07;0.3;96;0;0;0;60701;7.65
CHULILLE;25/01/2012;2;1;Wednesday;winter;4.2;0;0;0;0;401;148;27;15;1205;378;79.6;45;395;38;2.4;0.06;0.3;88;0;0;0;57393;7.42
CHULILLE;26/01/2012;3;1;Thursday;winter;2.2;0;0;0;0;383;145;30;14;1215;373;83.6;52;414;41;2.3;0.07;0.3;83;0;1;0;56423;7.12
CHULILLE;27/01/2012;4;1;Friday;winter;7.6;0;0;0;0;371;150;27;13;1233;376;82.1;53;392;37;2.3;0.08;0.3;88;0;0;0;59045;7.51
CHULILLE;28/01/2012;5;1;Saturday;winter;0.7;0;0;0;0;334;133;26;10;1262;370;80.7;41;400;25;2.2;0.07;0.3;77;0;0;0;52066;7.22
CHULILLE;29/01/2012;6;1;Sunday;winter;1.2;0;0;0;0;363;146;32;14;1226;370;80.1;36;398;20;2.2;0.06;0.3;95;0;0;0;55307;7.64
CHULILLE;30/01/2012;0;1;Monday;winter;6.4;0;0;0;0;441;159;35;13;1316;370;85.2;47;378;37;2.2;0.07;0.3;99;0;1;0;59317;7.39
CHULILLE;31/01/2012;1;1;Tuesday;winter;0.5;0;0;0;0;424;163;37;16;1235;370;82.7;64;369;39;2.3;0.08;0.3;100;0;0;0;55665;7.25
CHULILLE;01/02/2012;2;2;Wednesday;winter;8.4;0;0;0;0;397;142;33;16;1269;370;87.6;50;399;37;2.4;0.08;0.3;93;0;1;0;62386;7.55
CHULILLE;02/02/2012;3;2;Thursday;winter;4.8;0;0;0;0;377;147;30;16;1209;371;86.4;45;423;33;2.1;0.07;0.3;79;0;0;0;58182;7.57
CHULILLE;03/02/2012;4;2;Friday;winter;7.4;0;0;0;0;357;143;29;15;1316;370;85.0;48;394;39;2.5;0.07;0.3;88;0;0;0;56974;7.36
CHULILLE;04/02/2012;5;2;Saturday;winter;3.9;0;0;0;0;323;124;22;13;1223;370;90.4;56;370;22;2.3;0.09;0.3;82;0;1;0;54659;7.15
CHULILLE;05/02/2012;6;2;Sunday;winter;3.6;0;0;0;0;348;154;25;13;1200;370;88.9;61;405;16;2.3;0.08;0.3;86;0;0;0;55126;7.2
CHULILLE;06/02/2012;0;2;Monday;winter;7.2;0;0;0;0;415;163;36;14;1214;370;95.0;52;390;34;2.3;0.07;0.3;100;0;1;0;56821;7.37
CHULILLE;07/02/2012;1;2;Tuesday;winter;4.7;0;0;0;0;415;173;30;19;1264;373;91.6;47;371;33;2.1;0.07;0.3;90;0;0;0;58096;7.43
CHULILLE;08/02/2012;2;2;Wednesday;winter;8.1;0;0;0;0;390;150;26;22;1221;370;89.0;46;375;39;2.3;0.07;0.3;90;0;0;0;59063;7.5
CHULILLE;09/02/2012;3;2;Thursday;winter;4.1;0;0;0;0;372;147;29;13;1209;370;94.2;51;385;41;2.1;0.07;0.3;97;0;1;0;58671;7.56
CHULILLE;10/02/2012;4;2;Friday;winter;7.5;0;0;0;0;364;144;29;14;1218;378;91.0;39;356;35;2.2;0.08;0.3;86;0;0;0;58526;7.11
CHULILLE;11/02/2012;5;2;Saturday;winter;4.5;0;0;0;0;334;134;24;14;1287;370;89.2;55;359;20;2.2;0.07;0.3;79;0;0;0;55424;7.57
CHULILLE;12/02/2012;6;2;Sunday;winter;3.9;0;0;0;0;354;156;30;15;1244;370;86.7;50;374;15;2.4;0.06;0.3;104;0;0;0;57606;7.45
CHULILLE;13/02/2012;0;2;Monday;winter;2.2;0;0;0;0;419;152;33;16;1200;379;84.5;49;376;37;2.4;0.07;0.3;95;0;0;1;57006;7.53
CHULILLE;14/02/2012;1;2;Tuesday;winter;3.0;0;0;0;0;411;173;35;18;1200;370;87.8;44;389;38;2.3;0.06;0.3;106;0;1;0;58052;7.57
CHULILLE;15/02/2012;2;2;Wednesday;winter;2.4;0;0;0;0;386;154;28;15;1200;372;84.8;58;393;41;2.1;0.06;0.3;102;0;0;0;56693;7.15
CHULILLE;16/02/2012;3;2;Thursday;winter;4.7;0;0;0;0;384;141;29;16;1206;372;82.4;49;395;39;2.1;0.07;0.3;96;0;0;0;58636;7.43
CHULILLE;17/02/2012;4;2;Friday;winter;8.6;0;0;0;0;369;146;28;15;1204;370;80.7;46;394;36;2.5;0.07;0.3;81;0;0;0;57914;7.24
CHULILLE;18/02/2012;5;2;Saturday;winter;6.5;0;0;0;0;325;129;19;10;1249;370;78.0;36;371;24;2.5;0.07;0.3;86;0;0;0;54118;7.81
CHULILLE;19/02/2012;6;2;Sunday;winter;6.3;0;0;0;0;348;129;31;13;1214;370;74.6;47;386;24;2.4;0.08;0.3;85;0;0;0;56345;7.6
CHULILLE;20/02/2012;0;2;Monday;winter;5.0;0;0;0;0;425;144;40;19;1244;370;73.2;42;351;33;2.4;0.07;0.3;87;0;0;0;57580;7.82
CHULILLE;21/02/2012;1;2;Tuesday;winter;5.3;0;0;0;0;399;154;31;16;1216;370;71.7;49;367;40;2.1;0.06;0.3;73;0;0;0;58729;7.61
CHULILLE;22/02/2012;2;2;Wednesday;winter;3.3;0;0;0;0;391;149;31;15;1200;370;69.7;45;408;40;2.5;0.07;0.3;94;0;0;0;56980;7.32
CHULILLE;23/02/2012;3;2;Thursday;winter;4.2;0;0;0;0;366;138;33;14;1230;372;67.7;43;367;39;2.6;0.07;0.3;75;0;0;0;57723;7.76
CHULILLE;24/02/2012;4;2;Friday;winter;2.6;0;0;0;0;352;132;24;13;1273;379;66.3;46;390;37;2.4;0.07;0.3;80;0;0;0;56766;7.54
CHULILLE;25/02/2012;5;2;Saturday;winter;4.5;0;0;0;0;337;128;29;16;1209;370;63.3;43;366;16;2.4;0.07;0.3;71;0;0;0;56541;7.34
CHULILLE;26/02/2012;6;2;Sunday;winter;9.3;0;0;0;0;332;120;23;14;1335;374;61.5;49;376;21;2.3;0.08;0.3;69;0;0;0;58098;7.45
CHULILLE;27/02/2012;0;2;Monday;winter;3.7;0;0;0;0;423;169;30;18;1200;370;66.6;57;375;30;2.4;0.06;0.3;107;0;1;0;60589;7.2
CHULILLE;28/02/2012;1;2;Tuesday;winter;3.5;0;0;0;0;399;143;33;17;1223;370;71.3;46;394;35;2.4;0.07;0.3;94;0;1;0;55251;7.43
CHULILLE;29/02/2012;2;2;Wednesday;winter;1.7;0;0;0;0;382;164;34;16;1200;370;67.8;56;396;44;2.5;0.06;0.3;109;0;0;0;57241;7.32
CHULILLE;01/03/2012;3;3;Thursday;spring;9.0;0;0;0;0;360;137;35;13;1304;370;73.4;50;366;41;2.3;0.08;0.3;88;0;1;0;58367;7.55
CHULILLE;02/03/2012;4;3;Friday;spring;10.2;0;0;0;0;344;137;29;13;1246;370;70.8;51;347;38;2.5;0.07;0.3;71;0;0;0;54401;7.65
CHULILLE;03/03/2012;5;3;Saturday;spring;7.6;0;0;0;0;317;132;23;14;1251;370;70.5;30;367;20;2.4;0.06;0.3;73;0;0;0;55501;7.74
CHULILLE;04/03/2012;6;3;Sunday;spring;10.0;0;0;0;0;342;129;29;14;1200;370;75.9;45;365;16;2.2;0.07;0.3;98;0;1;0;58674;7.35
CHULILLE;05/03/2012;0;3;Monday;spring;9.3;0;0;0;0;403;146;34;19;1200;375;72.7;47;388;43;2.2;0.06;0.3;86;0;0;0;62360;7.52
CHULILLE;06/03/2012;1;3;Tuesday;spring;9.1;0;0;0;0;395;165;34;15;1200;370;77.0;49;373;42;2.3;0.07;0.3;86;0;1;0;55886;7.51
CHULILLE;07/03/2012;2;3;Wednesday;spring;1.6;0;0;0;0;372;150;33;15;1314;370;76.4;44;359;40;2.1;0.08;0.3;90;0;0;0;54769;7.56
CHULILLE;08/03/2012;3;3;Thursday;spring;10.4;0;0;0;0;347;137;34;16;1262;370;75.0;44;362;36;2.5;0.07;0.3;81;0;0;0;55488;7.65
CHULILLE;09/03/2012;4;3;Friday;spring;12.5;0;0;0;0;354;160;34;13;1200;370;72.9;59;335;39;2.4;0.08;0.3;92;0;0;0;55944;7.21
CHULILLE;10/03/2012;5;3;Saturday;spring;12.7;0;0;0;0;326;135;27;11;1200;370;70.9;42;368;16;2.1;0.07;0.3;88;0;0;0;55479;7.76
CHULILLE;11/03/2012;6;3;Sunday;spring;8.5;0;0;0;0;332;122;24;14;1317;379;67.1;40;368;24;2.0;0.07;0.3;65;0;0;0;57157;7.47
CHULILLE;12/03/2012;0;3;Monday;spring;9.5;0;0;0;0;398;146;29;15;1241;370;65.5;47;348;34;2.3;0.07;0.3;87;0;0;0;58695;7.2
CHULILLE;13/03/2012;1;3;Tuesday;spring;7.7;0;0;0;0;398;154;32;16;1258;370;63.4;37;354;43;2.2;0.07;0.3;83;0;0;0;56981;7.63
CHULILLE;14/03/2012;2;3;Wednesday;spring;11.5;0;0;0;0;379;148;24;13;1266;370;60.3;51;381;31;2.2;0.06;0.3;101;0;0;0;58420;7.42
CHULILLE;15/03/2012;3;3;Thursday;spring;7.9;0;0;0;0;366;145;27;13;1200;370;66.8;36;338;41;2.1;0.07;0.3;82;0;1;0;55556;7.32
CHULILLE;16/03/2012;4;3;Friday;spring;8.3;0;0;0;0;341;119;27;13;1208;370;63.1;50;359;35;2.3;0.07;0.3;74;0;0;0;55346;7.39
CHULILLE;17/03/2012;5;3;Saturday;spring;10.7;0;0;0;0;312;115;22;14;1255;370;61.8;40;353;21;2.4;0.07;0.3;65;0;0;1;53426;7.39
CHULILLE;18/03/2012;6;3;Sunday;spring;15.0;0;0;0;0;321;132;23;15;1217;370;60.6;45;361;17;2.3;0.07;0.3;69;0;0;0;56122;7.69
CHULILLE;19/03/2012;0;3;Monday;spring;9.7;0;0;0;0;398;165;26;16;1203;370;65.1;49;353;46;2.5;0.07;0.3;95;0;1;0;59705;7.49
CHULILLE;20/03/2012;1;3;Tuesday;spring;5.6;0;0;0;0;393;159;28;16;1263;370;63.3;51;382;36;2.3;0.08;0.3;98;0;0;0;62728;7.56
CHULILLE;21/03/2012;2;3;Wednesday;spring;13.0;0;0;0;0;371;132;31;12;1312;370;69.1;46;355;32;2.0;0.07;0.3;91;0;1;0;57763;7.36
CHULILLE;22/03/2012;3;3;Thursday;spring;11.6;0;0;0;0;368;139;32;13;1222;377;73.0;44;372;39;2.2;0.09;0.3;81;0;1;0;56503;7.38
CHULILLE;23/03/2012;4;3;Friday;spring;10.7;0;0;0;0;349;141;25;13;1213;396;71.7;46;352;43;2.3;0.07;0.3;85;0;0;0;55235;7.71
CHULILLE;24/03/2012;5;3;Saturday;spring;7.8;0;0;0;0;318;112;26;14;1349;370;72.5;36;381;21;2.3;0.07;0.3;70;0;0;0;57478;7.66
CHULILLE;25/03/2012;6;3;Sunday;spring;9.1;0;0;0;0;340;123;25;12;1219;370;70.5;56;346;24;2.1;0.07;0.3;84;0;0;0;57967;7.34
CHULILLE;26/03/2012;0;3;Monday;spring;6.2;0;0;0;0;404;167;36;14;1293;372;68.9;59;365;32;2.4;0.08;0.3;101;0;0;0;59140;7.29
CHULILLE;27/03/2012;1;3;Tuesday;spring;5.2;0;0;0;0;393;151;33;14;1200;370;67.0;59;382;37;2.3;0.07;0.3;111;0;0;0;57640;7.05
CHULILLE;28/03/2012;2;3;Wednesday;spring;9.0;0;0;0;0;378;150;30;16;1234;370;65.1;50;385;34;2.5;0.07;0.3;105;0;0;0;59398;7.46
CHULILLE;29/03/2012;3;3;Thursday;spring;7.0;0;0;0;0;361;139;27;14;1200;370;68.3;40;364;42;2.3;0.07;0.3;89;0;1;0;58785;7.83
CHULILLE;30/03/2012;4;3;Friday;spring;7.6;0;0;0;0;338;116;27;12;1214;370;65.6;49;331;36;2.3;0.07;0.3;69;0;0;0;53941;7.6
CHULILLE;31/03/2012;5;3;Saturday;spring;10.2;0;0;0;0;318;105;23;12;1289;370;62.6;50;377;18;2.4;0.06;0.3;68;0;0;0;54012;7.26
CHULILLE;01/04/2012;6;4;Sunday;spring;11.1;0;0;0;0;300;112;24;12;1257;370;59.9;35;361;15;2.3;0.07;0.3;68;0;0;0;52624;7.6
CHULILLE;02/04/2012;0;4;Monday;spring;12.6;0;0;0;0;370;140;27;16;1272;370;58.1;42;343;40;2.3;0.06;0.3;86;0;0;1;56953;7.5
CHULILLE;03/04/2012;1;4;Tuesday;spring;16.1;0;0;0;0;354;135;28;16;1220;370;57.2;51;374;42;2.3;0.08;0.3;81;0;0;0;56082;7.6
CHULILLE;04/04/2012;2;4;Wednesday;spring;13.2;0;0;0;0;346;131;27;13;1297;370;55.5;40;328;33;2.3;0.07;0.3;86;0;0;0;55086;7.61
CHULILLE;05/04/2012;3;4;Thursday;spring;14.9;0;0;0;0;332;117;25;14;1240;370;53.7;49;331;41;2.2;0.08;0.3;65;0;0;0;54349;7.74
CHULILLE;06/04/2012;4;4;Friday;spring;14.3;0;0;0;0;326;118;28;13;1227;370;59.9;56;322;45;2.4;0.08;0.3;72;0;1;0;54330;7.16
CHULILLE;07/04/2012;5;4;Saturday;spring;10.8;0;0;0;0;304;121;27;12;1272;370;64.7;34;316;21;2.3;0.08;0.3;65;0;1;0;54505;7.62
CHULILLE;08/04/2012;6;4;Sunday;spring;11.1;0;0;0;0;304;117;29;14;1212;370;63.6;50;344;20;2.3;0.08;0.3;68;0;0;0;54325;7.72
CHULILLE;09/04/2012;0;4;Monday;spring;12.1;0;0;0;0;371;147;28;13;1215;375;69.9;41;353;39;2.2;0.07;0.3;80;0;1;0;56618;7.65
CHULILLE;10/04/2012;1;4;Tuesday;spring;19.2;0;0;0;0;348;138;27;13;1200;370;75.1;51;339;32;2.3;0.08;0.3;72;0;1;0;54668;7.19
CHULILLE;11/04/2012;2;4;Wednesday;spring;12.3;0;0;0;0;334;127;27;10;1200;370;80.3;47;333;37;2.3;0.07;0.3;74;0;1;0;57773;7.48
CHULILLE;12/04/2012;3;4;Thursday;spring;13.5;0;0;0;0;337;139;24;14;1244;370;79.4;51;333;44;2.3;0.05;0.3;81;0;0;0;54445;7.44
CHULILLE;13/04/2012;4;4;Friday;spring;11.8;0;0;0;0;314;117;25;10;1200;373;77.9;37;351;32;2.3;0.06;0.3;73;0;0;0;55321;7.54
CHULILLE;14/04/2012;5;4;Saturday;spring;10.5;0;0;0;0;289;113;25;10;1328;370;81.9;28;317;18;2.4;0.07;0.3;65;0;1;0;54250;8.03
CHULILLE;15/04/2012;6;4;Sunday;spring;14.8;0;0;0;0;306;112;22;12;1237;370;79.9;37;326;21;2.3;0.07;0.3;68;0;0;0;54045;7.58
CHULILLE;16/04/2012;0;4;Monday;spring;13.3;0;0;0;0;364;141;31;14;1317;372;77.6;57;334;40;2.3;0.07;0.3;75;0;0;0;56502;7.56
CHULILLE;17/04/2012;1;4;Tuesday;spring;14.4;0;0;0;0;360;125;34;15;1200;384;76.2;56;325;34;2.3;0.07;0.3;75;0;0;0;55388;7.54
CHULILLE;18/04/2012;2;4;Wednesday;spring;10.0;0;0;0;0;349;132;27;10;1222;370;81.6;47;349;36;2.2;0.06;0.3;72;0;1;0;54726;7.46
CHULILLE;19/04/2012;3;4;Thursday;spring;15.5;0;0;0;0;330;122;28;13;1222;370;81.2;43;366;40;2.5;0.07;0.3;70;0;0;1;56243;7.38
CHULILLE;20/04/2012;4;4;Friday;spring;12.1;0;0;0;0;325;123;23;9;1200;370;79.5;45;311;36;2.2;0.07;0.3;81;0;0;0;53655;7.6
CHULILLE;21/04/2012;5;4;Saturday;spring;6.6;0;0;0;0;295;100;22;10;1305;370;78.1;38;325;16;2.2;0.07;0.3;48;0;0;0;50831;7.46
CHULILLE;22/04/2012;6;4;Sunday;spring;10.8;0;0;0;0;298;116;23;11;1240;370;83.4;40;304;24;2.4;0.08;0.3;54;0;1;0;53804;7.61
CHULILLE;23/04/2012;0;4;Monday;spring;13.9;0;0;0;0;367;132;28;18;1200;370;81.0;42;340;33;2.4;0.08;0.3;73;0;0;0;57123;7.73
CHULILLE;24/04/2012;1;4;Tuesday;spring;13.0;0;0;0;0;357;137;34;11;1225;370;78.3;49;322;40;2.1;0.07;0.3;87;0;0;0;53792;7.22
CHULILLE;25/04/2012;2;4;Wednesday;spring;14.6;0;0;0;0;341;122;26;16;1259;371;84.8;45;309;38;2.2;0.07;0.3;66;0;1;0;53988;7.8
CHULILLE;26/04/2012;3;4;Thursday;spring;13.2;0;0;0;0;326;121;28;11;1203;370;82.2;35;328;38;2.3;0.07;0.3;71;0;0;0;54144;7.71
CHULILLE;27/04/2012;4;4;Friday;spring;10.6;0;0;0;0;318;115;26;14;1236;370;87.3;42;338;35;2.3;0.06;0.3;76;0;1;0;53383;7.61
CHULILLE;28/04/2012;5;4;Saturday;spring;13.8;0;0;0;0;302;124;21;11;1200;370;85.1;42;339;22;2.1;0.07;0.3;75;0;0;0;54251;7.87
CHULILLE;29/04/2012;6;4;Sunday;spring;10.1;0;0;0;0;309;119;23;15;1239;370;83.0;50;330;23;2.2;0.07;0.3;59;0;0;0;57724;7.33
CHULILLE;30/04/2012;0;4;Monday;spring;14.9;0;0;0;0;376;150;29;17;1200;370;81.4;44;313;35;2.2;0.06;0.3;81;0;0;0;57834;7.35
CHULILLE;01/05/2012;1;5;Tuesday;spring;19.1;0;0;0;0;345;140;28;14;1232;377;79.8;47;319;41;2.0;0.08;0.3;79;0;0;0;55970;7.66
CHULILLE;02/05/2012;2;5;Wednesday;spring;18.6;0;0;0;0;336;128;28;13;1262;370;78.0;53;339;41;2.0;0.06;0.3;80;0;0;0;56025;7.39
CHULILLE;03/05/2012;3;5;Thursday;spring;12.6;0;0;0;0;314;123;27;14;1299;370;76.0;49;344;36;2.1;0.07;0.3;70;0;0;0;52707;7.76
CHULILLE;04/05/2012;4;5;Friday;spring;15.4;0;0;0;0;308;120;26;10;1346;370;74.9;46;314;41;2.1;0.07;0.3;81;0;0;0;52554;7.47
CHULILLE;05/05/2012;5;5;Saturday;spring;15.8;0;0;0;0;287;108;21;12;1200;370;73.6;44;348;15;2.3;0.06;0.3;61;0;0;0;52608;7.51
CHULILLE;06/05/2012;6;5;Sunday;spring;20.0;0;0;0;0;303;113;28;13;1200;370;72.1;27;336;16;2.2;0.06;0.3;79;0;0;0;54971;7.69
CHULILLE;07/05/2012;0;5;Monday;spring;16.3;0;0;0;0;365;146;29;15;1200;370;70.0;41;329;31;2.3;0.07;0.3;79;0;0;0;58078;7.23
CHULILLE;08/05/2012;1;5;Tuesday;spring;16.4;0;0;0;0;334;134;27;14;1355;370;69.4;41;319;41;2.4;0.08;0.3;89;0;0;0;55220;7.78
CHULILLE;09/05/2012;2;5;Wednesday;spring;16.1;0;0;0;0;334;128;27;12;1200;370;66.9;45;323;35;2.3;0.06;0.3;78;0;0;0;55233;7.69
CHULILLE;10/05/2012;3;5;Thursday;spring;16.7;0;0;0;0;304;114;26;13;1200;370;63.6;44;327;39;2.1;0.07;0.3;64;0;0;0;52838;7.72
CHULILLE;11/05/2012;4;5;Friday;spring;17.8;0;0;0;0;311;120;25;12;1200;370;62.8;46;306;38;2.2;0.06;0.3;73;0;0;0;54986;7.34
CHULILLE;12/05/2012;5;5;Saturday;spring;20.1;0;0;0;0;281;111;23;10;1200;370;68.3;37;309;27;2.2;0.08;0.3;55;0;1;0;52013;7.62
CHULILLE;13/05/2012;6;5;Sunday;spring;16.9;0;0;0;0;283;102;23;12;1200;370;66.2;38;322;19;2.6;0.06;0.3;58;0;0;0;52537;7.48
CHULILLE;14/05/2012;0;5;Monday;spring;18.9;0;0;0;0;349;132;28;11;1301;376;64.4;58;320;38;2.4;0.07;0.3;81;0;0;0;55221;7.41
CHULILLE;15/05/2012;1;5;Tuesday;spring;15.4;0;0;0;0;340;130;30;12;1200;384;70.0;38;326;35;2.3;0.06;0.3;82;0;1;0;56343;7.24
CHULILLE;16/05/2012;2;5;Wednesday;spring;14.9;0;0;0;0;335;121;22;9;1200;370;68.5;46;320;43;2.5;0.08;0.3;76;0;0;0;55290;7.59
CHULILLE;17/05/2012;3;5;Thursday;spring;19.7;0;0;0;0;316;123;24;11;1244;370;66.4;51;326;43;2.2;0.07;0.3;78;0;0;0;54988;7.38
CHULILLE;18/05/2012;4;5;Friday;spring;15.3;0;0;0;0;308;123;24;15;1228;370;65.4;47;345;45;2.4;0.07;0.3;73;0;0;0;55749;7.54
CHULILLE;19/05/2012;5;5;Saturday;spring;18.7;0;0;0;0;285;108;24;12;1248;370;62.3;38;330;23;2.2;0.07;0.3;75;0;0;0;51899;7.64
CHULILLE;20/05/2012;6;5;Sunday;spring;17.1;0;0;0;0;287;104;26;12;1236;370;60.1;43;292;21;2.2;0.06;0.3;60;0;0;0;51372;7.46
CHULILLE;21/05/2012;0;5;Monday;spring;18.8;0;0;0;0;355;125;27;13;1203;370;65.6;43;319;34;2.3;0.06;0.3;70;0;1;0;57020;7.67
CHULILLE;22/05/2012;1;5;Tuesday;spring;16.6;0;0;0;0;350;133;26;14;1269;370;70.4;38;320;38;2.4;0.07;0.3;84;0;1;0;53610;7.43
CHULILLE;23/05/2012;2;5;Wednesday;spring;17.3;0;0;0;0;332;126;19;13;1200;370;69.1;50;316;34;2.1;0.07;0.3;77;0;0;0;56815;7.35
CHULILLE;24/05/2012;3;5;Thursday;spring;16.4;0;0;0;0;316;114;27;10;1200;370;68.9;34;297;31;2.2;0.07;0.3;81;0;0;0;55815;7.89
CHULILLE;25/05/2012;4;5;Friday;spring;16.9;0;0;0;0;311;121;23;11;1200;370;75.9;51;290;41;2.3;0.07;0.3;73;0;1;0;50876;7.5
CHULILLE;26/05/2012;5;5;Saturday;spring;14.8;0;0;0;0;284;102;22;12;1230;370;80.9;32;319;18;2.2;0.07;0.3;62;0;1;0;52874;8.16
CHULILLE;27/05/2012;6;5;Sunday;spring;16.8;0;0;0;0;293;118;24;13;1269;374;77.3;44;300;22;2.3;0.08;0.3;79;0;0;0;52501;7.35
CHULILLE;28/05/2012;0;5;Monday;spring;16.3;0;0;0;0;366;169;26;15;1238;370;83.7;50;311;33;2.1;0.08;0.3;110;0;1;0;57613;7.58
CHULILLE;29/05/2012;1;5;Tuesday;spring;17.6;0;0;0;0;337;133;28;14;1200;370;81.3;54;344;40;2.2;0.07;0.3;75;0;0;0;55387;7.32
CHULILLE;30/05/2012;2;5;Wednesday;spring;17.1;0;0;0;0;322;134;23;9;1213;370;86.3;50;313;43;2.3;0.08;0.3;70;0;1;0;56131;7.62
CHULILLE;31/05/2012;3;5;Thursday;spring;15.9;0;0;0;0;317;129;25;14;1295;370;84.9;48;293;43;2.2;0.07;0.3;75;0;0;0;53854;7.64
CHULILLE;01/06/2012;4;6;Friday;summer;27.4;0;0;0;0;287;104;23;10;1200;370;83.1;47;347;35;2.4;0.06;0.3;54;0;0;0;53780;7.95
CHULILLE;02/06/2012;5;6;Saturday;summer;23.6;0;0;0;0;268;109;18;9;1200;370;80.7;38;283;23;2.2;0.07;0.3;62;0;0;0;53076;7.92
