hospital_id;date;dow;month;day_of_week;season;temperature_c;heatwave_event;epidemic_level;strike_level;accident_event;total_admissions;emergency_admissions;pediatric_admissions;icu_admissions;available_beds;available_staff;medical_stock_level_pct;waiting_time_avg_min;naive_pred_total_admissions;scheduled_surgeries;avg_patient_severity;staff_absence_rate;bed_occupancy_rate;ambulance_arrivals;external_alert_level;supply_delivery_day;it_system_outage;estimated_cost_per_day;patient_satisfaction_score
BEAUJON;04/02/2012;5;2;Saturday;winter;5.3;0;0;0;0;332;127;29;9;1281;370;74.5;41;407;23;2.2;0.06;0.3;74;0;0;0;54765;7.66
BEAUJON;05/02/2012;6;2;Sunday;winter;6.8;0;0;0;0;355;132;27;15;1215;400;78.4;52;393;19;2.3;0.07;0.3;79;0;1;0;58765;7.73
BEAUJON;06/02/2012;0;2;Monday;winter;8.9;0;0;0;0;445;185;39;19;1294;388;75.8;49;409;35;2.0;0.07;0.3;107;0;0;0;63909;7.51
BEAUJON;07/02/2012;1;2;Tuesday;winter;5.8;0;0;0;0;426;170;36;18;1200;408;80.2;54;420;38;2.2;0.08;0.302;119;0;1;0;59297;7.63
BEAUJON;08/02/2012;2;2;Wednesday;winter;4.5;0;0;0;0;407;144;33;17;1225;372;76.1;53;402;38;2.3;0.08;0.3;76;0;0;0;61501;7.32
BEAUJON;09/02/2012;3;2;Thursday;winter;5.1;0;0;0;0;395;152;29;16;1276;391;73.9;52;389;44;2.2;0.07;0.3;95;0;0;0;58626;7.24
BEAUJON;10/02/2012;4;2;Friday;winter;5.4;0;0;0;0;360;136;22;15;1229;400;71.0;48;397;37;2.2;0.07;0.3;83;0;0;0;55763;7.58
BEAUJON;11/02/2012;5;2;Saturday;winter;10.7;0;0;0;0;345;138;24;11;1284;370;77.3;48;392;22;2.5;0.06;0.3;79;0;1;0;58812;7.25
BEAUJON;12/02/2012;6;2;Sunday;winter;0.9;0;0;0;0;352;138;26;14;1253;377;77.6;48;410;21;2.3;0.07;0.3;82;0;0;0;54611;7.71
BEAUJON;13/02/2012;0;2;Monday;winter;5.8;0;0;0;0;443;166;34;18;1200;394;74.7;53;390;34;2.2;0.07;0.314;95;0;0;0;61813;7.5
BEAUJON;14/02/2012;1;2;Tuesday;winter;6.6;0;0;0;0;416;177;33;17;1281;371;72.5;51;377;39;2.4;0.08;0.3;118;0;0;0;59253;7.43
BEAUJON;15/02/2012;2;2;Wednesday;winter;4.9;0;0;0;0;405;168;27;14;1200;388;71.1;55;381;34;2.3;0.08;0.3;109;0;0;0;58807;7.62
BEAUJON;16/02/2012;3;2;Thursday;winter;7.9;0;0;0;0;385;150;29;16;1200;404;75.5;41;365;32;2.2;0.06;0.3;91;0;1;0;58655;7.48
BEAUJON;17/02/2012;4;2;Friday;winter;0.8;0;0;0;0;371;140;29;15;1204;380;74.0;54;391;38;2.2;0.06;0.3;82;0;0;0;57161;7.29
BEAUJON;18/02/2012;5;2;Saturday;winter;6.4;0;0;0;0;342;122;29;13;1200;390;72.8;63;382;25;2.5;0.05;0.3;62;0;0;0;56704;7.16
BEAUJON;19/02/2012;6;2;Sunday;winter;7.4;0;0;0;0;370;142;37;14;1227;406;79.6;42;389;20;2.3;0.06;0.3;74;0;1;0;56924;7.46
BEAUJON;20/02/2012;0;2;Monday;winter;6.4;0;0;0;0;440;158;30;20;1200;371;78.5;59;384;42;2.5;0.06;0.312;99;0;0;0;60185;7.58
BEAUJON;21/02/2012;1;2;Tuesday;winter;1.8;0;0;0;0;419;157;36;13;1284;374;76.8;52;388;42;2.2;0.07;0.3;97;0;0;0;58479;7.51
BEAUJON;22/02/2012;2;2;Wednesday;winter;3.2;0;0;0;0;392;158;34;20;1310;392;74.8;51;400;41;2.3;0.08;0.3;87;0;0;0;58308;7.55
BEAUJON;23/02/2012;3;2;Thursday;winter;5.6;0;0;0;0;390;133;31;13;1223;386;71.7;48;385;37;2.3;0.08;0.3;85;0;0;0;58303;7.18
BEAUJON;24/02/2012;4;2;Friday;winter;5.1;0;0;0;0;361;138;30;15;1272;370;71.1;55;398;38;2.3;0.08;0.3;76;0;0;0;57312;7.64
BEAUJON;25/02/2012;5;2;Saturday;winter;6.4;0;0;0;0;352;138;25;14;1223;382;74.7;43;385;19;2.4;0.07;0.3;82;0;1;0;56067;7.61
BEAUJON;26/02/2012;6;2;Sunday;winter;3.2;0;0;0;0;362;145;29;13;1200;396;80.2;55;367;18;2.1;0.08;0.3;92;0;1;0;57034;7.11
BEAUJON;27/02/2012;0;2;Monday;winter;4.6;0;0;0;0;429;174;35;17;1200;384;87.2;58;383;38;2.2;0.06;0.304;105;0;1;0;60587;7.46
BEAUJON;28/02/2012;1;2;Tuesday;winter;5.7;0;0;0;0;421;158;32;19;1254;370;85.4;51;366;36;2.1;0.06;0.3;84;0;0;0;61582;7.21
BEAUJON;29/02/2012;2;2;Wednesday;winter;6.5;0;0;0;0;405;164;34;15;1200;383;83.3;45;394;40;2.1;0.07;0.3;91;0;0;0;60344;7.82
BEAUJON;01/03/2012;3;3;Thursday;spring;11.1;0;0;0;0;368;130;28;11;1219;370;79.3;44;379;38;2.4;0.07;0.3;82;0;0;0;58279;7.51
BEAUJON;02/03/2012;4;3;Friday;spring;9.9;0;0;0;0;355;124;34;15;1309;388;77.5;41;382;35;2.4;0.08;0.3;79;0;0;0;51587;7.55
BEAUJON;03/03/2012;5;3;Saturday;spring;8.0;0;0;0;0;334;134;27;13;1269;386;82.9;55;394;18;2.2;0.07;0.3;90;0;1;1;54615;7.15
BEAUJON;04/03/2012;6;3;Sunday;spring;10.3;0;0;0;0;347;147;24;14;1266;376;79.9;46;400;21;2.2;0.08;0.3;76;0;0;0;56974;7.45
BEAUJON;05/03/2012;0;3;Monday;spring;8.7;0;0;0;0;429;161;33;18;1200;370;78.5;52;403;33;2.4;0.05;0.304;103;0;0;0;58714;7.44
BEAUJON;06/03/2012;1;3;Tuesday;spring;8.4;0;0;0;0;409;166;31;16;1200;374;84.4;52;394;35;2.4;0.08;0.3;92;0;1;0;59022;7.51
BEAUJON;07/03/2012;2;3;Wednesday;spring;12.2;0;0;0;0;387;141;31;17;1259;386;83.2;53;362;33;2.3;0.07;0.3;82;0;0;0;57805;7.23
BEAUJON;08/03/2012;3;3;Thursday;spring;7.6;0;0;0;0;373;144;37;15;1263;391;89.4;48;363;42;2.1;0.07;0.3;85;0;1;0;57454;7.72
BEAUJON;09/03/2012;4;3;Friday;spring;10.1;0;0;0;0;368;136;27;13;1257;398;87.4;41;395;33;2.4;0.06;0.3;81;0;0;0;58679;7.28
BEAUJON;10/03/2012;5;3;Saturday;spring;11.7;0;0;0;0;335;132;27;17;1272;374;84.8;47;364;16;2.0;0.09;0.3;80;0;0;0;56674;7.48
BEAUJON;11/03/2012;6;3;Sunday;spring;9.7;0;0;0;0;349;123;28;9;1229;398;83.4;47;346;24;2.1;0.08;0.3;63;0;0;0;55672;7.69
BEAUJON;12/03/2012;0;3;Monday;spring;9.7;0;0;0;0;437;177;35;19;1200;370;88.8;58;386;37;2.4;0.08;0.31;98;0;1;0;60714;7.44
BEAUJON;13/03/2012;1;3;Tuesday;spring;8.7;0;0;0;0;405;154;29;16;1205;393;95.0;49;368;40;2.2;0.08;0.3;98;0;1;0;59460;7.26
BEAUJON;14/03/2012;2;3;Wednesday;spring;7.5;0;0;0;0;384;156;35;16;1229;398;92.3;57;361;34;2.2;0.07;0.3;87;0;0;0;58098;7.52
BEAUJON;15/03/2012;3;3;Thursday;spring;9.0;0;0;0;0;382;149;30;15;1253;376;92.9;39;377;37;2.3;0.06;0.3;95;0;0;0;57611;7.73
BEAUJON;16/03/2012;4;3;Friday;spring;6.9;0;0;0;0;370;139;30;16;1234;398;95.0;44;363;36;2.3;0.06;0.3;80;0;1;0;57896;7.56
BEAUJON;17/03/2012;5;3;Saturday;spring;10.0;0;0;0;0;336;132;30;10;1233;408;93.1;33;381;27;2.2;0.08;0.3;83;0;0;0;55659;7.68
BEAUJON;18/03/2012;6;3;Sunday;spring;10.9;0;0;0;0;358;152;23;16;1315;387;90.1;56;366;20;2.4;0.08;0.3;90;0;0;0;58866;7.08
BEAUJON;19/03/2012;0;3;Monday;spring;7.5;0;0;0;0;417;168;31;13;1309;378;89.5;50;375;45;2.3;0.07;0.3;122;0;0;0;59506;7.8
BEAUJON;20/03/2012;1;3;Tuesday;spring;8.4;0;0;0;0;397;147;35;18;1322;391;87.1;49;400;36;2.2;0.06;0.3;86;0;0;0;59852;7.56
BEAUJON;21/03/2012;2;3;Wednesday;spring;6.1;0;0;0;0;389;144;35;15;1200;370;84.5;48;379;37;2.2;0.08;0.3;89;0;0;0;56282;7.45
BEAUJON;22/03/2012;3;3;Thursday;spring;10.4;0;0;0;0;381;153;29;13;1207;379;82.0;63;364;31;2.3;0.08;0.3;91;0;0;0;57544;7.51
BEAUJON;23/03/2012;4;3;Friday;spring;7.2;0;0;0;0;366;121;31;16;1200;384;81.9;59;405;43;2.1;0.07;0.3;70;0;0;0;60639;7.48
BEAUJON;24/03/2012;5;3;Saturday;spring;11.3;0;0;0;0;332;115;24;12;1262;370;87.4;55;371;24;2.3;0.06;0.3;76;0;1;0;54643;7.25
BEAUJON;25/03/2012;6;3;Sunday;spring;7.5;0;0;0;0;352;146;26;14;1240;375;85.8;55;372;25;2.4;0.08;0.3;94;0;0;0;54195;7.74
BEAUJON;26/03/2012;0;3;Monday;spring;12.0;0;0;0;0;431;165;35;19;1200;399;89.1;53;375;40;2.4;0.06;0.305;105;0;1;0;62333;7.27
BEAUJON;27/03/2012;1;3;Tuesday;spring;9.8;0;0;0;0;418;162;39;14;1247;377;86.1;40;384;40;2.2;0.07;0.3;114;0;0;0;60319;7.77
BEAUJON;28/03/2012;2;3;Wednesday;spring;9.9;0;0;0;0;406;156;35;15;1276;379;83.4;51;363;34;2.2;0.08;0.3;86;0;0;0;59556;7.43
BEAUJON;29/03/2012;3;3;Thursday;spring;10.3;0;0;0;0;367;149;31;17;1219;374;81.5;45;378;32;2.5;0.07;0.3;97;0;0;0;60038;7.21
BEAUJON;30/03/2012;4;3;Friday;spring;9.2;0;0;0;0;366;137;26;14;1298;372;80.4;41;374;45;2.2;0.06;0.3;82;0;0;0;57057;7.55
BEAUJON;31/03/2012;5;3;Saturday;spring;6.2;0;0;0;0;327;127;26;13;1252;397;77.0;43;393;15;2.2;0.05;0.3;79;0;0;0;56496;7.2
BEAUJON;01/04/2012;6;4;Sunday;spring;13.9;0;0;0;0;321;127;27;11;1280;395;75.6;40;374;22;2.5;0.09;0.3;80;0;0;0;57817;7.63
BEAUJON;02/04/2012;0;4;Monday;spring;11.9;0;0;0;0;393;145;31;17;1266;379;72.8;44;387;39;2.4;0.07;0.3;83;0;0;0;58459;7.42
BEAUJON;03/04/2012;1;4;Tuesday;spring;16.9;0;0;0;0;376;155;33;15;1341;383;70.8;39;355;32;2.2;0.08;0.3;105;0;0;0;55708;7.76
BEAUJON;04/04/2012;2;4;Wednesday;spring;13.7;0;0;0;0;348;129;27;17;1251;391;69.7;52;368;42;2.2;0.06;0.3;78;0;0;0;56097;7.21
BEAUJON;05/04/2012;3;4;Thursday;spring;14.4;0;0;0;0;356;139;29;11;1200;370;67.7;42;318;34;2.4;0.07;0.3;75;0;0;0;54280;7.43
BEAUJON;06/04/2012;4;4;Friday;spring;12.5;0;0;0;0;328;126;29;14;1239;379;73.0;44;364;42;2.3;0.06;0.3;72;0;1;0;55323;7.55
BEAUJON;07/04/2012;5;4;Saturday;spring;12.6;0;0;0;0;292;117;23;9;1263;388;79.8;28;384;21;2.3;0.06;0.3;59;0;1;0;52977;7.73
BEAUJON;08/04/2012;6;4;Sunday;spring;11.9;0;0;0;0;311;118;26;14;1201;411;78.4;41;339;17;2.3;0.06;0.3;67;0;0;0;54051;7.47
BEAUJON;09/04/2012;0;4;Monday;spring;13.8;0;0;0;0;393;144;29;14;1301;382;75.6;52;384;44;2.4;0.08;0.3;97;0;0;0;60871;7.4
BEAUJON;10/04/2012;1;4;Tuesday;spring;10.7;0;0;0;0;389;155;23;14;1297;372;79.1;46;314;43;2.3;0.07;0.3;96;0;1;0;58088;7.22
BEAUJON;11/04/2012;2;4;Wednesday;spring;11.5;0;0;0;0;365;152;27;15;1200;375;79.0;44;358;38;2.2;0.07;0.3;80;0;0;0;56554;7.59
BEAUJON;12/04/2012;3;4;Thursday;spring;14.4;0;0;0;0;354;127;29;16;1257;370;76.2;42;361;38;2.3;0.07;0.3;69;0;0;0;60484;7.49
BEAUJON;13/04/2012;4;4;Friday;spring;14.4;0;0;0;0;341;127;28;13;1247;382;75.1;43;341;38;2.3;0.07;0.3;78;0;0;0;54863;7.73
BEAUJON;14/04/2012;5;4;Saturday;spring;10.0;0;0;0;0;306;122;22;11;1244;377;73.6;47;374;17;2.4;0.07;0.3;71;0;0;0;51530;7.64
BEAUJON;15/04/2012;6;4;Sunday;spring;11.1;0;0;0;0;320;125;27;10;1267;370;79.4;57;356;19;2.4;0.07;0.3;71;0;1;0;53515;7.36
BEAUJON;16/04/2012;0;4;Monday;spring;11.0;0;0;0;0;394;168;34;15;1248;370;78.7;45;357;40;2.3;0.08;0.3;96;0;0;0;60581;7.23
BEAUJON;17/04/2012;1;4;Tuesday;spring;16.6;0;0;0;0;377;147;31;14;1200;378;74.3;45;357;37;2.4;0.06;0.3;88;0;0;0;59282;7.69
BEAUJON;18/04/2012;2;4;Wednesday;spring;14.6;0;0;0;0;360;130;28;15;1200;370;72.9;59;341;42;2.4;0.07;0.3;72;0;0;0;56844;7.06
BEAUJON;19/04/2012;3;4;Thursday;spring;15.0;0;0;0;0;342;127;28;16;1254;379;69.7;42;317;45;2.1;0.07;0.3;78;0;0;0;56477;7.84
BEAUJON;20/04/2012;4;4;Friday;spring;10.1;0;0;0;0;336;129;23;11;1200;377;68.3;46;342;38;2.2;0.07;0.3;78;0;0;0;54624;7.55
BEAUJON;21/04/2012;5;4;Saturday;spring;14.0;0;0;0;0;304;106;24;13;1200;397;71.4;46;345;20;2.5;0.07;0.3;63;0;1;0;55318;7.3
BEAUJON;22/04/2012;6;4;Sunday;spring;12.2;0;0;0;0;324;131;20;16;1208;370;68.3;51;339;22;2.3;0.06;0.3;75;0;0;0;57308;7.37
BEAUJON;23/04/2012;0;4;Monday;spring;11.8;0;0;0;0;393;150;27;14;1201;387;67.1;35;347;29;2.2;0.07;0.3;97;0;0;0;56515;7.92
BEAUJON;24/04/2012;1;4;Tuesday;spring;16.4;0;0;0;0;378;160;29;15;1200;370;67.3;53;364;34;2.3;0.06;0.3;97;0;0;0;60121;7.32
BEAUJON;25/04/2012;2;4;Wednesday;spring;13.5;0;0;0;0;366;142;34;14;1246;381;66.3;43;360;40;2.4;0.07;0.3;83;0;0;0;56986;7.74
BEAUJON;26/04/2012;3;4;Thursday;spring;14.0;0;0;0;0;340;133;27;14;1211;370;65.0;40;333;36;2.2;0.06;0.3;81;0;0;0;56506;7.89
BEAUJON;27/04/2012;4;4;Friday;spring;10.8;0;0;0;0;334;154;28;11;1244;379;63.3;55;345;40;2.2;0.09;0.3;93;0;0;0;58221;7.55
BEAUJON;28/04/2012;5;4;Saturday;spring;10.3;0;0;0;0;300;117;22;10;1216;375;60.5;60;352;24;2.2;0.07;0.3;65;0;0;0;54169;7.21
BEAUJON;29/04/2012;6;4;Sunday;spring;14.5;0;0;0;0;329;129;26;15;1200;370;58.5;63;354;16;2.1;0.06;0.3;82;0;0;0;57150;7.19
BEAUJON;30/04/2012;0;4;Monday;spring;14.5;0;0;0;0;408;169;27;14;1200;370;55.5;51;345;40;2.1;0.06;0.3;93;0;0;0;60371;7.29
BEAUJON;01/05/2012;1;5;Tuesday;spring;17.8;0;0;0;0;369;151;28;15;1344;370;54.6;42;353;36;2.3;0.06;0.3;96;0;0;0;56898;7.68
BEAUJON;02/05/2012;2;5;Wednesday;spring;13.9;0;0;0;0;341;131;23;16;1238;370;52.1;49;339;40;2.2;0.07;0.3;82;0;0;0;54263;7.43
BEAUJON;03/05/2012;3;5;Thursday;spring;17.4;0;0;0;0;332;119;26;16;1200;384;50.3;40;334;32;2.1;0.08;0.3;63;0;0;0;54637;7.43
BEAUJON;04/05/2012;4;5;Friday;spring;14.7;0;0;0;1;450;159;31;18;1208;370;48.0;50;338;37;2.3;0.08;0.317;87;0;0;0;61859;7.49
BEAUJON;05/05/2012;5;5;Saturday;spring;14.7;0;0;0;0;287;116;22;12;1287;370;45.7;51;360;21;2.4;0.07;0.3;77;0;0;0;54340;7.37
BEAUJON;06/05/2012;6;5;Sunday;spring;13.1;0;0;0;0;305;117;22;13;1200;400;50.9;40;374;18;2.5;0.06;0.3;71;0;1;0;55554;7.94
BEAUJON;07/05/2012;0;5;Monday;spring;16.7;0;0;0;0;369;135;29;12;1212;380;50.8;50;351;36;2.3;0.07;0.3;81;0;0;0;55448;7.69
BEAUJON;08/05/2012;1;5;Tuesday;spring;16.7;0;0;0;0;357;136;35;14;1254;375;50.0;48;352;44;2.1;0.07;0.3;76;0;0;0;56760;7.43
BEAUJON;09/05/2012;2;5;Wednesday;spring;13.6;0;0;0;0;355;150;30;11;1270;388;48.5;54;336;33;2.2;0.07;0.3;102;0;0;0;56827;7.65
BEAUJON;10/05/2012;3;5;Thursday;spring;13.7;0;0;0;0;340;131;28;15;1235;377;55.0;49;345;37;2.4;0.06;0.3;74;0;1;0;59443;7.48
BEAUJON;11/05/2012;4;5;Friday;spring;16.7;0;0;0;0;323;116;20;13;1259;370;52.4;48;353;46;2.4;0.06;0.3;72;0;0;0;55697;7.48
BEAUJON;12/05/2012;5;5;Saturday;spring;18.3;0;0;0;0;300;106;21;12;1200;391;49.3;41;326;19;2.2;0.06;0.3;67;0;0;0;54861;7.59
BEAUJON;13/05/2012;6;5;Sunday;spring;14.9;0;0;0;0;306;125;23;13;1200;371;54.8;41;340;24;2.3;0.06;0.3;69;0;1;0;53519;7.27
BEAUJON;14/05/2012;0;5;Monday;spring;18.4;0;0;0;0;366;145;31;17;1204;374;55.0;47;332;36;2.4;0.07;0.3;89;0;0;0;60318;7.67
BEAUJON;15/05/2012;1;5;Tuesday;spring;18.2;0;0;0;0;367;131;31;15;1251;370;60.7;53;374;41;2.2;0.07;0.3;85;0;1;0;60122;7.49
BEAUJON;16/05/2012;2;5;Wednesday;spring;19.2;0;0;0;0;352;124;27;13;1200;370;58.8;49;325;36;2.3;0.06;0.3;79;0;0;0;57050;7.54
BEAUJON;17/05/2012;3;5;Thursday;spring;17.4;0;0;0;0;338;132;22;16;1247;391;55.7;49;365;42;2.2;0.07;0.3;76;0;0;0;56993;7.41
BEAUJON;18/05/2012;4;5;Friday;spring;22.7;0;0;0;0;324;129;26;16;1247;405;53.7;48;351;38;2.1;0.09;0.3;79;0;0;0;56279;7.47
BEAUJON;19/05/2012;5;5;Saturday;spring;17.5;0;0;0;0;304;115;26;10;1200;387;51.7;31;323;23;2.3;0.07;0.3;67;0;0;0;53995;7.76
BEAUJON;20/05/2012;6;5;Sunday;spring;15.8;0;0;0;0;306;113;25;13;1318;370;56.2;41;339;22;2.4;0.08;0.3;69;0;1;0;55010;7.44
BEAUJON;21/05/2012;0;5;Monday;spring;16.6;0;0;0;0;376;148;28;16;1261;382;53.7;45;337;39;2.3;0.05;0.3;97;0;0;0;58809;7.84
BEAUJON;22/05/2012;1;5;Tuesday;spring;19.3;0;0;0;0;372;154;32;17;1287;393;52.3;37;337;36;2.1;0.08;0.3;96;0;0;0;55359;7.66
BEAUJON;23/05/2012;2;5;Wednesday;spring;16.4;0;0;0;0;343;141;30;13;1200;404;50.3;49;339;42;2.3;0.07;0.3;78;0;0;0;56637;7.41
BEAUJON;24/05/2012;3;5;Thursday;spring;19.2;0;0;0;0;336;124;28;13;1207;373;48.3;48;351;35;2.0;0.07;0.3;66;0;0;0;54427;7.35
BEAUJON;25/05/2012;4;5;Friday;spring;18.2;0;0;0;0;316;113;26;15;1200;370;45.7;49;326;37;2.2;0.07;0.3;71;0;0;0;53459;7.1
BEAUJON;26/05/2012;5;5;Saturday;spring;17.1;0;0;0;0;297;113;23;11;1207;370;44.4;48;347;16;2.6;0.07;0.3;68;0;0;0;56104;7.12
BEAUJON;27/05/2012;6;5;Sunday;spring;14.7;0;0;0;0;303;103;23;11;1214;374;42.8;42;315;25;2.4;0.07;0.3;54;0;0;0;55174;7.73
BEAUJON;28/05/2012;0;5;Monday;spring;15.7;0;0;0;0;373;149;33;15;1225;374;40.0;40;338;39;2.1;0.06;0.3;92;0;0;0;57972;7.56
BEAUJON;29/05/2012;1;5;Tuesday;spring;16.4;0;0;0;0;364;149;29;13;1200;392;40.0;34;323;29;2.5;0.06;0.3;83;0;0;0;54187;7.72
BEAUJON;30/05/2012;2;5;Wednesday;spring;17.1;0;0;0;0;347;141;28;14;1268;388;40.3;42;342;41;2.3;0.07;0.3;80;0;0;0;54682;7.39
BEAUJON;31/05/2012;3;5;Thursday;spring;19.6;0;0;0;0;327;141;23;14;1200;401;45.0;34;335;43;2.4;0.07;0.3;87;0;1;0;54053;7.73
BEAUJON;01/06/2012;4;6;Friday;summer;17.0;0;0;0;0;301;124;23;13;1200;370;44.6;45;318;36;2.3;0.07;0.3;67;0;0;0;54479;7.46
BEAUJON;02/06/2012;5;6;Saturday;summer;23.8;0;0;0;0;283;106;22;13;1200;380;43.0;42;334;21;2.3;0.07;0.3;62;0;0;0;54014;7.83
