date;dow;month;day_of_week;season;temperature_c;heatwave_event;epidemic_level;strike_level;accident_event;total_admissions;emergency_admissions;pediatric_admissions;icu_admissions;available_beds;available_staff;medical_stock_level_pct;waiting_time_avg_min;naive_pred_total_admissions;scheduled_surgeries;avg_patient_severity;staff_absence_rate;bed_occupancy_rate;ambulance_arrivals;external_alert_level;supply_delivery_day;it_system_outage;estimated_cost_per_day;patient_satisfaction_score
12/01/2023;3;1;Thursday;winter;3.7;0;0;0;0;407;152;35;12;1324;427;73.4;54;394;41;2.3;0.08;0.531;74;0;0;0;62009;7.7
13/01/2023;4;1;Friday;winter;3.7;0;0;0;0;436;169;37;17;1391;418;72.4;50;393;44;2.3;0.1;0.462;84;0;1;0;65469;7.52
14/01/2023;5;1;Saturday;winter;1.1;0;0;0;0;386;145;32;12;1361;417;76.3;41;391;29;2.3;0.07;0.534;72;0;0;0;58913;7.87
15/01/2023;6;1;Sunday;winter;1.5;0;0;0;0;300;125;19;10;1356;419;72.2;32;405;25;2.3;0.06;0.381;81;0;0;0;54581;8.07
16/01/2023;0;1;Monday;winter;3.5;0;0;0;0;429;180;25;18;1344;417;65.7;39;400;44;2.3;0.08;0.551;93;0;0;0;61556;7.68
17/01/2023;1;1;Tuesday;winter;4.5;0;0;0;0;443;144;35;22;1339;407;75.0;51;394;45;2.3;0.1;0.545;84;0;1;0;63389;7.61
18/01/2023;2;1;Wednesday;winter;6.1;0;0;0;0;393;148;27;17;1358;424;65.8;36;396;45;2.3;0.09;0.447;98;0;0;0;61479;7.65
19/01/2023;3;1;Thursday;winter;5.0;0;0;0;0;423;163;29;16;1405;430;69.2;56;399;42;2.3;0.06;0.517;83;0;0;0;56419;7.76
20/01/2023;4;1;Friday;winter;3.2;0;1;0;0;407;173;37;20;1328;403;74.5;64;401;41;2.3;0.1;0.581;85;0;1;0;63387;7.36
21/01/2023;5;1;Saturday;winter;3.8;0;0;0;0;328;119;25;10;1398;421;64.3;56;397;25;2.3;0.08;0.395;84;0;0;0;56389;7.97
22/01/2023;6;1;Sunday;winter;6.1;0;0;0;0;367;146;31;13;1397;397;72.2;26;389;21;2.3;0.08;0.491;92;0;0;0;64450;7.85
23/01/2023;0;1;Monday;winter;10.5;0;0;0;0;450;167;34;14;1405;422;68.7;54;399;45;2.3;0.08;0.515;74;0;0;0;62708;7.58
24/01/2023;1;1;Tuesday;winter;4.7;0;0;0;0;430;160;36;18;1378;426;73.0;40;402;46;2.3;0.05;0.531;100;0;0;0;68276;7.69
25/01/2023;2;1;Wednesday;winter;6.1;0;0;2;0;413;143;30;16;1211;387;73.6;59;400;32;2.3;0.12;0.588;77;1;0;0;67839;7.35
26/01/2023;3;1;Thursday;winter;3.0;0;0;1;0;430;147;31;14;1319;424;68.2;66;403;42;2.3;0.07;0.538;83;0;0;0;62363;7.48
27/01/2023;4;1;Friday;winter;6.4;0;0;0;0;421;176;35;13;1365;418;71.2;48;404;49;2.3;0.08;0.455;90;0;1;0;61241;7.69
28/01/2023;5;1;Saturday;winter;5.8;0;0;0;0;336;142;39;16;1384;412;72.9;43;406;22;2.3;0.08;0.413;94;0;0;0;59268;7.63
29/01/2023;6;1;Sunday;winter;4.7;0;0;0;0;332;127;25;15;1299;435;66.0;40;407;24;2.3;0.08;0.415;95;0;0;0;55126;7.57
30/01/2023;0;1;Monday;winter;3.1;0;1;0;0;410;177;31;20;1319;395;64.1;72;402;47;2.3;0.12;0.615;91;0;0;0;61576;7.51
31/01/2023;1;1;Tuesday;winter;9.1;0;0;0;0;371;127;25;11;1363;438;77.2;41;396;47;2.3;0.08;0.418;126;0;1;0;60614;7.7
01/02/2023;2;2;Wednesday;winter;0.5;0;1;0;0;448;186;39;24;1374;407;68.5;58;388;43;2.3;0.11;0.62;82;0;0;0;62442;7.55
02/02/2023;3;2;Thursday;winter;6.1;0;0;0;0;408;163;39;18;1321;402;69.1;43;393;49;2.3;0.08;0.522;76;0;0;0;65597;7.93
03/02/2023;4;2;Friday;winter;3.4;0;0;0;0;381;141;32;16;1343;420;86.2;38;389;39;2.3;0.07;0.462;65;0;1;0;52996;7.83
04/02/2023;5;2;Saturday;winter;1.5;0;0;0;0;318;130;27;12;1313;433;65.5;40;384;27;2.3;0.1;0.419;90;0;0;0;62591;7.72
05/02/2023;6;2;Sunday;winter;0.6;0;0;0;0;288;122;24;11;1378;413;73.7;42;381;23;2.3;0.07;0.368;76;0;0;0;50433;7.99
06/02/2023;0;2;Monday;winter;10.4;0;0;0;0;431;153;34;19;1426;423;74.9;64;375;44;2.3;0.08;0.507;109;0;0;0;60953;7.53
07/02/2023;1;2;Tuesday;winter;1.5;0;0;0;0;393;151;28;16;1333;410;80.1;45;378;50;2.3;0.08;0.449;87;0;1;0;58909;7.77
08/02/2023;2;2;Wednesday;winter;7.5;0;0;0;0;428;163;41;19;1429;415;64.2;49;381;49;2.3;0.09;0.5;96;0;0;0;58462;7.97
09/02/2023;3;2;Thursday;winter;4.5;0;0;0;0;397;151;30;12;1417;408;74.1;55;378;45;2.3;0.1;0.433;103;0;0;0;57840;7.74
10/02/2023;4;2;Friday;winter;6.9;0;0;0;0;397;153;31;16;1320;427;77.4;42;377;46;2.3;0.08;0.519;89;0;1;0;63508;7.68
11/02/2023;5;2;Saturday;winter;3.6;0;0;0;0;308;117;18;11;1397;430;71.7;25;379;23;2.3;0.09;0.338;94;0;0;0;59531;7.98
12/02/2023;6;2;Sunday;winter;10.4;0;0;0;0;284;98;24;13;1411;434;82.3;44;377;28;2.3;0.06;0.3;80;0;0;0;48831;7.75
13/02/2023;0;2;Monday;winter;6.2;0;2;0;0;463;227;29;28;1403;384;70.1;79;377;43;2.3;0.11;0.67;96;1;0;0;60890;7.54
14/02/2023;1;2;Tuesday;winter;3.3;0;0;0;0;429;178;41;18;1335;414;74.7;53;381;47;2.3;0.07;0.506;100;0;1;0;65765;7.69
15/02/2023;2;2;Wednesday;winter;7.6;0;0;0;0;460;176;36;23;1370;435;69.7;55;387;45;2.3;0.07;0.521;92;0;0;0;68110;7.4
16/02/2023;3;2;Thursday;winter;10.2;0;0;0;0;395;173;29;17;1352;405;69.2;62;391;44;2.3;0.11;0.445;83;0;0;0;60949;7.58
17/02/2023;4;2;Friday;winter;6.2;0;0;0;0;391;164;35;16;1348;397;72.5;57;391;46;2.3;0.08;0.486;92;0;1;0;58649;7.58
18/02/2023;5;2;Saturday;winter;10.0;0;0;0;0;362;145;34;12;1386;414;74.8;37;390;27;2.3;0.06;0.4;90;0;0;0;62037;7.79
19/02/2023;6;2;Sunday;winter;9.2;0;0;0;0;303;100;32;13;1450;397;72.9;43;398;19;2.3;0.1;0.365;80;0;0;0;58487;7.94
20/02/2023;0;2;Monday;winter;8.2;0;0;0;0;461;160;33;19;1450;433;69.2;52;400;49;2.3;0.08;0.568;85;0;0;0;67990;7.81
21/02/2023;1;2;Tuesday;winter;9.3;0;0;0;0;397;146;31;13;1434;438;78.3;55;400;48;2.3;0.07;0.445;94;0;1;0;61816;7.61
22/02/2023;2;2;Wednesday;winter;6.0;0;0;0;0;390;161;34;15;1379;401;68.3;37;396;47;2.3;0.1;0.485;89;0;0;0;64145;8.04
23/02/2023;3;2;Thursday;winter;6.6;0;0;0;0;434;168;28;20;1308;420;68.1;45;386;45;2.3;0.08;0.53;95;0;0;0;57974;7.94
24/02/2023;4;2;Friday;winter;12.6;0;0;0;0;421;168;32;13;1346;421;66.5;51;391;41;2.3;0.06;0.556;86;0;0;0;60487;7.69
25/02/2023;5;2;Saturday;winter;9.3;0;0;0;0;294;94;23;11;1368;422;79.9;44;395;18;2.3;0.08;0.379;86;0;0;0;55647;7.51
26/02/2023;6;2;Sunday;winter;11.3;0;0;0;0;338;134;32;13;1391;414;71.6;32;386;26;2.3;0.09;0.35;71;0;0;0;58510;7.9
27/02/2023;0;2;Monday;winter;10.3;0;0;0;0;379;135;24;18;1334;404;72.9;54;391;38;2.3;0.1;0.498;85;0;0;0;62587;7.37
28/02/2023;1;2;Tuesday;winter;9.8;0;0;0;0;387;147;46;15;1300;431;83.7;55;379;43;2.3;0.08;0.534;89;0;1;0;60618;7.47
01/03/2023;2;3;Wednesday;spring;6.8;0;0;0;0;388;159;39;11;1367;419;71.1;49;378;42;2.3;0.08;0.436;94;0;0;0;57623;7.73
02/03/2023;3;3;Thursday;spring;13.2;0;0;0;0;394;152;28;16;1444;420;79.1;49;377;46;2.3;0.08;0.452;95;0;0;0;60699;7.45
03/03/2023;4;3;Friday;spring;10.0;0;0;0;0;352;150;30;19;1455;402;73.6;54;372;52;2.3;0.08;0.415;77;0;1;0;58445;7.57
04/03/2023;5;3;Saturday;spring;6.2;0;0;0;0;314;107;25;11;1274;416;81.1;45;362;24;2.3;0.08;0.395;99;0;0;0;64134;7.68
05/03/2023;6;3;Sunday;spring;6.7;0;0;0;0;342;138;27;17;1346;403;69.3;48;365;25;2.3;0.08;0.412;90;0;0;0;55238;7.87
06/03/2023;0;3;Monday;spring;10.2;0;0;0;0;384;141;33;15;1300;409;69.8;64;365;45;2.3;0.07;0.421;108;0;0;0;61402;7.34
07/03/2023;1;3;Tuesday;spring;6.1;0;0;0;0;384;145;28;18;1408;399;74.7;43;366;41;2.3;0.08;0.453;84;0;1;0;65269;7.84
08/03/2023;2;3;Wednesday;spring;15.8;0;0;0;0;401;161;32;18;1371;398;74.8;40;365;44;2.3;0.09;0.51;93;0;0;0;65005;7.82
09/03/2023;3;3;Thursday;spring;8.8;0;0;0;0;367;135;25;14;1304;405;72.0;34;367;40;2.3;0.09;0.44;79;0;0;0;57061;7.79
10/03/2023;4;3;Friday;spring;13.0;0;0;0;0;395;155;45;13;1326;399;76.6;37;363;46;2.3;0.08;0.475;84;0;1;0;61692;7.89
11/03/2023;5;3;Saturday;spring;13.1;0;0;0;0;298;132;26;12;1381;414;72.4;45;370;21;2.3;0.07;0.349;90;0;0;0;57883;7.75
12/03/2023;6;3;Sunday;spring;14.4;0;1;0;0;323;135;27;17;1361;391;68.4;41;367;19;2.3;0.09;0.403;85;0;0;0;60935;7.77
13/03/2023;0;3;Monday;spring;8.2;0;0;0;0;468;173;43;24;1346;417;73.0;43;365;45;2.3;0.08;0.601;99;0;0;0;66840;7.86
14/03/2023;1;3;Tuesday;spring;17.0;0;0;0;0;357;139;32;14;1393;409;79.4;33;377;46;2.3;0.09;0.453;66;0;1;0;63792;7.64
15/03/2023;2;3;Wednesday;spring;11.4;0;0;0;0;394;151;37;19;1390;422;69.9;44;373;45;2.3;0.06;0.462;97;0;0;0;60223;7.57
16/03/2023;3;3;Thursday;spring;13.4;0;0;0;0;387;139;32;17;1394;410;65.9;29;372;42;2.3;0.08;0.479;87;0;0;0;57781;8.03
17/03/2023;4;3;Friday;spring;13.4;0;0;0;0;391;131;28;14;1404;399;79.2;40;375;43;2.3;0.07;0.445;91;0;1;0;59531;7.67
18/03/2023;5;3;Saturday;spring;13.5;0;0;0;0;304;111;27;13;1348;421;72.8;31;374;28;2.3;0.08;0.356;83;0;0;0;55672;7.55
19/03/2023;6;3;Sunday;spring;13.9;0;0;0;0;289;118;26;14;1315;420;78.7;35;375;21;2.3;0.08;0.348;88;0;0;0;56812;7.91
20/03/2023;0;3;Monday;spring;10.3;0;0;0;0;440;165;28;26;1293;413;69.3;46;370;43;2.3;0.1;0.548;77;0;0;0;59251;7.33
21/03/2023;1;3;Tuesday;spring;11.1;0;0;0;0;360;145;21;14;1411;421;83.3;52;366;39;2.3;0.07;0.438;79;0;1;0;56204;7.36
22/03/2023;2;3;Wednesday;spring;12.4;0;0;0;0;379;129;31;15;1459;410;79.2;24;366;36;2.3;0.08;0.427;112;0;0;0;57379;8.5
23/03/2023;3;3;Thursday;spring;15.9;0;0;0;0;407;169;29;21;1363;422;72.5;46;364;47;2.3;0.09;0.482;83;0;0;0;60778;7.95
24/03/2023;4;3;Friday;spring;13.1;0;0;1;0;373;152;27;19;1348;418;77.8;58;367;33;2.3;0.09;0.444;74;0;1;0;61036;7.53
25/03/2023;5;3;Saturday;spring;14.6;0;0;0;0;328;125;23;18;1371;423;72.8;19;365;19;2.3;0.07;0.446;96;0;0;0;57001;8.0
26/03/2023;6;3;Sunday;spring;13.4;0;0;0;0;317;118;28;9;1310;418;76.1;28;368;23;2.3;0.08;0.392;65;0;0;0;59729;8.01
27/03/2023;0;3;Monday;spring;18.9;0;0;0;0;397;159;23;16;1450;411;73.8;44;372;45;2.7;0.1;0.528;93;0;0;0;59168;8.04
28/03/2023;1;3;Tuesday;spring;10.7;0;0;0;0;449;190;41;24;1330;402;73.3;51;366;44;2.3;0.1;0.555;89;0;0;0;61030;7.41
29/03/2023;2;3;Wednesday;spring;14.1;0;0;0;0;400;141;40;14;1296;411;72.4;33;379;38;2.3;0.08;0.523;102;0;0;0;62384;7.73
30/03/2023;3;3;Thursday;spring;14.5;0;0;0;0;397;142;26;17;1375;435;69.6;53;382;39;2.3;0.07;0.497;68;0;0;1;60298;7.63
31/03/2023;4;3;Friday;spring;16.2;0;0;0;0;406;165;33;15;1337;435;78.2;44;380;41;2.3;0.07;0.569;81;0;1;0;63330;7.77
01/04/2023;5;4;Saturday;spring;17.0;0;0;1;0;300;117;34;15;1322;402;66.9;43;385;19;2.3;0.12;0.417;93;0;0;0;57617;7.65
02/04/2023;6;4;Sunday;spring;16.9;0;0;0;0;313;114;23;11;1317;396;78.4;45;381;27;2.3;0.1;0.426;92;0;0;0;58955;7.79
03/04/2023;0;4;Monday;spring;15.2;0;0;0;0;437;163;31;14;1298;406;61.9;52;380;42;2.3;0.07;0.594;82;0;0;0;64669;7.52
04/04/2023;1;4;Tuesday;spring;16.0;0;0;1;0;421;152;30;15;1317;389;78.2;51;386;41;2.3;0.1;0.489;87;0;1;0;62647;7.28
05/04/2023;2;4;Wednesday;spring;17.0;0;0;0;0;388;143;40;15;1291;410;77.8;64;382;45;2.3;0.07;0.516;84;0;0;0;65659;7.72
06/04/2023;3;4;Thursday;spring;13.6;0;0;0;0;414;144;35;15;1327;421;69.7;44;380;43;2.3;0.06;0.477;100;0;0;0;64705;7.7
07/04/2023;4;4;Friday;spring;13.4;0;0;0;0;375;127;32;15;1417;415;78.4;42;383;45;2.3;0.09;0.43;98;0;1;0;57050;7.9
08/04/2023;5;4;Saturday;spring;11.5;0;0;0;0;348;132;33;15;1421;409;70.6;54;378;20;2.3;0.08;0.425;106;0;0;0;63849;7.58
09/04/2023;6;4;Sunday;spring;20.0;0;0;0;0;319;118;29;9;1364;422;77.5;51;385;24;2.3;0.09;0.371;74;0;0;0;55779;7.66
10/04/2023;0;4;Monday;spring;12.9;0;0;0;0;405;136;33;15;1443;403;73.0;38;386;45;2.3;0.09;0.508;92;0;0;0;65831;8.0
11/04/2023;1;4;Tuesday;spring;16.7;0;0;0;0;373;119;22;17;1283;399;74.9;44;381;42;2.3;0.08;0.462;95;0;1;0;58578;7.58
12/04/2023;2;4;Wednesday;spring;14.2;0;0;0;0;332;123;26;16;1416;407;68.1;42;375;46;2.3;0.07;0.372;94;0;0;0;58990;7.79
13/04/2023;3;4;Thursday;spring;21.6;0;1;0;0;420;185;38;19;1334;407;74.6;65;367;43;2.3;0.09;0.615;87;0;0;0;64652;7.35
14/04/2023;4;4;Friday;spring;18.8;0;0;0;0;354;139;37;21;1265;430;73.8;57;367;41;2.3;0.06;0.501;86;0;0;0;58996;7.62
15/04/2023;5;4;Saturday;spring;17.9;0;0;0;0;309;119;32;12;1380;398;70.3;58;364;20;2.3;0.09;0.341;85;0;0;0;56778;7.46
16/04/2023;6;4;Sunday;spring;17.3;0;0;0;0;289;113;25;9;1362;399;76.2;40;359;27;2.3;0.08;0.359;82;0;0;0;53581;7.73
17/04/2023;0;4;Monday;spring;11.9;0;0;0;0;397;150;38;17;1409;428;73.9;43;355;47;2.3;0.09;0.474;91;0;0;0;58945;7.55
18/04/2023;1;4;Tuesday;spring;16.7;0;0;0;0;382;156;29;12;1446;404;79.0;29;353;44;2.3;0.1;0.389;81;0;1;0;59173;7.59
19/04/2023;2;4;Wednesday;spring;17.8;0;3;0;0;487;280;41;35;1428;391;69.8;84;355;42;2.3;0.12;0.757;95;2;0;0;67242;7.0
20/04/2023;3;4;Thursday;spring;18.4;0;0;0;0;441;177;28;22;1469;414;70.4;38;377;40;2.3;0.08;0.426;79;0;0;0;62693;7.86
21/04/2023;4;4;Friday;spring;21.3;0;0;0;0;401;142;48;15;1339;416;82.3;49;380;41;2.3;0.08;0.472;79;0;1;0;64635;7.44
22/04/2023;5;4;Saturday;spring;21.5;0;0;0;0;305;109;24;10;1306;433;78.7;53;387;23;2.3;0.07;0.388;66;0;0;0;60045;7.77
23/04/2023;6;4;Sunday;spring;15.5;0;0;0;0;322;115;25;15;1375;390;72.6;39;386;27;2.3;0.13;0.364;67;0;0;0;58516;8.14
24/04/2023;0;4;Monday;spring;15.7;0;0;0;0;394;142;33;13;1450;401;67.2;51;391;42;2.3;0.08;0.446;83;0;0;0;65058;7.4
25/04/2023;1;4;Tuesday;spring;14.6;0;1;0;0;400;166;38;20;1269;419;77.8;76;390;41;2.3;0.09;0.558;79;0;1;0;54813;7.3
26/04/2023;2;4;Wednesday;spring;13.4;0;0;0;0;397;166;31;11;1418;419;69.4;34;393;41;2.3;0.06;0.455;93;0;0;0;67115;7.74
27/04/2023;3;4;Thursday;spring;21.3;0;0;0;0;408;160;29;12;1365;413;73.7;48;380;43;2.3;0.08;0.524;101;0;0;0;66317;7.74
28/04/2023;4;4;Friday;spring;20.9;0;0;0;0;380;139;25;12;1358;421;73.8;38;375;44;2.3;0.07;0.479;94;0;1;0;56656;7.91
29/04/2023;5;4;Saturday;spring;21.8;0;0;0;0;325;133;25;11;1404;420;75.7;40;372;21;2.3;0.09;0.387;89;0;0;0;58727;8.12
30/04/2023;6;4;Sunday;spring;21.7;0;0;0;0;260;106;20;11;1322;428;73.1;35;375;25;2.3;0.08;0.34;81;0;0;0;50485;7.96
01/05/2023;0;5;Monday;spring;16.5;0;0;0;0;393;179;30;17;1394;400;75.7;43;366;42;2.3;0.1;0.497;87;0;0;0;62660;7.5
02/05/2023;1;5;Tuesday;spring;17.0;0;0;0;0;383;142;40;13;1319;406;83.0;43;366;40;2.3;0.1;0.469;112;0;1;0;55992;7.92
03/05/2023;2;5;Wednesday;spring;15.1;0;0;0;0;369;133;36;15;1334;417;70.8;36;364;45;2.3;0.06;0.459;93;0;0;0;59288;7.71
04/05/2023;3;5;Thursday;spring;21.6;0;0;0;0;400;177;33;16;1259;400;66.3;51;360;43;2.3;0.08;0.54;109;0;0;0;59204;7.71
05/05/2023;4;5;Friday;spring;27.4;0;0;0;0;366;136;26;18;1402;407;80.3;39;359;43;2.3;0.1;0.439;88;0;1;0;61502;7.77
06/05/2023;5;5;Saturday;spring;22.1;0;0;0;0;347;130;33;14;1380;397;64.8;31;357;27;2.3;0.1;0.403;102;0;0;0;64741;8.01
07/05/2023;6;5;Sunday;spring;16.2;0;0;0;0;293;116;29;12;1375;412;72.4;43;360;20;2.3;0.06;0.324;104;0;0;0;53120;8.18
08/05/2023;0;5;Monday;spring;12.8;0;0;0;0;445;149;36;15;1483;426;73.7;42;364;47;2.3;0.06;0.497;58;0;0;0;61945;7.79
09/05/2023;1;5;Tuesday;spring;19.0;0;0;0;0;385;151;38;15;1347;396;78.9;43;372;44;2.3;0.09;0.496;80;0;1;0;59840;7.88
10/05/2023;2;5;Wednesday;spring;19.2;0;0;0;0;409;183;43;13;1462;419;67.1;39;372;48;2.3;0.07;0.405;92;0;0;0;59822;7.79
11/05/2023;3;5;Thursday;spring;23.4;0;1;0;0;412;180;43;18;1337;431;65.7;73;378;42;2.3;0.08;0.559;94;0;0;0;64126;7.08
12/05/2023;4;5;Friday;spring;16.5;0;0;0;0;453;171;43;17;1418;419;69.2;60;380;46;2.3;0.07;0.518;84;0;0;0;67288;7.48
13/05/2023;5;5;Saturday;spring;20.1;0;0;0;0;335;132;31;16;1369;426;71.9;32;392;22;2.3;0.06;0.394;92;0;0;0;63037;7.96
14/05/2023;6;5;Sunday;spring;21.4;0;0;0;0;331;136;23;14;1354;425;73.2;34;390;24;2.3;0.07;0.391;99;0;0;0;55586;8.1
15/05/2023;0;5;Monday;spring;19.2;0;0;0;0;431;168;34;13;1351;424;69.8;59;396;46;2.3;0.07;0.55;75;0;0;0;63364;7.59
16/05/2023;1;5;Tuesday;spring;24.3;0;1;0;0;402;170;33;18;1392;413;81.1;65;394;49;2.3;0.09;0.558;90;0;1;0;65814;7.7
17/05/2023;2;5;Wednesday;spring;22.6;0;0;0;0;388;157;35;19;1351;401;66.1;58;396;39;2.3;0.08;0.439;87;0;0;0;61075;7.48
18/05/2023;3;5;Thursday;spring;21.8;0;0;0;0;394;156;28;14;1373;406;69.3;40;393;42;2.3;0.1;0.539;95;0;0;0;59917;8.22
19/05/2023;4;5;Friday;spring;21.4;0;0;0;0;367;147;31;15;1322;424;74.4;52;391;46;2.3;0.06;0.48;96;0;0;0;58447;7.57
20/05/2023;5;5;Saturday;spring;20.8;0;0;0;0;336;126;33;13;1381;426;70.3;41;378;26;2.3;0.06;0.408;76;0;0;0;58770;7.94
21/05/2023;6;5;Sunday;spring;23.4;0;0;0;1;344;138;31;19;1460;420;71.8;46;378;22;2.3;0.09;0.37;60;0;0;0;62309;7.69
22/05/2023;0;5;Monday;spring;24.9;0;0;0;0;424;161;38;18;1338;424;70.6;43;380;50;2.3;0.1;0.521;85;0;0;0;59047;7.55
23/05/2023;1;5;Tuesday;spring;20.4;0;0;0;0;403;141;38;18;1359;403;76.2;55;379;44;2.3;0.08;0.484;78;0;1;0;59221;7.62
24/05/2023;2;5;Wednesday;spring;19.2;0;1;0;0;405;181;36;22;1381;409;68.0;58;379;37;2.3;0.09;0.528;70;0;0;0;63368;7.63
25/05/2023;3;5;Thursday;spring;18.0;0;0;0;0;374;132;33;17;1332;400;71.5;52;382;49;2.3;0.11;0.462;76;0;0;0;58040;7.49
26/05/2023;4;5;Friday;spring;19.6;0;0;0;0;379;125;25;16;1440;406;82.2;45;379;43;2.3;0.08;0.423;86;0;1;0;61532;7.83
27/05/2023;5;5;Saturday;spring;15.2;0;0;0;0;333;134;31;11;1393;412;71.2;23;381;24;2.3;0.08;0.422;66;0;0;0;58544;8.09
28/05/2023;6;5;Sunday;spring;19.1;0;0;0;0;290;104;25;11;1330;428;72.1;39;380;20;2.3;0.06;0.376;93;0;0;0;59401;7.71
29/05/2023;0;5;Monday;spring;24.9;0;0;0;0;467;167;36;17;1411;414;71.2;46;373;44;2.3;0.08;0.52;96;0;0;0;63645;7.67
30/05/2023;1;5;Tuesday;spring;25.0;0;0;0;0;362;129;28;13;1341;401;78.8;28;379;47;2.3;0.09;0.486;111;0;1;0;51526;8.09
31/05/2023;2;5;Wednesday;spring;15.8;0;0;0;0;416;162;30;16;1285;432;68.1;45;373;43;2.3;0.07;0.558;95;0;0;0;68243;7.69
01/06/2023;3;6;Thursday;summer;26.3;0;0;0;0;352;134;23;17;1324;421;70.0;35;374;44;2.3;0.08;0.445;93;0;0;0;62962;8.0
02/06/2023;4;6;Friday;summer;26.8;0;0;0;0;350;134;22;15;1388;416;81.4;34;371;44;2.3;0.09;0.435;105;0;1;0;55583;7.75
03/06/2023;5;6;Saturday;summer;26.3;0;2;0;0;325;167;26;19;1348;395;70.8;59;367;29;2.7;0.11;0.529;102;1;0;0;60251;7.47
04/06/2023;6;6;Sunday;summer;19.1;0;0;0;0;260;99;22;9;1340;427;76.3;45;366;26;2.3;0.08;0.347;93;0;0;0;57215;7.4
05/06/2023;0;6;Monday;summer;22.7;0;0;0;0;376;141;30;14;1448;421;74.5;36;362;42;2.3;0.08;0.439;89;0;0;0;58143;7.49
06/06/2023;1;6;Tuesday;summer;19.3;0;0;0;0;397;164;26;16;1392;427;82.5;35;349;45;2.3;0.07;0.468;87;0;1;0;58051;8.37
07/06/2023;2;6;Wednesday;summer;22.6;0;0;0;0;352;124;23;14;1391;407;74.6;36;354;40;2.3;0.07;0.457;81;0;0;0;63495;7.58
08/06/2023;3;6;Thursday;summer;27.9;0;0;0;0;376;156;44;16;1383;408;74.7;58;345;43;2.3;0.06;0.441;82;0;0;0;62990;7.49
09/06/2023;4;6;Friday;summer;21.9;0;0;0;0;368;158;26;12;1334;426;76.4;58;348;42;2.3;0.09;0.427;105;0;1;0;55687;7.86
10/06/2023;5;6;Saturday;summer;16.3;0;0;0;0;273;108;10;13;1336;407;79.7;46;351;25;2.3;0.08;0.375;90;0;0;0;51894;7.65
11/06/2023;6;6;Sunday;summer;26.4;0;0;0;0;311;115;24;14;1400;408;75.8;46;343;24;2.3;0.08;0.365;95;0;0;0;55819;7.59
12/06/2023;0;6;Monday;summer;23.0;0;0;0;0;384;137;44;13;1280;422;78.4;54;350;42;2.3;0.09;0.489;90;0;0;0;62716;7.51
13/06/2023;1;6;Tuesday;summer;21.9;0;0;0;0;348;123;22;11;1382;401;75.3;37;352;45;2.3;0.08;0.432;94;0;1;0;57750;7.87
14/06/2023;2;6;Wednesday;summer;23.0;0;0;0;0;434;174;38;19;1336;411;69.3;55;345;46;2.3;0.09;0.489;87;0;0;0;56951;7.31
15/06/2023;3;6;Thursday;summer;24.5;0;0;0;0;382;133;29;16;1355;404;69.1;61;356;43;2.3;0.07;0.441;80;0;0;0;58969;7.79
16/06/2023;4;6;Friday;summer;24.8;0;0;0;0;355;143;27;17;1389;437;72.3;49;357;45;2.3;0.09;0.393;84;0;0;1;59526;7.46
