date;dow;month;day_of_week;season;temperature_c;heatwave_event;epidemic_level;strike_level;accident_event;total_admissions;emergency_admissions;pediatric_admissions;icu_admissions;available_beds;available_staff;medical_stock_level_pct;waiting_time_avg_min;naive_pred_total_admissions;scheduled_surgeries;avg_patient_severity;staff_absence_rate;bed_occupancy_rate;ambulance_arrivals;external_alert_level;supply_delivery_day;it_system_outage;estimated_cost_per_day;patient_satisfaction_score
15/01/2023;6;1;Sunday;winter;9.7;0;0;0;0;278;99;24;11;1359;382;75.2;34;382;24;2.3;0.1;0.307;84;0;0;0;57539;7.75
16/01/2023;0;1;Monday;winter;-1.2;0;0;0;0;426;150;35;17;1369;378;62.1;54;376;47;2.3;0.08;0.539;76;0;0;0;61466;7.26
17/01/2023;1;1;Tuesday;winter;4.7;0;0;0;0;453;143;25;20;1326;387;80.6;44;380;49;2.3;0.08;0.53;98;0;1;0;65729;7.61
18/01/2023;2;1;Wednesday;winter;-0.3;0;3;0;0;515;263;39;36;1342;383;76.4;89;390;48;2.7;0.11;0.82;88;2;0;0;67188;7.05
19/01/2023;3;1;Thursday;winter;0.2;0;3;0;0;539;273;55;39;1309;371;68.2;111;403;43;2.3;0.11;0.82;114;2;0;0;69427;6.52
20/01/2023;4;1;Friday;winter;3.2;0;2;0;0;451;235;30;25;1365;358;76.4;65;425;41;2.7;0.11;0.65;127;1;1;0;64538;7.19
21/01/2023;5;1;Saturday;winter;8.5;0;1;0;0;360;175;25;18;1256;377;67.4;68;432;19;2.3;0.09;0.542;98;0;0;0;56218;7.3
22/01/2023;6;1;Sunday;winter;-0.7;0;0;0;0;320;125;26;12;1317;403;72.3;41;432;19;2.3;0.05;0.427;82;0;0;0;55750;7.74
23/01/2023;0;1;Monday;winter;8.1;0;0;0;0;411;167;19;17;1361;382;73.7;41;438;46;2.3;0.06;0.496;91;0;0;0;62241;7.78
24/01/2023;1;1;Tuesday;winter;6.3;0;0;0;0;396;130;39;14;1347;385;81.7;46;436;46;2.3;0.07;0.501;103;0;1;0;63892;7.52
25/01/2023;2;1;Wednesday;winter;1.6;0;0;0;0;401;165;38;19;1268;381;78.7;57;427;43;2.3;0.08;0.503;106;0;0;0;60333;7.3
26/01/2023;3;1;Thursday;winter;0.3;0;0;0;0;356;115;25;16;1304;376;70.4;47;411;46;2.3;0.07;0.436;87;0;0;0;62285;7.7
27/01/2023;4;1;Friday;winter;4.5;0;0;0;0;409;127;25;16;1254;365;78.0;54;385;45;2.3;0.1;0.475;78;0;1;0;60712;7.55
28/01/2023;5;1;Saturday;winter;-2.8;0;0;0;0;300;104;18;12;1358;390;73.7;47;379;25;2.3;0.06;0.339;71;0;0;0;57389;7.95
29/01/2023;6;1;Sunday;winter;5.8;0;0;0;0;322;127;29;11;1329;382;65.1;48;370;30;2.3;0.07;0.395;90;0;0;0;62284;7.76
30/01/2023;0;1;Monday;winter;7.2;0;0;0;0;427;171;31;19;1278;378;70.8;60;371;46;2.3;0.08;0.55;120;0;0;0;61033;7.47
31/01/2023;1;1;Tuesday;winter;5.1;0;0;0;0;422;156;24;15;1235;381;74.7;59;373;40;2.3;0.05;0.559;83;0;1;0;56577;7.43
01/02/2023;2;2;Wednesday;winter;3.3;0;0;0;0;394;153;29;23;1270;385;76.0;51;377;43;2.3;0.06;0.531;77;0;0;0;59422;7.35
02/02/2023;3;2;Thursday;winter;4.7;0;0;0;0;440;175;43;20;1338;370;65.4;34;376;45;2.3;0.09;0.504;98;0;0;0;61574;7.94
03/02/2023;4;2;Friday;winter;-1.6;0;0;0;0;397;166;39;15;1244;391;69.3;37;388;47;2.3;0.08;0.52;93;0;1;0;61865;8.15
04/02/2023;5;2;Saturday;winter;3.7;0;0;0;0;319;123;28;15;1367;373;74.1;38;386;23;2.3;0.09;0.391;100;0;0;0;56848;7.97
05/02/2023;6;2;Sunday;winter;8.0;0;0;0;0;327;130;27;15;1288;387;74.3;37;389;28;2.3;0.08;0.379;74;0;0;0;66200;8.06
06/02/2023;0;2;Monday;winter;7.6;0;0;0;0;440;146;37;22;1221;357;68.1;58;389;43;2.3;0.09;0.632;67;0;0;0;61638;7.7
07/02/2023;1;2;Tuesday;winter;5.5;0;2;0;0;503;242;38;29;1239;367;67.6;102;391;43;2.3;0.11;0.8;70;1;0;0;67953;6.83
08/02/2023;2;2;Wednesday;winter;2.4;0;0;0;0;424;167;39;18;1330;384;67.5;65;403;43;2.3;0.08;0.542;95;0;0;0;59486;7.38
09/02/2023;3;2;Thursday;winter;6.6;0;0;0;0;401;154;31;18;1288;364;74.3;50;407;48;2.3;0.11;0.57;109;0;0;0;58326;7.71
10/02/2023;4;2;Friday;winter;6.0;0;0;0;0;423;185;36;19;1316;373;77.9;45;402;45;2.3;0.08;0.507;65;0;1;0;65518;7.61
11/02/2023;5;2;Saturday;winter;7.8;0;0;0;0;339;108;20;14;1320;382;67.9;33;405;24;2.3;0.08;0.366;86;0;0;0;56895;7.95
12/02/2023;6;2;Sunday;winter;1.6;0;0;0;0;340;112;26;11;1325;389;76.3;38;408;26;2.3;0.06;0.392;81;0;0;0;54124;7.6
13/02/2023;0;2;Monday;winter;9.6;0;0;0;0;438;157;37;20;1354;368;66.6;56;410;39;2.3;0.08;0.504;98;0;0;0;66650;7.71
14/02/2023;1;2;Tuesday;winter;-0.7;0;0;0;0;403;160;44;16;1372;354;80.6;27;410;44;2.3;0.1;0.513;90;0;1;0;61000;7.98
15/02/2023;2;2;Wednesday;winter;10.6;0;0;0;0;436;170;38;14;1214;386;70.1;53;395;46;2.3;0.08;0.64;101;0;0;0;67335;7.62
16/02/2023;3;2;Thursday;winter;10.2;0;0;0;0;383;121;23;15;1295;380;68.8;57;397;46;2.3;0.09;0.52;108;0;0;0;61419;7.48
17/02/2023;4;2;Friday;winter;4.0;0;0;0;0;441;168;47;20;1324;372;81.6;42;395;43;2.3;0.06;0.535;73;0;1;0;64832;7.57
18/02/2023;5;2;Saturday;winter;8.4;0;0;0;0;353;143;32;15;1305;404;73.7;49;397;25;2.3;0.09;0.432;73;0;0;0;58457;7.78
19/02/2023;6;2;Sunday;winter;7.4;0;2;0;0;445;202;36;22;1350;362;71.6;80;399;20;2.7;0.12;0.749;79;1;0;0;60768;6.86
20/02/2023;0;2;Monday;winter;12.2;0;0;0;0;424;170;27;19;1235;385;75.6;50;414;40;2.3;0.09;0.55;93;0;0;0;65840;7.46
21/02/2023;1;2;Tuesday;winter;8.5;0;0;0;0;371;137;40;12;1293;385;74.5;46;412;41;2.3;0.06;0.458;104;0;1;0;62885;7.81
22/02/2023;2;2;Wednesday;winter;7.2;0;0;0;0;394;157;36;13;1275;384;73.0;45;408;45;2.3;0.08;0.486;94;0;0;0;67057;7.37
23/02/2023;3;2;Thursday;winter;7.8;0;0;0;0;401;161;22;17;1291;370;72.7;49;402;43;2.3;0.09;0.506;74;0;0;0;63185;7.85
24/02/2023;4;2;Friday;winter;5.5;0;0;0;0;454;178;40;21;1318;372;72.9;52;404;45;2.3;0.07;0.555;101;0;1;0;58952;7.58
25/02/2023;5;2;Saturday;winter;2.0;0;0;0;0;367;144;24;14;1333;402;74.7;50;406;24;2.3;0.06;0.453;69;0;0;0;54175;7.86
26/02/2023;6;2;Sunday;winter;6.2;0;0;0;0;315;133;10;15;1304;385;73.9;38;408;23;2.3;0.08;0.392;90;0;0;0;58937;7.72
27/02/2023;0;2;Monday;winter;8.3;0;0;0;0;429;144;40;16;1280;357;65.6;65;389;49;2.3;0.1;0.486;75;0;0;0;59280;7.41
28/02/2023;1;2;Tuesday;winter;5.3;0;0;0;0;453;180;35;25;1452;385;73.1;58;390;45;2.3;0.1;0.511;78;0;0;0;69262;7.41
01/03/2023;2;3;Wednesday;spring;7.0;0;0;0;0;368;144;31;17;1342;370;74.3;30;402;43;2.3;0.07;0.437;77;0;0;0;53376;7.97
02/03/2023;3;3;Thursday;spring;9.1;0;0;0;0;365;134;27;13;1379;377;73.7;48;398;46;2.3;0.1;0.458;96;0;0;0;59991;7.56
03/03/2023;4;3;Friday;spring;12.2;0;0;0;0;373;148;30;13;1277;380;75.9;41;393;45;2.3;0.07;0.498;106;0;1;0;58826;8.02
04/03/2023;5;3;Saturday;spring;5.9;0;0;0;0;328;123;23;12;1204;381;74.9;50;381;21;2.3;0.06;0.487;65;0;0;0;56008;7.58
05/03/2023;6;3;Sunday;spring;9.4;0;0;2;0;349;116;29;14;1191;378;77.2;52;376;18;2.3;0.13;0.519;74;1;0;0;62291;7.38
06/03/2023;0;3;Monday;spring;4.4;0;0;0;0;380;150;42;14;1343;385;61.0;49;381;44;2.3;0.09;0.424;83;0;0;0;63748;7.55
07/03/2023;1;3;Tuesday;spring;9.7;0;0;0;0;397;161;31;17;1345;389;76.8;40;374;47;2.3;0.09;0.46;100;0;1;0;58508;7.88
08/03/2023;2;3;Wednesday;spring;6.1;0;0;0;0;397;154;34;18;1348;386;71.3;57;366;45;2.3;0.08;0.506;92;0;0;0;62531;7.83
09/03/2023;3;3;Thursday;spring;9.3;0;0;0;0;361;151;35;17;1276;385;61.7;37;370;41;2.3;0.1;0.439;87;0;0;0;57242;7.58
10/03/2023;4;3;Friday;spring;11.0;0;0;0;0;417;157;28;12;1290;387;83.1;35;369;42;2.3;0.09;0.567;90;0;1;0;57610;8.07
11/03/2023;5;3;Saturday;spring;11.9;0;0;0;0;328;108;26;14;1253;356;70.1;56;376;22;2.3;0.08;0.406;98;0;0;0;56279;7.77
12/03/2023;6;3;Sunday;spring;12.5;0;2;0;0;361;190;22;24;1368;374;66.0;68;376;23;2.3;0.12;0.568;109;1;0;0;57308;7.16
13/03/2023;0;3;Monday;spring;8.0;0;0;0;0;386;163;29;17;1309;383;75.4;50;377;40;2.3;0.1;0.471;96;0;0;0;59991;7.71
14/03/2023;1;3;Tuesday;spring;11.8;0;0;0;0;369;161;31;13;1263;373;79.7;42;378;46;2.3;0.1;0.48;79;0;1;0;59920;8.13
15/03/2023;2;3;Wednesday;spring;17.0;0;0;0;0;361;130;30;12;1376;381;71.6;44;374;42;2.3;0.09;0.442;67;0;0;0;60177;7.81
16/03/2023;3;3;Thursday;spring;9.1;0;0;1;0;392;152;33;15;1272;380;71.3;40;369;36;2.3;0.1;0.45;109;0;0;0;61218;7.44
17/03/2023;4;3;Friday;spring;16.3;0;0;0;0;424;170;36;15;1274;387;77.4;54;373;45;2.3;0.08;0.558;92;0;0;0;62044;7.3
18/03/2023;5;3;Saturday;spring;10.7;0;0;0;0;301;120;29;14;1260;392;65.7;50;374;23;2.3;0.07;0.389;105;0;0;0;58478;7.64
19/03/2023;6;3;Sunday;spring;12.5;0;0;0;0;284;127;23;11;1342;383;64.4;43;371;26;2.3;0.08;0.301;78;0;0;0;54932;8.24
20/03/2023;0;3;Monday;spring;9.6;0;0;0;0;400;126;25;14;1298;387;66.6;48;360;46;2.3;0.07;0.514;73;0;0;0;61203;7.72
21/03/2023;1;3;Tuesday;spring;12.6;0;0;0;0;397;149;32;17;1288;370;74.3;53;362;41;2.3;0.08;0.496;83;0;1;0;62559;7.52
22/03/2023;2;3;Wednesday;spring;12.5;0;0;0;0;384;130;33;16;1319;398;70.7;28;366;41;2.3;0.07;0.458;104;0;0;0;58748;7.56
23/03/2023;3;3;Thursday;spring;8.8;0;0;0;0;396;130;34;19;1300;375;69.7;51;369;41;2.3;0.07;0.531;99;0;0;0;58154;8.0
24/03/2023;4;3;Friday;spring;11.3;0;0;0;0;390;138;32;14;1415;376;76.9;30;369;46;2.3;0.1;0.476;125;0;1;0;57156;8.27
25/03/2023;5;3;Saturday;spring;14.9;0;0;0;0;351;130;22;12;1379;366;70.0;55;365;26;2.3;0.09;0.394;88;0;0;0;56840;7.39
26/03/2023;6;3;Sunday;spring;17.2;0;0;0;0;263;102;31;9;1320;368;74.6;34;372;23;2.3;0.1;0.317;98;0;0;0;51241;8.14
27/03/2023;0;3;Monday;spring;10.1;0;0;0;1;423;174;27;18;1300;371;71.4;55;369;41;2.7;0.08;0.502;73;0;0;0;67471;7.51
28/03/2023;1;3;Tuesday;spring;18.4;0;0;0;0;375;110;37;14;1385;387;77.9;60;372;46;2.3;0.06;0.441;87;0;1;0;64439;7.57
29/03/2023;2;3;Wednesday;spring;14.7;0;0;0;0;397;144;30;15;1335;395;72.9;35;369;46;2.3;0.07;0.464;82;0;0;0;62890;7.57
30/03/2023;3;3;Thursday;spring;11.2;0;0;0;0;391;142;34;15;1199;397;70.9;53;371;42;2.3;0.08;0.537;88;0;0;0;61787;7.76
31/03/2023;4;3;Friday;spring;15.9;0;0;1;0;386;160;30;12;1262;365;77.5;40;370;40;2.3;0.1;0.517;76;0;1;0;63975;7.66
01/04/2023;5;4;Saturday;spring;17.2;0;0;0;0;298;115;19;12;1347;396;79.0;34;369;24;2.3;0.08;0.36;107;0;0;0;56111;7.86
02/04/2023;6;4;Sunday;spring;13.4;0;0;0;0;322;130;19;12;1334;391;68.0;34;362;21;2.3;0.06;0.365;83;0;0;0;57892;7.89
03/04/2023;0;4;Monday;spring;8.8;0;2;0;0;426;213;26;18;1306;374;78.7;69;370;50;2.3;0.12;0.705;97;1;0;0;64669;7.33
04/04/2023;1;4;Tuesday;spring;22.5;0;0;0;0;336;132;36;14;1290;381;83.5;43;371;40;2.3;0.08;0.418;85;0;1;0;58098;7.63
05/04/2023;2;4;Wednesday;spring;19.2;0;0;0;0;345;135;28;15;1334;398;72.1;40;365;46;2.3;0.07;0.444;71;0;0;0;59548;7.94
06/04/2023;3;4;Thursday;spring;18.8;0;0;0;0;395;146;40;12;1233;380;76.6;52;358;48;2.3;0.09;0.51;100;0;0;0;65798;7.63
07/04/2023;4;4;Friday;spring;11.5;0;0;0;0;414;168;24;18;1309;382;74.9;53;358;44;2.3;0.07;0.499;87;0;1;0;61602;7.8
08/04/2023;5;4;Saturday;spring;13.5;0;0;0;0;320;122;30;11;1364;384;69.6;36;362;22;2.3;0.07;0.363;79;0;0;0;64669;8.21
09/04/2023;6;4;Sunday;spring;11.2;0;0;0;0;300;111;29;10;1378;384;72.5;44;365;25;2.3;0.1;0.343;75;0;0;0;60500;7.5
10/04/2023;0;4;Monday;spring;14.3;0;0;0;0;391;129;32;15;1345;362;73.1;58;362;44;2.3;0.1;0.446;92;0;0;0;59984;7.77
11/04/2023;1;4;Tuesday;spring;16.5;0;0;0;0;389;166;39;17;1281;369;74.7;39;357;40;2.3;0.07;0.489;89;0;1;0;56327;7.97
12/04/2023;2;4;Wednesday;spring;15.7;0;0;0;0;357;143;25;15;1271;357;74.2;28;365;46;2.3;0.1;0.493;104;0;0;0;62220;7.77
13/04/2023;3;4;Thursday;spring;25.2;0;0;0;0;418;167;32;21;1252;384;68.9;43;367;42;2.3;0.08;0.576;101;0;0;0;65710;7.77
14/04/2023;4;4;Friday;spring;14.0;0;0;0;0;379;139;34;19;1390;381;72.4;46;370;40;2.3;0.09;0.431;63;0;1;0;59633;7.82
15/04/2023;5;4;Saturday;spring;20.0;0;0;0;0;298;111;24;11;1279;380;74.4;42;365;28;2.3;0.07;0.403;81;0;0;0;50504;7.88
16/04/2023;6;4;Sunday;spring;16.1;0;0;0;0;282;111;29;13;1221;389;70.4;43;362;21;2.3;0.08;0.451;84;0;0;0;55275;7.77
17/04/2023;0;4;Monday;spring;8.4;0;0;2;0;382;142;18;10;1257;363;69.7;44;359;31;2.3;0.11;0.524;93;1;0;0;59192;7.62
18/04/2023;1;4;Tuesday;spring;21.6;0;0;0;0;386;153;31;13;1338;396;73.3;47;358;51;2.3;0.07;0.497;111;0;1;0;56583;7.57
19/04/2023;2;4;Wednesday;spring;13.9;0;0;0;0;382;145;28;12;1174;394;71.3;45;357;39;2.3;0.07;0.524;90;0;0;0;66041;7.59
20/04/2023;3;4;Thursday;spring;17.0;0;0;0;0;315;128;20;15;1329;392;77.8;47;361;44;2.3;0.06;0.391;93;0;0;0;54685;7.78
21/04/2023;4;4;Friday;spring;14.4;0;0;0;0;399;148;26;20;1385;398;70.7;37;346;45;2.3;0.07;0.504;80;0;0;0;62159;7.92
22/04/2023;5;4;Saturday;spring;15.1;0;0;0;0;301;107;20;12;1373;396;78.0;44;349;31;2.3;0.07;0.352;72;0;0;0;57919;7.83
23/04/2023;6;4;Sunday;spring;20.8;0;0;0;0;336;142;25;13;1354;386;71.9;29;350;25;2.3;0.07;0.411;96;0;0;0;55159;7.87
24/04/2023;0;4;Monday;spring;15.2;0;0;0;0;369;140;27;14;1449;375;71.8;43;357;48;2.3;0.07;0.467;78;0;0;0;58430;7.73
25/04/2023;1;4;Tuesday;spring;16.1;0;0;0;0;345;141;24;17;1265;383;81.0;30;355;42;2.3;0.07;0.491;70;0;1;0;57894;7.83
26/04/2023;2;4;Wednesday;spring;17.1;0;1;0;0;458;208;32;21;1298;376;71.9;50;350;42;2.3;0.11;0.6;83;0;0;0;61129;7.4
27/04/2023;3;4;Thursday;spring;12.3;0;0;0;0;406;165;36;17;1315;396;71.0;67;360;47;2.3;0.1;0.528;89;0;0;0;62825;7.31
28/04/2023;4;4;Friday;spring;13.5;0;0;0;0;371;152;34;18;1271;387;79.8;51;373;40;2.3;0.09;0.452;98;0;1;0;65086;7.44
29/04/2023;5;4;Saturday;spring;19.9;0;0;0;0;332;121;28;14;1383;379;74.5;30;369;24;2.3;0.1;0.434;82;0;0;0;53664;8.04
30/04/2023;6;4;Sunday;spring;18.5;0;0;0;0;328;129;23;12;1258;368;70.6;48;374;22;2.3;0.08;0.455;93;0;0;0;56273;7.73
01/05/2023;0;5;Monday;spring;18.2;0;0;0;0;392;159;36;15;1318;378;73.4;49;373;45;2.3;0.09;0.52;92;0;0;0;56903;7.34
02/05/2023;1;5;Tuesday;spring;19.5;0;0;0;0;407;179;41;18;1300;376;80.6;56;376;45;2.3;0.08;0.54;79;0;1;0;63930;7.66
03/05/2023;2;5;Wednesday;spring;23.7;0;0;0;0;352;151;25;16;1289;369;66.5;32;385;43;2.3;0.08;0.465;83;0;0;0;57455;8.01
04/05/2023;3;5;Thursday;spring;17.4;0;0;0;0;410;146;32;13;1336;371;77.2;41;370;46;2.3;0.08;0.497;79;0;0;0;63347;7.49
05/05/2023;4;5;Friday;spring;15.4;0;0;1;0;374;151;31;14;1204;383;84.7;36;370;35;2.3;0.08;0.522;85;0;1;0;59441;8.46
06/05/2023;5;5;Saturday;spring;15.1;0;0;0;0;267;105;26;11;1256;362;80.0;47;371;31;2.3;0.09;0.361;91;0;0;0;50811;7.51
07/05/2023;6;5;Sunday;spring;17.2;0;0;0;0;333;133;29;12;1395;378;74.0;35;361;28;2.3;0.09;0.348;97;0;0;0;57441;8.14
08/05/2023;0;5;Monday;spring;20.5;0;0;0;0;389;141;35;16;1329;384;70.0;54;362;46;2.3;0.08;0.497;108;0;0;0;57710;7.7
09/05/2023;1;5;Tuesday;spring;20.2;0;0;0;0;392;147;30;15;1227;375;69.5;45;362;45;2.3;0.07;0.505;100;0;1;0;57531;7.51
10/05/2023;2;5;Wednesday;spring;23.6;0;0;0;0;392;146;40;17;1327;388;76.7;47;360;44;2.3;0.07;0.516;84;0;0;0;58644;7.63
11/05/2023;3;5;Thursday;spring;24.9;0;0;0;0;345;118;20;16;1303;378;76.1;45;365;47;2.3;0.08;0.414;97;0;0;0;57408;7.53
12/05/2023;4;5;Friday;spring;16.3;0;0;0;0;355;122;31;17;1330;396;72.2;50;356;42;2.3;0.09;0.485;66;0;1;0;59691;7.55
13/05/2023;5;5;Saturday;spring;20.5;0;0;0;0;282;98;24;12;1224;376;68.8;52;353;26;2.3;0.08;0.386;80;0;0;0;59087;7.46
14/05/2023;6;5;Sunday;spring;21.9;0;0;0;0;289;103;24;9;1346;373;79.6;31;355;23;2.3;0.08;0.327;81;0;0;0;52085;7.87
15/05/2023;0;5;Monday;spring;21.9;0;0;0;0;421;166;31;17;1237;387;72.6;52;349;41;2.3;0.07;0.59;92;0;0;0;61979;7.62
16/05/2023;1;5;Tuesday;spring;17.5;0;0;0;0;381;127;30;13;1251;358;80.4;50;354;41;2.3;0.07;0.553;87;0;1;0;59597;7.71
17/05/2023;2;5;Wednesday;spring;20.3;0;0;0;0;395;145;31;14;1344;389;67.0;49;352;43;2.3;0.08;0.535;84;0;0;0;61238;7.75
18/05/2023;3;5;Thursday;spring;18.9;0;0;0;0;397;151;31;18;1264;382;63.1;40;353;44;2.3;0.07;0.538;100;0;0;0;61103;7.61
19/05/2023;4;5;Friday;spring;24.4;0;0;1;0;378;147;29;11;1324;364;77.5;38;360;33;2.3;0.1;0.528;98;0;1;0;56763;7.92
20/05/2023;5;5;Saturday;spring;19.4;0;0;0;0;337;125;29;14;1278;376;76.0;38;363;22;2.3;0.1;0.401;94;0;0;0;59845;7.73
21/05/2023;6;5;Sunday;spring;26.0;0;0;0;0;316;113;27;14;1298;383;71.5;34;371;26;2.3;0.07;0.321;95;0;0;0;62467;7.72
22/05/2023;0;5;Monday;spring;20.8;0;0;0;0;471;185;23;20;1284;378;71.8;64;375;46;2.3;0.1;0.555;97;0;0;0;66295;7.24
23/05/2023;1;5;Tuesday;spring;24.0;0;0;0;0;397;155;28;19;1273;380;75.9;49;382;42;2.3;0.08;0.528;104;0;1;0;61840;8.04
24/05/2023;2;5;Wednesday;spring;26.6;0;0;0;0;413;165;18;18;1396;373;63.7;57;384;46;2.3;0.07;0.477;94;0;0;0;61020;7.75
25/05/2023;3;5;Thursday;spring;22.6;0;0;0;0;366;151;28;16;1288;368;82.7;53;387;38;2.3;0.09;0.528;114;0;0;0;64406;7.68
26/05/2023;4;5;Friday;spring;19.7;0;0;0;0;355;132;23;14;1268;387;80.7;42;383;49;2.3;0.09;0.487;90;0;1;0;59417;7.8
27/05/2023;5;5;Saturday;spring;22.4;0;0;0;0;307;110;32;15;1358;376;71.4;47;379;24;2.3;0.1;0.399;87;0;0;0;50741;7.73
28/05/2023;6;5;Sunday;spring;26.0;0;0;0;0;305;122;28;14;1316;371;72.9;43;375;25;2.3;0.07;0.367;71;0;0;0;56452;7.91
29/05/2023;0;5;Monday;spring;18.3;0;0;0;0;416;178;42;15;1280;380;80.1;44;373;42;2.3;0.1;0.558;101;0;0;0;57271;7.72
30/05/2023;1;5;Tuesday;spring;25.2;0;0;0;0;401;154;33;18;1347;363;74.5;36;366;44;2.3;0.1;0.492;62;0;1;0;61792;8.03
31/05/2023;2;5;Wednesday;spring;14.4;0;0;0;0;384;166;30;17;1291;400;70.5;62;366;38;2.3;0.07;0.485;101;0;0;0;61901;7.65
01/06/2023;3;6;Thursday;summer;17.2;0;0;0;0;400;174;37;12;1241;365;72.6;52;362;40;2.3;0.08;0.523;97;0;0;0;62294;7.75
02/06/2023;4;6;Friday;summer;19.4;0;0;0;0;384;153;25;16;1293;389;70.5;45;367;42;2.3;0.07;0.483;99;0;1;0;60099;7.43
03/06/2023;5;6;Saturday;summer;21.9;0;0;0;0;303;119;24;13;1278;394;78.5;45;371;23;2.3;0.07;0.324;77;0;0;0;55038;7.93
04/06/2023;6;6;Sunday;summer;19.6;0;0;0;0;278;118;30;11;1344;365;70.1;49;370;24;2.3;0.1;0.344;82;0;0;0;46757;7.59
05/06/2023;0;6;Monday;summer;23.2;0;0;0;0;375;144;19;11;1296;375;75.7;38;367;48;2.3;0.07;0.447;92;0;0;0;55128;8.07
06/06/2023;1;6;Tuesday;summer;22.9;0;0;0;0;425;161;27;18;1407;378;73.3;51;361;40;2.3;0.09;0.465;93;0;1;0;58306;7.33
07/06/2023;2;6;Wednesday;summer;22.6;0;0;1;0;401;151;50;12;1225;382;61.8;47;364;40;2.3;0.1;0.533;86;0;0;0;66488;7.99
08/06/2023;3;6;Thursday;summer;22.8;0;0;0;0;390;151;27;16;1274;387;77.9;46;367;41;2.3;0.09;0.517;115;0;0;0;59597;7.79
09/06/2023;4;6;Friday;summer;18.3;0;0;0;0;373;140;32;14;1298;381;80.8;39;365;44;2.3;0.08;0.476;71;0;1;0;57315;7.82
10/06/2023;5;6;Saturday;summer;22.8;0;0;0;0;308;126;27;15;1273;393;79.3;36;364;24;2.3;0.07;0.356;75;0;0;0;56447;7.63
11/06/2023;6;6;Sunday;summer;25.4;0;0;0;0;278;103;21;12;1303;355;78.1;47;364;24;2.3;0.09;0.396;72;0;0;0;56961;7.93
12/06/2023;0;6;Monday;summer;24.0;0;0;0;0;373;151;31;14;1232;371;71.1;36;364;42;2.3;0.1;0.449;99;0;0;0;61590;7.72
13/06/2023;1;6;Tuesday;summer;19.0;0;0;0;0;405;150;33;15;1250;390;75.7;56;364;44;2.3;0.07;0.528;88;0;1;0;64269;7.69
14/06/2023;2;6;Wednesday;summer;28.6;0;0;0;0;371;137;38;15;1327;395;68.3;42;361;44;2.3;0.08;0.452;68;0;0;0;60509;7.95
15/06/2023;3;6;Thursday;summer;22.2;0;0;0;0;365;124;25;10;1319;384;73.2;51;357;42;2.3;0.06;0.471;96;0;0;0;59336;7.56
16/06/2023;4;6;Friday;summer;17.4;0;0;0;0;342;135;18;12;1357;402;75.2;44;353;42;2.3;0.09;0.439;85;0;1;0;56026;7.91
