date;dow;month;day_of_week;season;temperature_c;heatwave_event;epidemic_level;strike_level;accident_event;total_admissions;emergency_admissions;pediatric_admissions;icu_admissions;available_beds;available_staff;medical_stock_level_pct;waiting_time_avg_min;naive_pred_total_admissions;scheduled_surgeries;avg_patient_severity;staff_absence_rate;bed_occupancy_rate;ambulance_arrivals;external_alert_level;supply_delivery_day;it_system_outage;estimated_cost_per_day;patient_satisfaction_score
22/01/2023;6;1;Sunday;winter;4.7;0;0;0;0;346;146;32;16;1322;435;69.0;38;406;24;2.3;0.08;0.44;57;0;0;0;57101;8.28
23/01/2023;0;1;Monday;winter;-0.9;0;0;0;0;429;164;33;22;1353;440;73.3;49;407;48;2.3;0.09;0.527;94;0;0;0;61116;7.86
24/01/2023;1;1;Tuesday;winter;1.5;0;0;0;0;384;113;26;18;1356;428;73.9;45;401;44;2.3;0.09;0.485;90;0;1;0;61256;7.52
25/01/2023;2;1;Wednesday;winter;9.2;0;0;0;0;372;123;29;14;1312;442;74.5;39;392;45;2.3;0.08;0.488;88;0;0;0;57490;8.07
26/01/2023;3;1;Thursday;winter;3.3;0;0;0;0;428;164;37;16;1345;441;71.1;56;390;44;2.3;0.07;0.58;68;0;0;0;57687;7.69
27/01/2023;4;1;Friday;winter;6.5;0;0;0;0;381;138;36;18;1342;417;71.5;24;391;45;2.3;0.07;0.502;79;0;1;0;57419;7.53
28/01/2023;5;1;Saturday;winter;7.9;0;0;0;0;286;104;25;12;1235;449;69.4;50;386;31;2.3;0.07;0.379;87;0;0;0;53649;7.57
29/01/2023;6;1;Sunday;winter;2.8;0;0;0;0;346;135;29;16;1324;438;73.0;41;375;26;2.3;0.07;0.432;84;0;0;0;63206;7.93
30/01/2023;0;1;Monday;winter;3.4;0;0;0;0;421;170;42;16;1257;429;67.7;50;375;42;2.3;0.09;0.536;63;0;0;0;62964;7.96
31/01/2023;1;1;Tuesday;winter;7.9;0;0;0;0;354;144;27;19;1318;413;75.3;54;374;45;2.3;0.09;0.423;89;0;0;0;60145;7.53
01/02/2023;2;2;Wednesday;winter;8.3;0;2;0;0;458;204;28;30;1341;393;76.2;81;370;44;2.7;0.1;0.717;102;1;0;0;63164;7.03
02/02/2023;3;2;Thursday;winter;3.3;0;0;0;0;439;185;48;20;1287;451;66.3;59;382;43;2.3;0.08;0.589;117;0;0;0;67036;7.37
03/02/2023;4;2;Friday;winter;5.8;0;0;0;0;363;133;35;15;1319;434;85.5;37;384;41;2.3;0.08;0.388;85;0;1;0;64204;7.62
04/02/2023;5;2;Saturday;winter;3.6;0;0;0;0;305;96;20;14;1370;444;71.1;35;381;22;2.3;0.09;0.34;101;0;0;0;57448;7.7
05/02/2023;6;2;Sunday;winter;4.6;0;0;0;0;347;134;27;16;1244;416;72.6;28;384;22;2.3;0.09;0.446;89;0;0;0;60568;7.84
06/02/2023;0;2;Monday;winter;7.5;0;2;0;0;497;243;40;28;1361;421;72.0;84;384;40;2.3;0.09;0.769;99;1;0;0;65017;7.28
07/02/2023;1;2;Tuesday;winter;5.3;0;0;0;0;437;154;36;15;1284;439;76.4;52;395;39;2.3;0.07;0.541;85;0;1;0;68413;7.84
08/02/2023;2;2;Wednesday;winter;6.4;0;0;0;0;427;140;35;17;1271;435;69.7;43;407;47;2.3;0.07;0.554;77;0;0;0;61776;7.99
09/02/2023;3;2;Thursday;winter;11.4;0;0;0;0;400;151;27;22;1391;407;70.2;52;402;45;2.3;0.1;0.396;98;0;0;0;63118;7.68
10/02/2023;4;2;Friday;winter;3.9;0;0;0;0;359;132;22;16;1360;433;87.2;39;397;43;2.3;0.07;0.509;83;0;1;0;56704;8.27
11/02/2023;5;2;Saturday;winter;10.3;0;0;0;0;335;135;26;14;1392;425;68.6;40;396;23;2.3;0.08;0.424;93;0;0;0;59283;7.92
12/02/2023;6;2;Sunday;winter;7.4;0;0;0;0;323;117;21;13;1296;437;77.2;38;400;26;2.3;0.06;0.426;92;0;0;0;62035;7.92
13/02/2023;0;2;Monday;winter;5.2;0;0;0;0;395;133;42;14;1326;420;72.6;40;397;49;2.3;0.09;0.51;93;0;0;0;59289;8.08
14/02/2023;1;2;Tuesday;winter;6.7;0;0;0;0;418;130;35;13;1271;430;72.1;47;382;48;2.3;0.09;0.521;103;0;1;0;65129;7.75
15/02/2023;2;2;Wednesday;winter;8.8;0;0;0;0;379;146;27;10;1354;437;66.3;36;380;45;2.3;0.1;0.437;78;0;0;0;64113;8.1
16/02/2023;3;2;Thursday;winter;6.9;0;0;0;0;396;149;40;17;1262;438;74.6;55;373;43;2.3;0.08;0.44;70;0;0;0;65335;7.5
17/02/2023;4;2;Friday;winter;9.2;0;0;0;0;419;172;36;18;1284;412;86.4;44;372;47;2.3;0.11;0.505;86;0;1;0;58176;8.04
18/02/2023;5;2;Saturday;winter;6.5;0;0;0;0;300;119;22;14;1340;429;76.0;58;381;29;2.3;0.09;0.398;84;0;0;0;53837;7.55
19/02/2023;6;2;Sunday;winter;8.5;0;0;0;0;330;118;27;14;1386;446;80.0;48;376;25;2.3;0.07;0.38;75;0;0;0;60665;7.65
20/02/2023;0;2;Monday;winter;10.5;0;0;0;0;475;177;28;14;1319;432;73.1;42;377;37;2.3;0.09;0.576;89;0;0;0;64609;7.77
21/02/2023;1;2;Tuesday;winter;5.7;0;0;0;0;343;117;35;17;1194;427;60.4;40;388;46;2.3;0.09;0.481;102;0;0;0;63925;7.63
22/02/2023;2;2;Wednesday;winter;8.5;0;0;0;0;382;151;39;13;1396;418;65.3;41;377;44;2.3;0.08;0.445;87;0;0;0;63764;7.92
23/02/2023;3;2;Thursday;winter;8.6;0;0;0;0;431;154;39;13;1287;412;70.4;63;378;40;2.3;0.1;0.532;75;0;0;0;61886;7.46
24/02/2023;4;2;Friday;winter;9.3;0;0;0;0;475;167;41;11;1320;432;67.3;66;383;44;2.3;0.09;0.658;94;0;1;0;61344;7.49
25/02/2023;5;2;Saturday;winter;12.2;0;0;0;0;383;138;18;12;1312;420;70.3;54;391;24;2.3;0.09;0.43;71;0;0;0;60510;7.63
26/02/2023;6;2;Sunday;winter;8.1;0;0;0;0;341;126;32;14;1181;416;67.8;32;403;21;2.3;0.08;0.491;88;0;0;0;55123;7.97
27/02/2023;0;2;Monday;winter;12.2;0;0;0;0;458;178;48;16;1269;431;68.2;62;404;42;2.3;0.08;0.575;88;0;0;0;66561;7.49
28/02/2023;1;2;Tuesday;winter;10.1;0;0;0;0;408;166;30;18;1267;424;76.9;51;402;42;2.3;0.07;0.589;87;0;1;0;65574;7.86
01/03/2023;2;3;Wednesday;spring;7.0;0;0;0;0;449;167;35;16;1283;431;69.0;59;411;44;2.3;0.1;0.55;93;0;0;0;63112;7.63
02/03/2023;3;3;Thursday;spring;9.7;0;0;0;0;401;184;39;18;1317;451;76.0;41;421;40;2.3;0.07;0.465;81;0;0;0;59484;7.46
03/03/2023;4;3;Friday;spring;5.4;0;0;0;0;354;127;29;10;1311;432;74.2;46;416;41;2.3;0.09;0.438;114;0;1;0;57021;7.88
04/03/2023;5;3;Saturday;spring;11.1;0;0;0;0;310;106;32;15;1266;448;79.9;49;399;26;2.3;0.06;0.422;84;0;0;0;61536;7.73
05/03/2023;6;3;Sunday;spring;9.0;0;0;0;0;352;125;21;15;1270;432;75.5;43;389;32;2.3;0.06;0.466;106;0;0;0;55520;7.89
06/03/2023;0;3;Monday;spring;10.1;0;0;0;0;411;162;35;16;1336;459;72.4;49;390;44;2.3;0.05;0.504;103;0;0;0;59510;7.91
07/03/2023;1;3;Tuesday;spring;12.4;0;0;0;0;410;157;29;17;1318;437;79.9;48;384;42;2.3;0.07;0.512;81;0;1;0;57750;7.64
08/03/2023;2;3;Wednesday;spring;10.3;0;0;0;0;397;153;39;16;1323;449;71.1;49;384;44;2.3;0.07;0.518;76;0;0;0;63192;7.74
09/03/2023;3;3;Thursday;spring;8.7;0;0;0;0;426;172;30;13;1315;443;63.7;56;376;44;2.3;0.08;0.552;103;0;0;0;66157;7.81
10/03/2023;4;3;Friday;spring;9.6;0;0;0;0;450;164;42;20;1325;424;75.8;60;380;46;2.3;0.07;0.548;88;0;1;0;63329;7.27
11/03/2023;5;3;Saturday;spring;8.5;0;0;0;0;327;135;32;10;1321;429;73.0;46;394;29;2.3;0.09;0.391;98;0;0;0;62186;7.95
12/03/2023;6;3;Sunday;spring;11.5;0;0;0;0;370;154;33;8;1393;440;75.6;46;396;22;2.3;0.07;0.448;106;0;0;0;54011;7.49
13/03/2023;0;3;Monday;spring;12.2;0;0;0;0;431;149;33;17;1313;436;69.6;53;399;46;2.3;0.08;0.558;113;0;0;0;63462;7.66
14/03/2023;1;3;Tuesday;spring;8.1;0;0;0;0;395;145;31;15;1383;430;68.9;47;402;41;2.3;0.11;0.496;101;0;0;0;58389;7.96
15/03/2023;2;3;Wednesday;spring;13.2;0;0;0;0;420;159;35;17;1434;414;67.5;40;399;44;2.3;0.08;0.432;69;0;0;0;63552;8.08
16/03/2023;3;3;Thursday;spring;7.4;0;0;0;0;406;139;30;19;1273;425;67.2;47;403;45;2.3;0.07;0.532;98;0;0;0;66145;7.78
17/03/2023;4;3;Friday;spring;13.9;0;0;0;0;382;146;30;17;1349;411;76.5;41;400;48;2.3;0.08;0.455;97;0;0;0;58701;8.01
18/03/2023;5;3;Saturday;spring;6.9;0;0;0;0;303;121;18;11;1357;423;77.8;32;390;28;2.3;0.1;0.352;89;0;0;0;57567;8.16
19/03/2023;6;3;Sunday;spring;8.0;0;0;0;0;261;99;15;13;1180;444;76.5;42;387;24;2.3;0.08;0.404;71;0;0;0;52630;7.88
20/03/2023;0;3;Monday;spring;8.7;0;0;0;0;424;151;34;15;1399;445;73.7;55;371;48;2.3;0.08;0.501;95;0;0;0;61725;7.69
21/03/2023;1;3;Tuesday;spring;14.2;0;0;0;0;402;153;25;16;1235;417;73.3;43;370;43;2.3;0.07;0.501;88;0;1;0;63025;7.8
22/03/2023;2;3;Wednesday;spring;16.4;0;0;0;0;424;169;37;14;1393;433;72.2;50;371;46;2.3;0.08;0.523;109;0;0;0;63140;7.42
23/03/2023;3;3;Thursday;spring;12.0;0;0;0;0;392;143;26;13;1310;418;61.9;49;372;44;2.3;0.08;0.471;89;0;0;0;60450;7.63
24/03/2023;4;3;Friday;spring;10.0;0;0;0;0;373;154;27;12;1261;433;81.7;57;370;43;2.3;0.07;0.487;74;0;1;0;63595;7.92
25/03/2023;5;3;Saturday;spring;15.1;0;3;0;0;390;205;35;30;1335;411;75.3;82;368;25;2.7;0.13;0.697;105;2;0;0;62771;7.18
26/03/2023;6;3;Sunday;spring;16.5;0;0;0;0;320;116;25;8;1281;448;75.4;36;381;22;2.3;0.07;0.413;96;0;0;0;57493;7.82
27/03/2023;0;3;Monday;spring;11.9;0;0;0;0;384;143;26;16;1370;437;72.9;49;389;48;2.3;0.08;0.464;78;0;0;0;62132;7.54
28/03/2023;1;3;Tuesday;spring;14.4;0;0;0;0;398;157;30;16;1241;444;82.0;42;384;48;2.3;0.08;0.556;95;0;1;0;58953;7.64
29/03/2023;2;3;Wednesday;spring;13.5;0;0;0;0;366;127;34;14;1294;422;69.5;38;383;43;2.3;0.09;0.458;76;0;0;0;59986;7.54
30/03/2023;3;3;Thursday;spring;13.6;0;0;0;0;415;160;34;16;1294;431;68.5;48;375;49;2.3;0.07;0.524;107;0;0;0;63632;7.72
31/03/2023;4;3;Friday;spring;10.7;0;0;0;0;384;154;28;12;1362;414;78.4;42;378;43;2.3;0.09;0.446;93;0;1;0;62362;7.54
01/04/2023;5;4;Saturday;spring;14.7;0;0;0;0;327;115;29;13;1268;427;77.8;44;380;23;2.3;0.07;0.4;92;0;0;0;58722;7.75
02/04/2023;6;4;Sunday;spring;14.3;0;0;0;0;292;102;23;13;1229;439;73.1;25;371;25;2.3;0.06;0.382;86;0;0;0;58299;7.79
03/04/2023;0;4;Monday;spring;13.5;0;0;0;0;410;157;34;16;1295;444;64.0;51;367;36;2.3;0.08;0.47;83;0;0;0;55498;7.54
04/04/2023;1;4;Tuesday;spring;16.6;0;0;0;0;437;152;31;22;1345;422;77.9;51;370;41;2.3;0.07;0.49;70;0;1;0;62468;7.25
05/04/2023;2;4;Wednesday;spring;16.5;0;0;0;0;380;165;22;19;1340;412;73.9;36;376;45;2.3;0.07;0.416;78;0;0;0;63708;7.89
06/04/2023;3;4;Thursday;spring;11.9;0;0;0;0;379;136;36;16;1354;425;71.6;43;378;44;2.3;0.07;0.434;82;0;0;0;58146;7.81
07/04/2023;4;4;Friday;spring;15.2;0;0;0;0;434;149;33;14;1253;410;78.0;52;373;46;2.3;0.08;0.494;84;0;1;0;61795;7.64
08/04/2023;5;4;Saturday;spring;17.7;0;0;0;0;345;137;21;13;1280;435;74.5;59;380;27;2.3;0.07;0.448;82;0;0;0;58042;7.76
09/04/2023;6;4;Sunday;spring;17.9;0;1;0;0;284;127;29;15;1389;427;72.0;58;382;27;2.3;0.09;0.398;82;0;0;0;55243;7.3
10/04/2023;0;4;Monday;spring;18.0;0;0;0;0;461;167;31;21;1346;429;76.8;59;381;42;2.3;0.08;0.613;90;0;0;0;59819;7.66
11/04/2023;1;4;Tuesday;spring;19.1;0;0;0;0;382;141;27;14;1331;422;80.7;43;389;48;2.3;0.08;0.549;88;0;1;0;59555;7.57
12/04/2023;2;4;Wednesday;spring;18.1;0;0;0;0;375;136;31;16;1377;410;70.9;44;381;38;2.3;0.08;0.455;79;0;0;0;61125;7.93
13/04/2023;3;4;Thursday;spring;15.1;0;0;0;0;366;150;32;15;1336;422;78.1;44;380;37;2.3;0.1;0.442;98;0;0;0;60365;7.9
14/04/2023;4;4;Friday;spring;16.1;0;0;0;0;405;141;25;15;1383;436;75.6;43;378;43;2.3;0.08;0.481;89;0;1;0;59012;7.64
15/04/2023;5;4;Saturday;spring;13.9;0;0;0;0;276;112;16;13;1310;407;72.9;58;374;27;2.3;0.09;0.378;101;0;0;0;50291;7.02
16/04/2023;6;4;Sunday;spring;18.8;0;0;0;0;260;91;16;9;1327;428;72.6;44;364;23;2.3;0.07;0.305;79;0;0;0;47881;7.86
17/04/2023;0;4;Monday;spring;18.2;0;0;0;0;406;169;28;17;1334;431;73.6;55;361;43;2.3;0.1;0.51;93;0;0;0;69298;7.77
18/04/2023;1;4;Tuesday;spring;16.9;0;0;0;0;361;145;24;10;1365;447;82.0;34;353;45;2.3;0.07;0.438;83;0;1;0;60416;8.37
19/04/2023;2;4;Wednesday;spring;17.2;0;0;0;0;387;160;31;13;1258;436;69.7;55;350;48;2.3;0.07;0.52;77;0;0;0;57041;7.71
20/04/2023;3;4;Thursday;spring;24.0;0;0;0;0;392;160;36;12;1334;460;71.1;34;352;41;2.3;0.06;0.472;99;0;0;0;59945;7.97
21/04/2023;4;4;Friday;spring;17.2;0;0;0;0;429;166;33;21;1344;423;77.7;48;355;41;2.3;0.08;0.528;81;0;1;0;62905;7.61
22/04/2023;5;4;Saturday;spring;12.8;0;0;1;0;293;116;23;12;1315;421;73.6;40;359;20;2.3;0.11;0.352;84;0;0;0;57059;8.27
23/04/2023;6;4;Sunday;spring;22.4;0;0;0;0;294;102;23;13;1273;431;76.4;40;361;22;2.3;0.05;0.356;80;0;0;0;55770;8.19
24/04/2023;0;4;Monday;spring;15.0;0;0;0;0;430;187;25;19;1234;426;76.9;51;366;45;2.3;0.08;0.532;56;0;0;0;61816;7.71
25/04/2023;1;4;Tuesday;spring;17.8;0;0;0;0;416;141;41;17;1287;430;73.7;47;369;43;2.3;0.06;0.52;72;0;1;0;59627;7.64
26/04/2023;2;4;Wednesday;spring;17.4;0;0;0;0;395;163;29;14;1383;428;66.8;58;377;45;2.3;0.08;0.426;89;0;0;0;59137;7.56
27/04/2023;3;4;Thursday;spring;16.7;0;0;2;0;378;151;36;16;1232;393;77.5;50;378;29;2.3;0.12;0.6;66;1;0;0;64812;7.48
28/04/2023;4;4;Friday;spring;16.6;0;0;0;0;412;163;36;20;1338;420;69.7;52;376;49;2.3;0.08;0.509;87;0;0;0;58408;7.7
29/04/2023;5;4;Saturday;spring;17.3;0;0;0;0;342;138;27;11;1232;442;76.4;41;374;28;2.3;0.07;0.444;77;0;0;0;57755;7.69
30/04/2023;6;4;Sunday;spring;23.0;0;0;0;0;325;109;30;10;1334;442;64.8;37;381;25;2.3;0.08;0.403;89;0;0;0;57383;7.6
01/05/2023;0;5;Monday;spring;22.9;0;0;0;0;439;162;36;16;1275;447;75.7;45;385;44;2.3;0.09;0.551;86;0;0;0;57950;7.81
02/05/2023;1;5;Tuesday;spring;19.9;0;0;0;0;364;141;31;16;1327;438;81.4;44;387;42;2.3;0.08;0.411;86;0;1;1;58438;8.17
03/05/2023;2;5;Wednesday;spring;22.4;0;0;0;0;386;149;33;14;1344;412;67.2;45;379;45;2.3;0.08;0.405;95;0;0;0;61379;7.61
04/05/2023;3;5;Thursday;spring;23.4;0;0;0;0;428;146;43;16;1299;430;64.1;41;378;43;2.3;0.07;0.562;69;0;0;0;61461;7.94
05/05/2023;4;5;Friday;spring;19.8;0;0;0;0;364;125;27;15;1405;435;80.3;32;385;44;2.3;0.09;0.471;80;0;1;0;59613;7.9
06/05/2023;5;5;Saturday;spring;14.5;0;0;0;0;344;127;25;11;1335;413;77.7;34;378;26;2.3;0.11;0.438;94;0;0;0;63756;8.03
07/05/2023;6;5;Sunday;spring;22.9;0;0;0;0;323;118;26;17;1135;446;73.7;47;379;23;2.3;0.08;0.399;105;0;0;0;56170;7.81
08/05/2023;0;5;Monday;spring;18.3;0;0;0;0;422;170;41;18;1286;426;63.7;58;378;46;2.3;0.1;0.486;79;0;0;0;66080;7.74
09/05/2023;1;5;Tuesday;spring;22.1;0;0;0;0;366;147;33;17;1319;421;82.4;47;376;41;2.3;0.11;0.465;94;0;1;0;57145;7.82
10/05/2023;2;5;Wednesday;spring;21.5;0;0;0;0;400;139;42;12;1330;429;71.0;49;376;42;2.3;0.08;0.474;86;0;0;0;53468;7.62
11/05/2023;3;5;Thursday;spring;21.1;0;0;0;0;407;172;31;11;1353;434;71.5;60;378;44;2.3;0.07;0.491;107;0;0;0;59888;7.14
12/05/2023;4;5;Friday;spring;19.0;0;0;0;0;405;162;34;20;1359;431;78.0;64;375;43;2.3;0.07;0.506;72;0;1;0;63544;7.45
13/05/2023;5;5;Saturday;spring;24.8;0;0;0;0;300;89;22;17;1342;423;75.6;35;381;27;2.3;0.08;0.364;70;0;0;0;53579;7.54
14/05/2023;6;5;Sunday;spring;22.6;0;3;0;0;436;236;28;28;1305;423;70.3;90;375;23;2.3;0.11;0.753;113;2;0;0;61436;7.06
15/05/2023;0;5;Monday;spring;17.1;0;0;0;0;427;150;36;16;1326;432;74.1;60;391;43;2.3;0.08;0.502;96;0;0;0;58073;7.64
16/05/2023;1;5;Tuesday;spring;19.4;0;0;0;0;443;185;39;20;1337;408;79.4;55;392;46;2.3;0.08;0.543;75;0;1;0;66292;7.62
17/05/2023;2;5;Wednesday;spring;21.8;0;2;0;0;476;240;43;28;1285;426;71.6;74;403;47;2.3;0.12;0.733;94;1;0;0;63918;7.46
18/05/2023;3;5;Thursday;spring;20.8;0;0;0;0;380;176;28;17;1318;444;73.2;54;413;38;2.3;0.08;0.493;79;0;0;0;56020;7.59
19/05/2023;4;5;Friday;spring;22.9;0;0;0;0;409;161;31;15;1296;443;83.4;62;410;44;2.3;0.09;0.52;77;0;1;0;63581;7.53
20/05/2023;5;5;Saturday;spring;19.1;0;0;0;0;302;121;25;13;1263;408;71.2;58;410;23;2.3;0.08;0.394;83;0;0;0;57893;7.73
21/05/2023;6;5;Sunday;spring;18.1;0;0;0;0;296;105;24;15;1265;430;69.0;53;410;23;2.3;0.06;0.376;86;0;0;0;59883;7.63
22/05/2023;0;5;Monday;spring;21.9;0;0;0;0;365;126;28;14;1349;428;73.4;43;390;40;2.3;0.1;0.482;83;0;0;0;55982;7.63
23/05/2023;1;5;Tuesday;spring;21.2;0;0;0;0;428;184;31;21;1424;424;80.6;46;382;41;2.3;0.07;0.57;85;0;1;0;62955;7.69
24/05/2023;2;5;Wednesday;spring;17.9;0;0;0;0;370;146;21;13;1297;429;74.3;44;379;43;2.3;0.08;0.463;88;0;0;0;59612;7.76
25/05/2023;3;5;Thursday;spring;23.8;0;0;0;0;369;131;17;17;1310;458;73.0;52;364;46;2.3;0.06;0.463;78;0;0;0;65096;7.34
26/05/2023;4;5;Friday;spring;24.0;0;0;0;0;395;146;31;17;1295;444;82.0;44;363;43;2.3;0.08;0.494;82;0;1;0;59069;7.92
27/05/2023;5;5;Saturday;spring;18.3;0;0;0;0;288;119;24;13;1422;447;65.1;47;361;25;2.3;0.08;0.344;90;0;0;0;54005;7.53
28/05/2023;6;5;Sunday;spring;19.6;0;0;0;0;281;122;18;13;1312;417;72.4;40;359;24;2.3;0.09;0.314;88;0;0;0;59265;8.16
29/05/2023;0;5;Monday;spring;20.4;0;0;0;0;425;139;40;17;1408;446;69.1;57;357;45;2.3;0.07;0.52;79;0;0;0;59956;7.67
30/05/2023;1;5;Tuesday;spring;23.4;0;0;0;0;417;152;40;15;1319;423;75.2;56;365;39;2.3;0.1;0.52;102;0;1;0;62242;7.47
31/05/2023;2;5;Wednesday;spring;21.2;0;0;0;0;392;172;30;13;1245;427;70.1;45;364;42;2.3;0.08;0.542;84;0;0;0;61384;7.84
01/06/2023;3;6;Thursday;summer;20.1;0;0;0;0;388;131;28;15;1350;407;70.3;45;367;41;2.3;0.09;0.5;97;0;0;0;62288;8.21
02/06/2023;4;6;Friday;summer;26.5;0;0;0;0;353;139;35;17;1379;423;81.7;28;369;48;2.3;0.08;0.411;83;0;1;0;56940;7.86
03/06/2023;5;6;Saturday;summer;23.8;0;0;0;0;295;110;23;14;1280;448;73.0;39;363;17;2.3;0.08;0.399;81;0;0;0;53943;7.7
04/06/2023;6;6;Sunday;summer;27.4;0;1;0;0;322;135;28;14;1364;442;78.1;51;364;24;2.3;0.08;0.45;70;0;0;0;54728;7.9
05/06/2023;0;6;Monday;summer;18.2;0;0;0;0;359;137;31;10;1392;434;72.2;33;370;42;2.3;0.08;0.406;77;0;0;0;56065;8.06
06/06/2023;1;6;Tuesday;summer;24.1;0;0;0;0;372;147;36;16;1377;437;84.7;51;361;42;2.3;0.07;0.461;88;0;1;0;55606;7.72
07/06/2023;2;6;Wednesday;summer;24.7;0;0;0;0;391;141;29;15;1334;440;71.5;42;354;46;2.3;0.09;0.473;88;0;0;0;60306;7.51
08/06/2023;3;6;Thursday;summer;20.9;0;0;0;0;335;131;25;14;1338;445;72.9;42;354;47;2.3;0.07;0.435;86;0;0;0;57944;8.08
09/06/2023;4;6;Friday;summer;27.7;0;0;0;0;351;124;26;15;1404;436;69.5;44;347;44;2.3;0.08;0.39;81;0;0;0;58504;7.48
10/06/2023;5;6;Saturday;summer;26.2;0;0;0;0;307;125;29;13;1292;429;69.7;47;346;28;2.3;0.09;0.382;56;0;0;0;60494;7.93
11/06/2023;6;6;Sunday;summer;21.2;0;0;0;0;316;118;19;15;1247;427;70.3;45;348;21;2.3;0.1;0.413;68;0;0;0;59266;7.62
12/06/2023;0;6;Monday;summer;25.8;0;0;0;0;391;151;33;14;1321;432;63.2;46;347;48;2.3;0.09;0.454;90;0;0;0;65768;7.87
13/06/2023;1;6;Tuesday;summer;24.4;0;0;0;0;371;140;37;15;1263;425;79.0;47;352;45;2.3;0.09;0.51;96;0;1;0;62127;7.94
14/06/2023;2;6;Wednesday;summer;22.5;0;0;0;0;361;138;27;12;1281;422;71.6;51;352;39;2.3;0.07;0.497;76;0;0;0;64200;7.66
15/06/2023;3;6;Thursday;summer;23.6;0;0;0;0;441;165;38;19;1335;433;69.6;60;347;46;2.3;0.08;0.58;86;0;0;0;68107;7.44
16/06/2023;4;6;Friday;summer;19.3;0;0;0;0;377;155;28;12;1368;442;80.1;56;363;40;2.3;0.07;0.458;84;0;1;0;57431;7.49
