date;dow;month;day_of_week;season;temperature_c;heatwave_event;epidemic_level;strike_level;accident_event;total_admissions;emergency_admissions;pediatric_admissions;icu_admissions;available_beds;available_staff;medical_stock_level_pct;waiting_time_avg_min;naive_pred_total_admissions;scheduled_surgeries;avg_patient_severity;staff_absence_rate;bed_occupancy_rate;ambulance_arrivals;external_alert_level;supply_delivery_day;it_system_outage;estimated_cost_per_day;patient_satisfaction_score
19/02/2023;6;2;Sunday;winter;3.1;0;0;0;0;290;112;17;13;1231;359;81.4;27;357;24;2.3;0.08;0.423;100;0;0;0;54156;8.12
20/02/2023;0;2;Monday;winter;8.8;0;0;0;0;373;133;33;10;1171;350;63.0;52;359;39;2.3;0.08;0.492;60;0;0;0;55645;7.72
21/02/2023;1;2;Tuesday;winter;7.3;0;0;0;0;339;137;23;10;1163;350;76.7;52;355;40;2.3;0.08;0.452;71;0;1;0;61139;7.69
22/02/2023;2;2;Wednesday;winter;5.7;0;0;0;0;367;134;35;19;1148;350;71.3;58;352;45;2.3;0.08;0.544;101;0;0;0;61182;7.38
23/02/2023;3;2;Thursday;winter;9.3;0;0;0;0;416;161;33;15;1228;352;69.7;46;354;43;2.3;0.07;0.612;82;0;0;0;62928;7.71
24/02/2023;4;2;Friday;winter;3.8;0;0;0;0;339;142;16;16;1232;350;80.6;43;361;44;2.3;0.08;0.451;90;0;1;0;55862;7.59
25/02/2023;5;2;Saturday;winter;4.2;0;0;0;0;260;83;18;11;1272;355;70.9;37;345;19;2.3;0.1;0.34;77;0;0;0;55411;7.53
26/02/2023;6;2;Sunday;winter;5.8;0;0;0;0;285;118;28;14;1108;353;79.4;46;341;22;2.3;0.07;0.476;91;0;0;0;56442;7.68
27/02/2023;0;2;Monday;winter;8.9;0;3;0;0;497;269;42;38;1282;350;67.4;92;340;39;2.3;0.13;0.82;76;2;0;0;62610;6.73
28/02/2023;1;2;Tuesday;winter;5.6;0;0;0;0;366;141;32;18;1125;358;71.0;50;358;43;2.3;0.08;0.517;104;0;0;0;59678;7.89
01/03/2023;2;3;Wednesday;spring;5.6;0;0;0;0;348;119;23;16;1205;371;74.2;49;361;43;2.3;0.07;0.545;105;0;0;0;56629;7.85
02/03/2023;3;3;Thursday;spring;11.2;0;0;0;0;392;155;33;15;1273;361;69.0;51;359;44;2.3;0.08;0.484;74;0;0;0;58627;7.74
03/03/2023;4;3;Friday;spring;9.0;0;0;0;0;355;112;28;13;1138;353;72.2;49;355;46;2.3;0.07;0.492;74;0;1;0;56597;7.74
04/03/2023;5;3;Saturday;spring;10.2;0;0;0;0;260;104;24;8;1215;377;80.0;47;358;26;2.3;0.09;0.439;77;0;0;0;56502;7.5
05/03/2023;6;3;Sunday;spring;12.4;0;0;0;0;339;125;30;16;1243;367;72.0;44;358;25;2.3;0.07;0.399;98;0;0;0;54058;7.71
06/03/2023;0;3;Monday;spring;8.8;0;0;0;0;340;117;31;14;1216;361;73.4;37;365;44;2.3;0.07;0.468;97;0;0;0;58082;8.22
07/03/2023;1;3;Tuesday;spring;13.6;0;0;0;0;355;141;26;13;1277;350;77.3;42;343;43;2.3;0.1;0.434;74;0;1;1;61555;7.71
08/03/2023;2;3;Wednesday;spring;8.5;0;0;0;0;313;136;20;13;1173;350;67.2;46;341;49;2.3;0.08;0.434;100;0;0;0;52447;7.8
09/03/2023;3;3;Thursday;spring;12.1;0;0;0;0;301;103;10;10;1215;365;79.2;34;336;45;2.3;0.07;0.435;64;0;0;0;60439;7.63
10/03/2023;4;3;Friday;spring;12.6;0;0;0;0;342;119;38;13;1226;350;77.1;32;323;45;2.3;0.07;0.467;74;0;1;0;58933;8.0
11/03/2023;5;3;Saturday;spring;13.1;0;0;0;0;260;90;19;9;1190;350;76.6;46;321;26;2.3;0.08;0.395;90;0;0;0;53941;7.83
12/03/2023;6;3;Sunday;spring;11.8;0;0;0;0;260;110;15;8;1298;350;73.4;34;321;21;2.3;0.07;0.3;97;0;0;0;53133;7.91
13/03/2023;0;3;Monday;spring;8.5;0;0;0;0;332;140;22;12;1164;366;78.3;45;310;46;2.3;0.07;0.407;85;0;0;0;59979;7.92
14/03/2023;1;3;Tuesday;spring;9.6;0;2;0;0;399;207;40;20;1200;350;75.5;73;309;41;2.7;0.1;0.658;78;1;1;0;58446;7.28
15/03/2023;2;3;Wednesday;spring;15.7;0;0;0;0;340;123;25;16;1150;355;80.0;52;315;48;2.3;0.08;0.496;79;0;0;0;55832;7.71
16/03/2023;3;3;Thursday;spring;8.1;0;0;0;0;337;138;28;16;1201;353;70.7;44;319;36;2.3;0.07;0.494;75;0;0;0;57884;7.8
17/03/2023;4;3;Friday;spring;13.5;0;0;0;0;323;109;31;12;1218;365;86.7;40;324;45;2.3;0.09;0.452;71;0;1;0;58569;8.22
18/03/2023;5;3;Saturday;spring;9.5;0;0;0;0;305;118;31;8;1296;354;68.6;27;322;24;2.3;0.09;0.354;72;0;0;0;58255;7.84
19/03/2023;6;3;Sunday;spring;15.8;0;0;0;0;268;92;20;8;1226;355;74.2;30;328;21;2.3;0.08;0.397;78;0;0;0;54024;8.06
20/03/2023;0;3;Monday;spring;6.5;0;3;0;0;487;249;43;38;1186;350;75.0;84;329;45;2.7;0.1;0.82;107;2;0;0;69293;6.96
21/03/2023;1;3;Tuesday;spring;14.6;0;0;0;0;309;110;19;13;1278;350;83.5;23;351;49;2.3;0.1;0.429;103;0;1;0;54423;7.96
22/03/2023;2;3;Wednesday;spring;14.6;0;0;0;0;336;118;24;16;1160;354;67.3;46;338;41;2.3;0.08;0.481;87;0;0;0;60144;7.75
23/03/2023;3;3;Thursday;spring;10.1;0;0;0;0;350;131;31;13;1212;350;73.7;41;338;42;2.3;0.08;0.5;109;0;0;0;58349;7.99
24/03/2023;4;3;Friday;spring;8.2;0;0;0;0;350;122;15;16;1215;359;83.0;57;340;42;2.3;0.07;0.492;77;0;1;0;62655;7.28
25/03/2023;5;3;Saturday;spring;8.9;0;0;0;0;260;87;19;13;1113;350;69.5;42;344;23;2.3;0.09;0.381;88;0;0;0;57142;7.45
26/03/2023;6;3;Sunday;spring;11.1;0;0;0;1;275;114;25;12;1208;350;75.3;28;337;20;2.3;0.09;0.378;100;0;0;0;57341;7.66
27/03/2023;0;3;Monday;spring;13.1;0;0;0;0;342;144;22;10;1156;364;80.4;44;338;44;2.3;0.06;0.524;72;0;0;0;58954;7.62
28/03/2023;1;3;Tuesday;spring;10.5;0;0;0;0;350;136;34;14;1158;351;80.9;47;317;47;2.3;0.08;0.513;84;0;1;0;59193;7.61
29/03/2023;2;3;Wednesday;spring;9.7;0;0;0;0;346;142;23;15;1314;350;78.1;26;323;43;2.3;0.09;0.439;79;0;0;0;57386;8.26
30/03/2023;3;3;Thursday;spring;10.9;0;0;0;0;333;114;25;15;1120;355;67.6;45;325;42;2.3;0.08;0.457;70;0;0;0;61115;7.9
31/03/2023;4;3;Friday;spring;9.0;0;0;0;0;333;134;24;15;1195;353;73.4;43;322;44;2.3;0.09;0.463;94;0;1;0;56955;7.53
01/04/2023;5;4;Saturday;spring;14.5;0;0;0;0;260;85;17;10;1232;355;69.3;37;320;22;2.3;0.08;0.372;66;0;0;0;56002;7.9
02/04/2023;6;4;Sunday;spring;9.2;0;0;0;0;260;101;19;10;1223;354;71.5;35;320;24;2.3;0.08;0.365;82;0;0;0;55025;7.94
03/04/2023;0;4;Monday;spring;12.5;0;0;0;0;375;154;37;18;1178;371;67.5;57;318;43;2.3;0.06;0.542;79;0;0;0;58331;7.57
04/04/2023;1;4;Tuesday;spring;12.2;0;0;0;0;313;112;28;12;1239;350;74.3;40;322;44;2.3;0.07;0.443;74;0;1;0;59332;7.89
05/04/2023;2;4;Wednesday;spring;10.8;0;0;0;0;366;146;30;12;1230;350;67.9;34;317;47;2.3;0.08;0.487;80;0;0;0;54975;7.98
06/04/2023;3;4;Thursday;spring;15.1;0;0;0;0;321;130;29;10;1307;350;71.5;52;320;44;2.3;0.09;0.407;60;0;0;0;54802;7.68
07/04/2023;4;4;Friday;spring;10.2;0;0;0;0;357;133;43;14;1223;350;77.8;45;318;46;2.3;0.1;0.452;101;0;1;0;56811;7.32
08/04/2023;5;4;Saturday;spring;12.2;0;0;0;0;260;111;24;10;1204;357;77.2;46;322;28;2.3;0.07;0.347;62;0;0;0;55791;8.05
09/04/2023;6;4;Sunday;spring;16.2;0;0;0;0;260;99;25;9;1264;366;71.5;42;322;21;2.3;0.05;0.311;93;0;0;0;56304;7.6
10/04/2023;0;4;Monday;spring;17.1;0;0;0;0;348;141;26;16;1158;350;73.9;36;322;46;2.3;0.1;0.577;96;0;0;0;57648;7.77
11/04/2023;1;4;Tuesday;spring;11.5;0;0;0;0;343;129;24;16;1225;350;76.2;51;318;40;2.3;0.08;0.454;78;0;1;0;60957;7.34
12/04/2023;2;4;Wednesday;spring;11.1;0;0;0;0;314;125;33;13;1248;356;68.5;51;322;51;2.3;0.08;0.414;97;0;0;0;58427;7.73
13/04/2023;3;4;Thursday;spring;9.8;0;0;0;0;366;142;26;16;1134;350;63.8;49;315;43;2.3;0.07;0.521;92;0;0;0;59180;7.53
14/04/2023;4;4;Friday;spring;16.8;0;0;0;0;333;130;25;12;1166;361;85.3;44;321;43;2.3;0.07;0.422;75;0;1;0;62348;7.67
15/04/2023;5;4;Saturday;spring;16.4;0;0;0;0;260;96;24;9;1150;373;71.4;52;318;20;2.3;0.06;0.363;88;0;0;0;58549;7.76
16/04/2023;6;4;Sunday;spring;16.5;0;0;0;0;277;103;25;11;1154;356;70.2;47;318;21;2.3;0.09;0.432;74;0;0;0;54532;7.48
17/04/2023;0;4;Monday;spring;14.4;0;0;0;0;344;137;24;14;1200;351;73.9;53;320;46;2.3;0.08;0.471;80;0;0;0;58886;7.66
18/04/2023;1;4;Tuesday;spring;22.2;0;0;0;0;369;145;33;17;1231;351;74.0;45;320;48;2.3;0.08;0.478;72;0;0;0;57806;7.78
19/04/2023;2;4;Wednesday;spring;14.5;0;2;0;0;376;155;20;22;1163;350;71.0;71;323;46;2.3;0.11;0.661;84;1;0;0;62728;7.1
20/04/2023;3;4;Thursday;spring;15.8;0;0;0;0;369;113;37;13;1238;350;72.8;45;332;47;2.3;0.09;0.463;93;0;0;0;58658;7.55
21/04/2023;4;4;Friday;spring;15.9;0;0;0;0;362;148;19;17;1181;359;79.3;44;333;47;2.3;0.07;0.555;86;0;1;0;60939;7.81
22/04/2023;5;4;Saturday;spring;19.3;0;0;0;0;286;105;21;12;1180;379;73.4;42;337;22;2.3;0.05;0.417;77;0;0;0;54579;8.01
23/04/2023;6;4;Sunday;spring;15.5;0;0;0;0;260;106;12;11;1242;350;74.4;53;340;31;2.3;0.07;0.372;92;0;0;0;49361;7.67
24/04/2023;0;4;Monday;spring;18.3;0;0;0;0;309;126;31;12;1220;357;80.3;48;338;38;2.3;0.08;0.39;86;0;0;0;54692;8.04
25/04/2023;1;4;Tuesday;spring;20.4;0;0;0;0;360;130;28;13;1152;350;79.8;48;333;44;2.3;0.08;0.449;81;0;1;0;65042;7.74
26/04/2023;2;4;Wednesday;spring;25.4;0;0;0;0;385;161;20;13;1219;360;67.0;43;332;41;2.3;0.09;0.562;92;0;0;0;60235;8.16
27/04/2023;3;4;Thursday;spring;14.3;0;0;0;0;346;136;25;14;1198;367;72.8;55;333;42;2.3;0.08;0.505;94;0;0;0;63288;7.69
28/04/2023;4;4;Friday;spring;21.6;0;0;0;0;364;133;26;16;1154;362;73.0;54;330;43;2.3;0.08;0.502;68;0;1;0;52526;7.79
29/04/2023;5;4;Saturday;spring;17.6;0;0;0;0;279;108;29;10;1236;373;70.6;23;330;32;2.3;0.08;0.396;82;0;0;0;59410;8.1
30/04/2023;6;4;Sunday;spring;14.7;0;0;0;0;269;105;22;12;1120;350;76.7;41;329;22;2.3;0.1;0.374;96;0;0;0;53753;7.82
01/05/2023;0;5;Monday;spring;13.3;0;0;0;0;356;139;23;18;1194;359;71.3;45;330;42;2.3;0.08;0.465;89;0;0;0;58009;7.2
02/05/2023;1;5;Tuesday;spring;15.6;0;0;0;0;367;127;30;18;1178;354;79.8;60;337;45;2.3;0.06;0.533;82;0;1;0;55670;7.59
03/05/2023;2;5;Wednesday;spring;10.8;0;0;0;0;316;132;20;13;1188;365;72.9;53;338;42;2.3;0.07;0.47;100;0;0;0;63305;7.54
04/05/2023;3;5;Thursday;spring;18.1;0;0;0;0;315;119;27;10;1197;374;67.2;34;328;47;2.3;0.08;0.447;92;0;0;0;55600;7.91
05/05/2023;4;5;Friday;spring;18.7;0;0;0;0;325;101;19;14;1107;350;82.7;48;324;43;2.3;0.08;0.476;84;0;1;0;57587;7.56
06/05/2023;5;5;Saturday;spring;14.1;0;0;0;0;260;91;18;12;1143;378;72.3;26;318;25;2.3;0.08;0.393;95;0;0;0;53267;8.01
07/05/2023;6;5;Sunday;spring;15.4;0;0;1;0;305;116;25;14;1260;351;71.8;47;315;23;2.3;0.1;0.398;80;0;0;0;58057;7.98
08/05/2023;0;5;Monday;spring;19.4;0;0;0;0;375;143;29;9;1206;350;73.1;47;321;46;2.3;0.09;0.55;78;0;0;0;62668;7.85
09/05/2023;1;5;Tuesday;spring;16.1;0;0;0;0;352;161;31;17;1183;371;81.2;57;323;45;2.3;0.07;0.469;105;0;1;0;58647;7.35
10/05/2023;2;5;Wednesday;spring;21.1;0;0;0;0;340;134;22;16;1196;354;76.4;40;321;45;2.3;0.09;0.469;73;0;0;0;56575;7.59
11/05/2023;3;5;Thursday;spring;16.8;0;0;0;0;346;128;35;10;1289;367;78.6;43;325;50;2.3;0.07;0.45;88;0;0;0;62142;7.95
12/05/2023;4;5;Friday;spring;21.5;0;0;0;0;303;121;14;11;1175;358;84.8;38;329;42;2.3;0.09;0.372;75;0;1;0;59779;7.66
13/05/2023;5;5;Saturday;spring;17.2;0;0;0;0;260;110;31;9;1309;370;66.2;42;326;26;2.3;0.08;0.3;94;0;0;0;49287;8.09
14/05/2023;6;5;Sunday;spring;18.9;0;0;0;0;268;102;32;13;1202;359;80.4;34;326;32;2.3;0.09;0.382;110;0;0;0;52855;8.29
15/05/2023;0;5;Monday;spring;18.9;0;0;0;0;365;135;26;17;1164;362;67.5;48;321;44;2.3;0.08;0.54;72;0;0;0;58103;7.73
16/05/2023;1;5;Tuesday;spring;16.3;0;1;0;0;353;138;30;16;1129;350;74.1;56;319;49;2.3;0.1;0.559;82;0;1;0;60682;7.67
17/05/2023;2;5;Wednesday;spring;22.5;0;2;0;0;330;173;25;20;1231;358;69.8;76;319;40;2.7;0.11;0.57;84;1;0;0;63365;7.05
18/05/2023;3;5;Thursday;spring;20.9;0;0;0;0;380;159;21;15;1243;356;75.3;40;318;44;2.3;0.08;0.44;73;0;0;0;61404;7.57
19/05/2023;4;5;Friday;spring;21.5;0;0;0;0;325;122;28;10;1196;350;76.3;34;323;49;2.3;0.11;0.388;88;0;1;0;59430;7.97
20/05/2023;5;5;Saturday;spring;17.9;0;0;0;0;261;110;20;10;1198;368;75.7;52;326;19;2.3;0.09;0.307;88;0;0;0;54992;7.94
21/05/2023;6;5;Sunday;spring;21.9;0;0;0;0;260;94;27;12;1181;350;79.3;40;326;26;2.3;0.07;0.364;68;0;0;0;54541;7.89
22/05/2023;0;5;Monday;spring;20.5;0;0;0;0;360;123;33;14;1228;363;75.0;57;325;45;2.3;0.08;0.472;81;0;0;0;63559;7.33
23/05/2023;1;5;Tuesday;spring;19.9;0;0;0;0;328;122;36;12;1185;364;81.8;50;324;45;2.3;0.06;0.45;70;0;1;0;55502;7.73
24/05/2023;2;5;Wednesday;spring;24.3;0;0;0;0;343;134;38;11;1120;372;63.0;50;321;45;2.3;0.08;0.546;86;0;0;0;63083;7.56
25/05/2023;3;5;Thursday;spring;20.1;0;0;0;0;311;140;27;8;1259;351;80.5;52;322;47;2.3;0.07;0.419;86;0;0;0;55342;7.61
26/05/2023;4;5;Friday;spring;19.2;0;1;1;0;363;161;22;15;1279;350;77.7;56;313;36;2.3;0.11;0.529;97;1;1;0;61074;7.31
27/05/2023;5;5;Saturday;spring;17.3;0;0;0;0;262;108;13;10;1207;350;74.7;56;318;29;2.3;0.09;0.308;56;0;0;0;61072;7.28
28/05/2023;6;5;Sunday;spring;20.1;0;0;0;0;290;109;20;12;1138;362;70.8;45;318;24;2.3;0.09;0.415;87;0;0;0;52397;7.67
29/05/2023;0;5;Monday;spring;15.2;0;0;0;0;397;158;41;16;1269;351;67.0;44;322;39;2.3;0.06;0.538;75;0;0;0;61263;7.76
30/05/2023;1;5;Tuesday;spring;17.0;0;0;0;0;345;119;28;15;1205;359;85.3;33;328;45;2.3;0.05;0.476;72;0;1;0;61231;7.7
31/05/2023;2;5;Wednesday;spring;18.1;0;1;0;0;385;181;34;20;1238;351;68.2;58;330;41;2.3;0.09;0.547;95;0;0;0;62870;7.4
01/06/2023;3;6;Thursday;summer;23.5;0;0;0;0;297;102;16;15;1217;350;75.5;45;336;41;2.3;0.09;0.397;77;0;0;0;58456;7.98
02/06/2023;4;6;Friday;summer;20.3;0;0;0;0;310;113;23;11;1167;359;74.9;37;334;40;2.3;0.06;0.433;74;0;1;0;56631;7.71
03/06/2023;5;6;Saturday;summer;21.0;0;0;0;0;260;96;26;12;1211;351;80.6;36;327;25;2.3;0.06;0.353;90;0;0;0;55393;8.14
04/06/2023;6;6;Sunday;summer;22.3;0;0;0;0;278;122;21;11;1218;371;69.3;30;326;26;2.3;0.07;0.32;90;0;0;0;57498;8.29
05/06/2023;0;6;Monday;summer;19.1;0;0;0;0;347;143;22;12;1216;357;70.8;46;325;42;2.3;0.06;0.39;68;0;0;0;57470;7.67
06/06/2023;1;6;Tuesday;summer;22.4;0;0;0;0;295;97;31;12;1171;350;75.2;39;317;52;2.3;0.09;0.434;96;0;1;0;51698;7.75
07/06/2023;2;6;Wednesday;summer;21.3;0;0;0;0;281;99;19;10;1273;360;78.0;40;310;45;2.3;0.05;0.398;98;0;0;0;55176;8.03
08/06/2023;3;6;Thursday;summer;17.8;0;0;0;0;338;125;28;13;1100;355;66.5;44;295;35;2.3;0.07;0.53;67;0;0;0;57232;7.93
09/06/2023;4;6;Friday;summer;18.8;0;0;0;0;323;105;24;13;1272;362;78.0;35;301;44;2.3;0.06;0.444;94;0;1;0;55121;7.86
10/06/2023;5;6;Saturday;summer;17.4;0;0;0;0;260;98;22;10;1194;352;77.1;42;303;27;2.3;0.08;0.333;88;0;0;0;57008;7.84
11/06/2023;6;6;Sunday;summer;23.7;0;0;0;0;260;103;20;13;1187;357;71.5;36;303;22;2.3;0.06;0.342;70;0;0;0;53328;7.96
12/06/2023;0;6;Monday;summer;21.8;0;0;0;0;293;109;25;12;1233;350;68.6;24;301;46;2.3;0.07;0.422;91;0;0;0;56849;8.31
13/06/2023;1;6;Tuesday;summer;21.9;0;0;0;0;300;123;30;12;1234;350;81.6;21;293;41;2.3;0.08;0.39;81;0;1;0;56196;8.2
14/06/2023;2;6;Wednesday;summer;15.4;0;0;0;0;334;121;28;14;1164;350;79.4;45;294;43;2.3;0.09;0.455;96;0;0;0;57197;7.66
15/06/2023;3;6;Thursday;summer;19.3;0;0;0;0;353;150;26;14;1231;367;70.6;48;301;43;2.3;0.08;0.474;103;0;0;0;54034;7.47
16/06/2023;4;6;Friday;summer;23.9;0;0;0;0;279;106;24;13;1300;355;81.9;44;303;43;2.3;0.08;0.377;81;0;1;0;53953;7.75
