date;dow;month;day_of_week;season;temperature_c;heatwave_event;epidemic_level;strike_level;accident_event;total_admissions;emergency_admissions;pediatric_admissions;icu_admissions;available_beds;available_staff;medical_stock_level_pct;waiting_time_avg_min;naive_pred_total_admissions;scheduled_surgeries;avg_patient_severity;staff_absence_rate;bed_occupancy_rate;ambulance_arrivals;external_alert_level;supply_delivery_day;it_system_outage;estimated_cost_per_day;patient_satisfaction_score
22/01/2023;6;1;Sunday;winter;7.5;0;0;0;0;294;120;24;9;1174;376;75.7;35;360;22;2.3;0.09;0.467;89;0;0;0;55730;7.98
23/01/2023;0;1;Monday;winter;1.3;0;0;0;0;380;163;28;10;1186;364;71.0;54;351;42;2.3;0.07;0.51;75;0;0;0;61311;7.61
24/01/2023;1;1;Tuesday;winter;-0.8;0;2;0;0;457;217;40;28;1183;368;72.5;103;356;45;2.7;0.11;0.734;100;1;1;1;69553;6.55
25/01/2023;2;1;Wednesday;winter;0.9;0;0;0;0;379;138;39;12;1293;384;71.4;33;368;42;2.3;0.08;0.484;105;0;0;0;58148;7.89
26/01/2023;3;1;Thursday;winter;5.4;0;0;0;0;390;138;36;14;1215;383;71.2;48;370;40;2.3;0.07;0.566;81;0;0;0;57192;7.91
27/01/2023;4;1;Friday;winter;0.5;0;0;0;0;347;139;31;14;1202;378;77.6;51;369;45;2.3;0.08;0.475;96;0;1;0;56168;7.62
28/01/2023;5;1;Saturday;winter;5.5;0;0;0;0;281;106;28;10;1171;364;67.0;43;362;23;2.3;0.09;0.391;88;0;0;0;52627;7.68
29/01/2023;6;1;Sunday;winter;3.6;0;0;0;0;281;114;22;13;1167;370;80.0;50;361;28;2.3;0.08;0.452;80;0;0;0;56410;7.56
30/01/2023;0;1;Monday;winter;8.0;0;2;0;0;460;206;34;31;1229;350;67.1;66;359;43;2.3;0.12;0.808;90;1;0;0;60694;7.33
31/01/2023;1;1;Tuesday;winter;8.3;0;0;0;0;371;140;41;20;1197;389;73.7;43;371;41;2.3;0.08;0.504;113;0;1;0;55314;7.65
01/02/2023;2;2;Wednesday;winter;2.2;0;0;0;0;383;134;26;16;1210;378;81.8;52;358;39;2.3;0.1;0.545;90;0;0;0;63004;7.55
02/02/2023;3;2;Thursday;winter;2.7;0;0;0;0;407;142;37;16;1213;384;69.6;54;359;40;2.3;0.07;0.54;86;0;0;0;64817;7.53
03/02/2023;4;2;Friday;winter;5.7;0;0;0;0;394;151;37;12;1249;363;84.2;42;361;39;2.3;0.08;0.511;96;0;1;0;61800;7.64
04/02/2023;5;2;Saturday;winter;11.4;0;0;0;0;304;117;29;12;1222;362;79.9;28;368;25;2.3;0.1;0.397;81;0;0;0;55882;8.0
05/02/2023;6;2;Sunday;winter;3.3;0;0;0;0;296;104;25;14;1266;381;73.2;49;371;27;2.3;0.08;0.405;82;0;0;0;55692;7.59
06/02/2023;0;2;Monday;winter;7.7;0;0;0;0;434;175;31;17;1168;387;71.8;51;374;45;2.3;0.07;0.608;97;0;0;0;58358;7.78
07/02/2023;1;2;Tuesday;winter;4.6;0;0;0;0;387;164;38;13;1223;389;78.5;65;370;46;2.3;0.1;0.532;97;0;1;0;59987;7.55
08/02/2023;2;2;Wednesday;winter;4.9;0;0;0;0;376;148;30;17;1180;368;77.0;60;372;44;2.3;0.05;0.531;77;0;0;0;64273;7.45
09/02/2023;3;2;Thursday;winter;9.4;0;0;1;0;348;136;31;12;1257;361;74.5;48;371;42;2.3;0.1;0.493;70;0;0;0;61057;7.67
10/02/2023;4;2;Friday;winter;4.0;0;0;0;0;368;150;32;14;1174;361;87.2;45;363;46;2.3;0.11;0.456;74;0;1;0;64387;7.54
11/02/2023;5;2;Saturday;winter;8.7;0;0;0;0;328;143;12;15;1165;371;66.7;48;359;29;2.3;0.09;0.463;63;0;0;0;60294;7.82
12/02/2023;6;2;Sunday;winter;5.1;0;0;0;0;327;121;28;14;1236;365;75.5;42;362;23;2.3;0.09;0.425;86;0;0;0;60129;7.85
13/02/2023;0;2;Monday;winter;9.1;0;0;0;0;415;178;36;18;1169;383;75.3;61;367;41;2.3;0.07;0.587;68;0;0;0;59053;7.82
14/02/2023;1;2;Tuesday;winter;4.1;0;1;0;0;439;179;29;20;1282;387;71.5;71;364;46;2.3;0.08;0.655;89;0;1;0;65222;7.35
15/02/2023;2;2;Wednesday;winter;6.3;0;0;0;0;388;130;30;18;1262;364;75.1;61;372;49;2.3;0.09;0.459;93;0;0;0;60712;7.57
16/02/2023;3;2;Thursday;winter;9.7;0;0;0;0;369;138;28;11;1147;378;77.0;48;373;44;2.3;0.11;0.565;75;0;0;0;61792;7.59
17/02/2023;4;2;Friday;winter;6.6;0;0;0;0;450;167;46;14;1100;368;71.5;69;376;45;2.3;0.11;0.743;95;0;1;0;67773;7.29
18/02/2023;5;2;Saturday;winter;5.0;0;2;0;0;366;186;34;21;1230;366;73.3;67;388;30;2.7;0.1;0.635;103;1;0;0;62201;7.5
19/02/2023;6;2;Sunday;winter;10.6;0;0;0;0;304;125;27;13;1178;372;67.9;60;393;25;2.3;0.08;0.449;66;0;0;0;58545;7.59
20/02/2023;0;2;Monday;winter;7.2;0;0;0;0;369;140;25;12;1235;391;74.1;42;390;48;2.3;0.06;0.465;71;0;0;0;63972;8.1
21/02/2023;1;2;Tuesday;winter;6.7;0;0;0;0;381;132;37;16;1219;371;75.5;44;384;45;2.3;0.08;0.515;95;0;1;0;55694;8.14
22/02/2023;2;2;Wednesday;winter;7.6;0;0;0;0;400;163;24;13;1133;392;77.2;47;375;39;2.3;0.06;0.563;111;0;0;0;63376;7.32
23/02/2023;3;2;Thursday;winter;7.1;0;0;0;0;366;133;33;15;1153;404;70.8;45;377;47;2.3;0.07;0.491;93;0;0;0;57130;7.67
24/02/2023;4;2;Friday;winter;7.7;0;0;0;0;400;146;39;15;1280;365;73.5;51;377;46;2.3;0.1;0.477;105;0;1;0;58258;7.74
25/02/2023;5;2;Saturday;winter;4.6;0;1;0;0;333;146;24;15;1226;372;75.4;51;369;27;2.3;0.1;0.521;82;0;0;0;57011;7.61
26/02/2023;6;2;Sunday;winter;9.1;0;0;0;0;304;112;19;13;1279;371;72.3;43;365;25;2.3;0.11;0.426;69;0;0;0;52838;8.0
27/02/2023;0;2;Monday;winter;4.3;0;0;0;0;384;147;28;15;1248;367;68.1;54;365;41;2.3;0.08;0.491;70;0;0;0;56405;7.65
28/02/2023;1;2;Tuesday;winter;8.6;0;1;0;0;349;158;29;17;1227;377;74.2;64;367;46;2.3;0.08;0.549;61;0;1;0;58499;7.41
01/03/2023;2;3;Wednesday;spring;8.3;0;0;0;0;358;129;22;14;1238;350;67.8;48;362;43;2.3;0.08;0.476;76;0;0;0;56936;7.74
02/03/2023;3;3;Thursday;spring;10.4;0;0;0;0;350;125;26;15;1175;388;68.1;38;356;45;2.3;0.07;0.524;104;0;0;0;60483;8.33
03/03/2023;4;3;Friday;spring;7.9;0;0;0;0;381;163;20;17;1203;375;80.2;39;354;39;2.3;0.1;0.454;76;0;1;0;65308;8.18
04/03/2023;5;3;Saturday;spring;9.4;0;0;0;0;288;106;21;11;1195;365;83.7;43;351;24;2.3;0.07;0.39;60;0;0;0;61115;7.38
05/03/2023;6;3;Sunday;spring;7.9;0;0;0;0;277;114;17;12;1140;370;75.4;44;345;27;2.3;0.09;0.411;103;0;0;0;54919;7.79
06/03/2023;0;3;Monday;spring;11.9;0;0;0;0;344;126;25;17;1198;372;77.0;42;341;43;2.3;0.09;0.48;85;0;0;0;63621;7.79
07/03/2023;1;3;Tuesday;spring;11.6;0;0;0;0;410;165;34;17;1216;363;79.8;52;335;45;2.3;0.08;0.586;116;0;1;0;61678;7.58
08/03/2023;2;3;Wednesday;spring;14.5;0;0;0;0;352;110;28;11;1215;393;75.5;46;344;42;2.3;0.06;0.487;61;0;0;0;57653;7.52
09/03/2023;3;3;Thursday;spring;15.1;0;0;0;0;333;127;25;12;1288;372;72.1;39;343;44;2.3;0.08;0.423;85;0;0;0;60630;7.95
10/03/2023;4;3;Friday;spring;11.8;0;0;2;0;341;115;28;13;1166;365;82.9;48;341;29;2.3;0.13;0.448;93;1;1;0;61779;7.43
11/03/2023;5;3;Saturday;spring;6.9;0;0;0;0;260;107;18;11;1312;381;71.0;47;335;29;2.3;0.09;0.336;84;0;0;0;52762;7.65
12/03/2023;6;3;Sunday;spring;12.3;0;0;0;0;322;139;23;10;1178;370;69.1;51;331;18;2.3;0.09;0.458;96;0;0;0;60452;7.51
13/03/2023;0;3;Monday;spring;7.9;0;0;0;0;355;141;32;15;1184;364;74.7;39;337;41;2.3;0.09;0.493;81;0;0;0;58777;7.92
14/03/2023;1;3;Tuesday;spring;10.1;0;0;0;0;356;130;23;16;1199;372;82.7;42;339;42;2.3;0.08;0.467;75;0;1;0;60774;7.95
15/03/2023;2;3;Wednesday;spring;10.7;0;0;0;0;357;132;33;13;1208;390;62.8;58;331;43;2.3;0.06;0.49;57;0;0;0;61938;7.84
16/03/2023;3;3;Thursday;spring;13.8;0;0;0;0;328;123;19;12;1133;356;71.8;39;332;41;2.3;0.09;0.53;62;0;0;0;55755;8.05
17/03/2023;4;3;Friday;spring;7.9;0;0;0;0;337;133;39;12;1222;384;81.7;26;331;50;2.3;0.08;0.473;81;0;1;0;57818;8.28
18/03/2023;5;3;Saturday;spring;4.7;0;0;0;0;274;100;20;7;1284;384;78.8;50;331;22;2.3;0.09;0.391;56;0;0;0;53578;7.27
19/03/2023;6;3;Sunday;spring;13.6;0;0;0;0;353;128;29;12;1132;364;75.6;68;333;26;2.3;0.09;0.536;87;0;0;0;55594;7.44
20/03/2023;0;3;Monday;spring;8.3;0;0;0;0;357;136;28;16;1191;376;75.5;45;337;38;2.3;0.07;0.55;69;0;0;0;62985;7.89
21/03/2023;1;3;Tuesday;spring;18.9;0;0;0;0;361;131;24;14;1155;374;80.4;61;337;40;2.3;0.1;0.477;88;0;1;0;55583;7.62
22/03/2023;2;3;Wednesday;spring;13.0;0;0;0;0;308;95;28;9;1279;366;72.4;44;338;42;2.3;0.08;0.373;77;0;0;0;55344;7.39
23/03/2023;3;3;Thursday;spring;6.8;0;0;0;0;334;128;25;13;1168;385;67.7;44;331;48;2.3;0.06;0.495;71;0;0;0;58919;7.59
24/03/2023;4;3;Friday;spring;10.4;0;0;0;1;383;164;29;13;1252;386;78.1;47;332;41;2.7;0.08;0.451;93;0;1;0;63087;7.87
25/03/2023;5;3;Saturday;spring;15.6;0;0;0;0;272;98;25;10;1233;380;75.9;42;339;23;2.3;0.09;0.363;68;0;0;0;57856;7.71
26/03/2023;6;3;Sunday;spring;11.2;0;0;0;0;261;93;21;10;1184;387;71.3;47;338;28;2.3;0.06;0.348;99;0;0;0;60180;8.06
27/03/2023;0;3;Monday;spring;13.9;0;0;0;0;353;127;32;13;1239;371;68.9;42;325;45;2.3;0.09;0.449;97;0;0;0;58714;7.63
28/03/2023;1;3;Tuesday;spring;13.8;0;0;0;0;452;155;51;18;1197;379;77.0;64;325;41;2.3;0.08;0.635;85;0;1;0;62059;7.48
29/03/2023;2;3;Wednesday;spring;12.1;0;0;0;0;363;147;25;11;1268;361;68.2;55;338;44;2.3;0.09;0.498;73;0;0;0;59300;7.64
30/03/2023;3;3;Thursday;spring;15.3;0;0;0;0;409;145;37;19;1251;386;70.6;49;345;43;2.3;0.09;0.542;105;0;0;0;61071;7.76
31/03/2023;4;3;Friday;spring;16.8;0;0;0;0;398;172;33;13;1250;365;83.1;55;356;44;2.3;0.06;0.53;87;0;1;0;64753;7.8
01/04/2023;5;4;Saturday;spring;13.5;0;0;0;0;260;102;16;11;1169;382;68.9;41;358;23;2.3;0.06;0.393;86;0;0;0;52733;7.88
02/04/2023;6;4;Sunday;spring;15.4;0;0;0;0;290;123;25;14;1100;381;82.1;46;357;30;2.3;0.07;0.425;69;0;0;0;57534;7.87
03/04/2023;0;4;Monday;spring;6.3;0;0;0;0;376;151;39;16;1166;382;65.2;68;361;43;2.3;0.08;0.499;82;0;0;0;59692;7.34
04/04/2023;1;4;Tuesday;spring;11.3;0;0;0;0;355;147;34;13;1236;398;80.1;46;364;46;2.3;0.07;0.405;83;0;1;0;61129;7.91
05/04/2023;2;4;Wednesday;spring;15.6;0;0;2;0;382;176;19;14;1104;375;64.4;64;350;35;2.3;0.09;0.528;100;1;0;0;65542;7.26
06/04/2023;3;4;Thursday;spring;13.7;0;0;0;0;346;148;30;19;1298;399;68.9;54;353;38;2.3;0.09;0.443;90;0;0;0;66299;7.36
07/04/2023;4;4;Friday;spring;15.7;0;0;0;1;432;164;35;15;1151;350;74.5;69;344;48;2.3;0.1;0.612;101;0;1;0;65763;7.54
08/04/2023;5;4;Saturday;spring;14.2;0;0;0;0;274;95;27;13;1271;372;66.8;23;349;23;2.3;0.07;0.372;77;0;0;0;53050;8.14
09/04/2023;6;4;Sunday;spring;15.4;0;0;0;0;263;98;19;10;1304;369;68.8;40;351;19;2.3;0.08;0.312;99;0;0;0;55175;8.19
10/04/2023;0;4;Monday;spring;13.4;0;0;0;0;334;116;18;12;1235;385;71.3;29;347;42;2.3;0.09;0.473;74;0;0;0;56273;7.7
11/04/2023;1;4;Tuesday;spring;17.4;0;0;0;0;288;106;17;12;1198;373;87.3;48;341;47;2.3;0.08;0.433;78;0;1;0;57715;7.58
12/04/2023;2;4;Wednesday;spring;13.6;0;0;0;0;375;124;36;18;1108;365;73.1;57;331;42;2.3;0.08;0.516;96;0;0;0;61008;7.78
13/04/2023;3;4;Thursday;spring;22.7;0;1;0;0;432;175;34;22;1166;379;80.0;65;330;39;2.3;0.1;0.654;90;0;0;1;62458;7.6
14/04/2023;4;4;Friday;spring;15.1;0;0;0;0;344;134;26;17;1227;386;79.0;55;343;38;2.3;0.08;0.443;87;0;1;0;58369;7.31
15/04/2023;5;4;Saturday;spring;21.9;0;0;0;0;288;117;24;12;1196;378;75.0;39;330;29;2.3;0.08;0.445;63;0;0;0;57658;7.89
16/04/2023;6;4;Sunday;spring;14.1;0;2;0;0;345;178;26;21;1196;350;73.8;75;332;28;2.7;0.12;0.641;94;1;0;0;58980;7.31
17/04/2023;0;4;Monday;spring;10.8;0;0;0;0;371;137;29;14;1198;392;71.2;54;344;41;2.3;0.07;0.516;98;0;0;0;59234;7.77
18/04/2023;1;4;Tuesday;spring;17.9;0;0;0;0;379;146;33;13;1245;360;80.5;37;349;42;2.3;0.09;0.518;97;0;1;0;62260;7.86
19/04/2023;2;4;Wednesday;spring;13.4;0;0;0;0;365;145;42;15;1215;382;69.4;48;362;44;2.3;0.09;0.551;89;0;0;0;63884;8.08
20/04/2023;3;4;Thursday;spring;20.7;0;0;0;0;344;124;28;12;1234;397;78.3;58;361;46;2.3;0.07;0.458;90;0;0;0;61114;7.52
21/04/2023;4;4;Friday;spring;23.6;0;0;0;0;369;167;39;16;1193;370;79.6;53;348;40;2.3;0.09;0.499;78;0;1;0;63885;7.66
22/04/2023;5;4;Saturday;spring;23.0;0;0;0;0;320;112;20;11;1216;369;75.3;48;352;25;2.3;0.07;0.435;85;0;0;0;52204;7.79
23/04/2023;6;4;Sunday;spring;17.7;0;0;0;0;260;88;29;10;1227;382;75.6;43;356;23;2.3;0.08;0.364;95;0;0;0;55148;7.55
24/04/2023;0;4;Monday;spring;16.5;0;0;0;0;385;148;34;13;1199;377;66.3;37;344;43;2.3;0.09;0.548;85;0;0;0;59884;7.64
25/04/2023;1;4;Tuesday;spring;14.0;0;0;0;0;356;135;33;13;1253;388;78.9;45;346;39;2.3;0.08;0.458;87;0;1;0;60587;7.73
26/04/2023;2;4;Wednesday;spring;16.7;0;0;0;0;387;147;24;12;1221;384;68.8;41;343;47;2.3;0.09;0.539;99;0;0;0;61116;7.67
27/04/2023;3;4;Thursday;spring;16.3;0;0;0;0;340;115;30;13;1183;407;66.0;52;346;38;2.3;0.06;0.43;93;0;0;0;59682;7.82
28/04/2023;4;4;Friday;spring;15.1;0;0;0;0;357;118;33;11;1234;377;83.1;50;345;40;2.3;0.08;0.49;78;0;1;0;56899;7.38
29/04/2023;5;4;Saturday;spring;18.3;0;0;0;0;265;110;21;12;1181;385;71.7;58;344;21;2.3;0.07;0.301;101;0;0;0;53254;7.6
30/04/2023;6;4;Sunday;spring;17.3;0;0;0;0;266;97;17;8;1213;375;77.8;31;336;22;2.3;0.08;0.373;81;0;0;0;59634;8.1
01/05/2023;0;5;Monday;spring;20.9;0;0;0;0;357;126;33;15;1220;379;72.0;56;337;38;2.3;0.06;0.481;104;0;0;0;64833;7.66
02/05/2023;1;5;Tuesday;spring;17.0;0;0;0;0;342;126;26;8;1192;376;87.4;42;333;43;2.3;0.08;0.413;91;0;1;0;58805;7.68
03/05/2023;2;5;Wednesday;spring;18.0;0;0;0;0;353;138;20;16;1199;381;78.7;54;331;40;2.3;0.07;0.486;85;0;0;0;56620;7.75
04/05/2023;3;5;Thursday;spring;24.6;0;0;0;0;354;112;22;15;1233;381;77.0;45;326;43;2.3;0.06;0.465;88;0;0;0;65899;7.87
05/05/2023;4;5;Friday;spring;19.5;0;0;0;0;370;136;25;16;1278;384;79.0;36;328;47;2.3;0.06;0.479;95;0;1;0;62422;7.85
06/05/2023;5;5;Saturday;spring;22.1;0;0;0;0;270;103;23;13;1266;368;80.4;36;330;27;2.3;0.08;0.37;81;0;0;0;55486;7.6
07/05/2023;6;5;Sunday;spring;13.7;0;0;0;0;285;109;28;10;1174;356;72.7;44;330;19;2.3;0.08;0.403;76;0;0;0;58348;7.62
08/05/2023;0;5;Monday;spring;16.5;0;0;0;0;307;140;21;11;1156;373;72.8;36;333;44;2.3;0.09;0.412;73;0;0;0;55615;7.57
09/05/2023;1;5;Tuesday;spring;17.7;0;0;0;0;339;130;24;15;1178;370;82.3;50;326;43;2.3;0.08;0.419;79;0;1;1;62539;7.65
10/05/2023;2;5;Wednesday;spring;17.4;0;0;0;0;334;134;26;14;1165;366;74.5;37;325;43;2.3;0.08;0.448;77;0;0;0;53576;7.94
11/05/2023;3;5;Thursday;spring;17.9;0;0;0;0;350;123;33;12;1245;352;67.0;56;323;45;2.3;0.09;0.452;90;0;0;0;58978;7.41
12/05/2023;4;5;Friday;spring;18.6;0;0;0;0;322;131;21;12;1112;369;72.4;26;322;44;2.3;0.08;0.449;82;0;0;0;60463;7.97
13/05/2023;5;5;Saturday;spring;17.6;0;0;0;0;260;96;25;10;1221;382;68.0;42;315;24;2.3;0.07;0.359;81;0;0;0;53741;7.87
14/05/2023;6;5;Sunday;spring;17.0;0;0;0;0;284;102;23;15;1206;394;69.1;40;314;28;2.3;0.06;0.33;66;0;0;0;54077;7.9
15/05/2023;0;5;Monday;spring;19.5;0;0;0;0;325;134;27;13;1203;350;71.5;52;314;49;2.3;0.12;0.426;59;0;0;0;58147;8.06
16/05/2023;1;5;Tuesday;spring;23.1;0;0;0;0;367;143;35;16;1192;362;82.8;52;316;40;2.3;0.09;0.556;82;0;1;0;62671;7.93
17/05/2023;2;5;Wednesday;spring;18.9;0;0;0;0;345;129;25;13;1152;375;71.2;39;320;49;2.3;0.09;0.449;112;0;0;0;54911;7.96
18/05/2023;3;5;Thursday;spring;17.2;0;0;0;0;323;120;33;13;1157;367;72.4;42;322;49;2.3;0.09;0.462;81;0;0;0;55865;7.8
19/05/2023;4;5;Friday;spring;24.2;0;0;0;0;337;115;36;15;1202;361;82.8;45;318;44;2.3;0.08;0.436;74;0;1;0;56155;7.98
20/05/2023;5;5;Saturday;spring;18.7;0;0;0;0;260;96;20;11;1212;387;78.9;21;320;21;2.3;0.05;0.377;106;0;0;0;55993;8.07
21/05/2023;6;5;Sunday;spring;21.8;0;0;0;0;260;101;20;11;1245;364;69.8;46;320;25;2.3;0.09;0.3;102;0;0;0;54145;7.9
22/05/2023;0;5;Monday;spring;20.9;0;0;0;0;338;136;29;15;1143;378;77.9;46;317;46;2.3;0.07;0.486;85;0;0;0;59793;7.94
23/05/2023;1;5;Tuesday;spring;21.2;0;0;1;0;331;133;35;11;1242;357;71.2;38;319;37;2.3;0.1;0.502;106;0;0;0;60107;7.56
24/05/2023;2;5;Wednesday;spring;28.3;0;0;0;0;308;136;16;10;1218;370;77.6;39;313;47;2.3;0.08;0.454;98;0;0;0;56976;7.85
25/05/2023;3;5;Thursday;spring;18.0;0;0;0;0;339;108;41;15;1204;379;65.2;46;308;41;2.3;0.07;0.448;87;0;0;1;63028;7.25
26/05/2023;4;5;Friday;spring;17.0;0;0;0;0;318;115;27;15;1222;390;87.0;47;310;50;2.3;0.07;0.383;79;0;1;0;54016;7.9
27/05/2023;5;5;Saturday;spring;24.9;0;0;1;0;287;96;28;12;1161;362;77.6;48;308;22;2.3;0.12;0.372;78;0;0;0;51920;7.69
28/05/2023;6;5;Sunday;spring;17.0;0;0;0;0;271;97;18;11;1252;372;82.7;46;312;28;2.3;0.08;0.38;98;0;0;0;47909;7.64
29/05/2023;0;5;Monday;spring;25.7;0;0;0;0;368;138;31;17;1255;370;76.2;50;313;40;2.3;0.1;0.501;77;0;0;0;56218;7.66
30/05/2023;1;5;Tuesday;spring;21.0;0;0;0;0;356;142;31;14;1186;370;77.5;45;317;50;2.3;0.09;0.535;90;0;0;0;60070;7.9
31/05/2023;2;5;Wednesday;spring;23.4;0;0;2;0;299;124;32;14;1222;356;69.0;45;321;34;2.3;0.13;0.401;99;1;0;0;61302;7.32
01/06/2023;3;6;Thursday;summer;18.9;0;0;0;0;377;125;23;14;1227;368;74.0;60;320;44;2.3;0.09;0.438;62;0;0;0;60058;7.48
02/06/2023;4;6;Friday;summer;23.0;0;0;0;0;336;136;21;11;1191;381;77.7;58;325;41;2.3;0.07;0.46;95;0;1;0;58433;7.71
03/06/2023;5;6;Saturday;summer;24.8;0;0;0;0;260;99;20;11;1168;383;77.0;36;328;16;2.3;0.06;0.3;89;0;0;0;55081;7.64
04/06/2023;6;6;Sunday;summer;26.1;0;0;0;0;286;117;19;9;1214;372;74.4;25;324;21;2.3;0.07;0.361;87;0;0;0;54981;8.08
05/06/2023;0;6;Monday;summer;20.8;0;0;0;0;362;135;40;16;1208;365;70.8;39;326;41;2.3;0.08;0.492;100;0;0;0;57002;7.99
06/06/2023;1;6;Tuesday;summer;22.5;0;0;0;0;359;133;23;14;1176;362;78.4;52;325;42;2.3;0.08;0.511;104;0;1;0;64068;7.59
07/06/2023;2;6;Wednesday;summer;15.2;0;0;0;0;369;136;32;15;1211;356;69.6;44;326;42;2.3;0.1;0.498;85;0;0;0;57244;7.85
08/06/2023;3;6;Thursday;summer;22.4;0;2;0;0;417;192;43;27;1220;376;75.0;80;336;42;2.3;0.11;0.698;70;1;0;0;61863;7.22
09/06/2023;4;6;Friday;summer;18.1;0;0;0;0;314;134;30;12;1243;388;80.2;43;341;48;2.3;0.07;0.448;99;0;1;0;53261;8.05
10/06/2023;5;6;Saturday;summer;18.0;0;0;0;0;260;104;30;9;1176;374;81.6;35;338;25;2.3;0.08;0.399;94;0;0;0;56378;7.98
11/06/2023;6;6;Sunday;summer;23.3;0;0;0;0;275;120;15;13;1113;358;75.5;39;338;25;2.3;0.08;0.432;91;0;0;0;57683;7.63
12/06/2023;0;6;Monday;summer;21.8;0;0;0;0;317;131;27;12;1192;380;71.3;53;337;44;2.3;0.08;0.48;83;0;0;0;54999;7.79
13/06/2023;1;6;Tuesday;summer;20.9;0;0;0;0;340;137;24;12;1152;375;80.7;58;330;44;2.3;0.06;0.465;81;0;1;0;55119;7.5
14/06/2023;2;6;Wednesday;summer;19.2;0;0;0;0;336;115;30;15;1242;376;69.4;35;327;48;2.3;0.07;0.468;81;0;0;0;53721;7.99
15/06/2023;3;6;Thursday;summer;19.9;0;0;0;0;333;123;28;17;1199;390;76.0;38;323;44;2.3;0.07;0.435;106;0;0;0;57850;7.87
16/06/2023;4;6;Friday;summer;22.4;0;0;0;0;365;150;26;15;1119;397;79.9;39;311;47;2.3;0.07;0.535;106;0;1;0;58741;7.88
