date;dow;month;day_of_week;season;temperature_c;heatwave_event;epidemic_level;strike_level;accident_event;total_admissions;emergency_admissions;pediatric_admissions;icu_admissions;available_beds;available_staff;medical_stock_level_pct;waiting_time_avg_min;naive_pred_total_admissions;scheduled_surgeries;avg_patient_severity;staff_absence_rate;bed_occupancy_rate;ambulance_arrivals;external_alert_level;supply_delivery_day;it_system_outage;estimated_cost_per_day;patient_satisfaction_score
27/01/2023;4;1;Friday;winter;7.7;0;1;0;0;468;234;70;32;1360;429;68.6;57;465;34;2.7;0.09;0.52;128;0;0;0;66360;7.15
28/01/2023;5;1;Saturday;winter;-0.4;0;1;0;0;459;229;68;32;1302;402;72.5;59;462;36;2.7;0.09;0.51;109;0;0;0;65880;7.12
29/01/2023;6;1;Sunday;winter;1.4;0;3;0;0;482;289;72;53;1280;372;52.1;93;466;18;3.5;0.13;0.536;145;2;0;0;63240;6.15
30/01/2023;0;1;Monday;winter;6.9;0;1;0;0;537;268;80;37;1247;400;68.2;59;476;40;2.7;0.09;0.597;109;0;0;0;76440;7.12
31/01/2023;1;1;Tuesday;winter;4.0;0;1;0;0;492;246;73;34;1275;422;66.6;52;483;37;2.7;0.09;0.547;138;0;1;0;70140;7.23
01/02/2023;2;2;Wednesday;winter;5.1;0;3;0;0;521;312;78;57;1295;390;54.7;89;486;17;3.5;0.13;0.579;150;2;0;0;67620;6.22
02/02/2023;3;2;Thursday;winter;0.6;0;1;0;0;482;241;72;33;1327;423;67.7;58;491;35;2.7;0.09;0.536;117;0;1;0;68340;7.13
03/02/2023;4;2;Friday;winter;4.1;0;2;0;0;489;268;73;44;1278;400;57.9;78;494;26;3.1;0.11;0.543;141;1;0;0;66480;6.6
04/02/2023;5;2;Saturday;winter;5.4;0;1;0;0;483;241;72;33;1280;393;64.6;47;498;36;2.7;0.09;0.537;114;0;0;0;68760;7.32
05/02/2023;6;2;Sunday;winter;4.7;0;0;0;0;439;197;65;21;1320;436;74.7;33;491;46;2.3;0.07;0.488;102;0;0;0;66480;7.75
06/02/2023;0;2;Monday;winter;1.5;0;2;0;0;540;297;81;48;1285;410;61.8;75;492;30;3.1;0.11;0.6;170;1;0;0;73800;6.65
07/02/2023;1;2;Tuesday;winter;8.2;0;0;0;0;445;200;66;22;1351;420;80.1;46;485;47;2.3;0.07;0.494;91;0;1;0;67500;7.53
08/02/2023;2;2;Wednesday;winter;1.2;0;1;0;0;461;230;69;32;1385;421;67.3;48;477;36;2.7;0.09;0.512;119;0;0;0;66120;7.3
09/02/2023;3;2;Thursday;winter;1.8;0;1;0;0;460;230;69;32;1315;408;70.0;67;473;35;2.7;0.09;0.511;103;0;1;0;65700;6.98
10/02/2023;4;2;Friday;winter;9.0;0;0;0;0;417;187;62;20;1352;402;84.3;38;463;43;2.3;0.07;0.463;97;0;0;0;62940;7.67
11/02/2023;5;2;Saturday;winter;-0.2;0;2;0;0;473;260;70;42;1286;418;61.2;92;462;27;3.1;0.11;0.526;151;1;0;0;64860;6.37
12/02/2023;6;2;Sunday;winter;5.4;0;1;0;0;496;248;74;34;1262;394;75.0;70;470;37;2.7;0.09;0.551;118;0;0;0;70620;6.93
13/02/2023;0;2;Monday;winter;3.3;0;1;0;0;500;250;75;35;1259;394;75.7;63;464;40;2.7;0.09;0.556;101;0;0;0;72000;7.05
14/02/2023;1;2;Tuesday;winter;0.2;0;1;0;0;498;249;74;34;1344;396;64.9;61;472;37;2.7;0.09;0.553;110;0;1;0;70860;7.08
15/02/2023;2;2;Wednesday;winter;5.5;0;1;0;0;423;211;63;29;1364;428;68.3;49;466;36;2.7;0.09;0.47;107;0;0;0;61560;7.28
16/02/2023;3;2;Thursday;winter;7.2;0;1;0;0;457;228;68;31;1319;394;70.5;80;466;35;2.7;0.09;0.508;107;0;1;0;65340;6.77
17/02/2023;4;2;Friday;winter;6.0;0;1;0;0;444;222;66;31;1347;408;79.4;69;470;34;2.7;0.09;0.493;112;0;0;0;63480;6.95
18/02/2023;5;2;Saturday;winter;4.8;0;2;0;0;485;266;72;43;1282;415;61.9;67;471;27;3.1;0.11;0.539;140;1;0;0;66300;6.78
19/02/2023;6;2;Sunday;winter;2.7;0;1;0;0;433;216;64;30;1353;400;72.3;67;462;37;2.7;0.09;0.481;92;0;0;0;63060;6.98
20/02/2023;0;2;Monday;winter;4.6;0;1;0;0;492;246;73;34;1313;413;62.7;54;461;40;2.7;0.09;0.547;110;0;0;0;71040;7.2
21/02/2023;1;2;Tuesday;winter;-2.7;0;0;0;0;435;195;65;21;1387;413;74.8;57;452;47;2.3;0.07;0.483;99;0;1;0;66300;7.35
22/02/2023;2;2;Wednesday;winter;3.3;0;2;0;0;497;273;74;44;1253;391;59.1;64;463;27;3.1;0.11;0.552;117;1;0;0;67740;6.83
23/02/2023;3;2;Thursday;winter;-2.8;0;1;0;0;484;242;72;33;1327;406;60.8;59;467;35;2.7;0.09;0.538;131;0;1;0;68580;7.12
24/02/2023;4;2;Friday;winter;1.3;0;1;0;0;443;221;66;31;1333;425;76.1;52;467;34;2.7;0.09;0.492;111;0;0;0;63360;7.23
25/02/2023;5;2;Saturday;winter;6.0;0;1;0;0;505;252;75;35;1314;409;75.7;64;469;36;2.7;0.09;0.561;133;0;0;0;71400;7.03
26/02/2023;6;2;Sunday;winter;5.9;0;0;0;0;411;184;61;20;1370;420;75.3;28;466;46;2.3;0.07;0.457;79;0;0;0;63120;7.83
27/02/2023;0;2;Monday;winter;3.3;0;3;0;0;539;323;80;59;1293;384;48.1;114;473;20;3.5;0.13;0.599;189;2;0;0;70680;5.8
28/02/2023;1;2;Tuesday;winter;5.4;0;3;0;0;568;340;85;62;1280;396;51.3;94;492;18;3.5;0.13;0.631;202;2;1;1;73560;6.13
01/03/2023;2;3;Wednesday;spring;1.3;0;0;0;0;366;164;36;18;1474;417;79.0;44;473;45;2.3;0.04;0.407;87;0;0;0;57420;7.87
02/03/2023;3;3;Thursday;spring;0.3;0;0;0;0;367;165;36;18;1432;403;76.2;56;457;44;2.3;0.04;0.408;78;0;1;0;57240;7.67
03/03/2023;4;3;Friday;spring;2.4;0;0;0;0;303;136;30;15;1492;424;78.0;50;437;43;2.3;0.04;0.337;73;0;0;1;49260;7.77
04/03/2023;5;3;Saturday;spring;6.4;0;0;0;0;331;148;33;16;1464;433;81.8;50;412;45;2.3;0.04;0.368;68;0;0;0;53220;7.77
05/03/2023;6;3;Sunday;spring;0.8;0;0;0;0;358;161;35;17;1433;433;82.5;40;404;46;2.3;0.04;0.398;85;0;0;0;56760;7.93
06/03/2023;0;3;Monday;spring;0.4;0;0;0;0;409;184;40;20;1347;403;77.8;37;386;50;2.3;0.04;0.454;89;0;0;0;64080;7.98
07/03/2023;1;3;Tuesday;spring;4.1;0;0;0;0;375;168;37;18;1440;411;71.8;48;358;47;2.3;0.04;0.417;88;0;1;0;59100;7.8
08/03/2023;2;3;Wednesday;spring;3.9;0;1;0;0;339;169;33;23;1499;403;70.2;78;354;36;2.7;0.06;0.377;98;0;0;0;51480;7.1
09/03/2023;3;3;Thursday;spring;-0.3;0;1;0;0;355;177;35;24;1455;425;73.4;70;352;35;2.7;0.06;0.394;79;0;1;0;53100;7.23
10/03/2023;4;3;Friday;spring;2.0;0;0;0;0;326;146;32;16;1431;407;92.0;36;356;43;2.3;0.04;0.362;73;0;0;0;52020;8.0
11/03/2023;5;3;Saturday;spring;-0.2;0;0;0;0;345;155;34;17;1445;405;83.7;35;358;45;2.3;0.04;0.383;71;0;0;0;54900;8.02
12/03/2023;6;3;Sunday;spring;3.3;0;1;0;0;394;197;39;27;1389;429;72.0;80;363;37;2.7;0.06;0.438;114;0;0;0;58380;7.07
13/03/2023;0;3;Monday;spring;0.2;0;0;0;0;365;164;36;18;1480;417;78.8;21;357;50;2.3;0.04;0.406;96;0;0;0;58800;8.25
14/03/2023;1;3;Tuesday;spring;8.9;0;0;0;0;353;158;35;17;1398;414;76.4;26;353;47;2.3;0.04;0.392;73;0;1;0;56460;8.17
15/03/2023;2;3;Wednesday;spring;4.8;0;0;0;0;305;137;30;15;1517;436;74.9;52;349;45;2.3;0.04;0.339;74;0;0;0;50100;7.73
16/03/2023;3;3;Thursday;spring;1.1;0;0;0;0;349;157;34;17;1483;433;73.6;38;348;44;2.3;0.04;0.388;70;0;1;0;55080;7.97
17/03/2023;4;3;Friday;spring;1.5;0;0;0;0;357;160;35;17;1443;430;82.5;38;352;43;2.3;0.04;0.397;80;0;0;0;55740;7.97
18/03/2023;5;3;Saturday;spring;5.7;0;0;0;0;348;156;34;17;1442;420;83.7;46;353;45;2.3;0.04;0.387;83;0;0;0;55260;7.83
19/03/2023;6;3;Sunday;spring;-0.7;0;0;0;0;364;163;36;18;1420;434;78.7;25;348;46;2.3;0.04;0.404;88;0;0;0;57480;8.18
20/03/2023;0;3;Monday;spring;3.2;0;0;0;0;364;163;36;18;1439;406;78.9;55;348;50;2.3;0.04;0.404;95;0;0;0;58680;7.68
21/03/2023;1;3;Tuesday;spring;-0.7;0;0;0;0;365;164;36;18;1458;426;81.7;32;350;47;2.3;0.04;0.406;82;0;1;0;57900;8.07
22/03/2023;2;3;Wednesday;spring;5.9;0;0;0;0;344;154;34;17;1456;434;76.4;36;355;45;2.3;0.04;0.382;75;0;0;0;54780;8.0
23/03/2023;3;3;Thursday;spring;1.4;0;0;0;0;314;141;31;15;1513;428;76.4;34;350;44;2.3;0.04;0.349;74;0;1;0;50880;8.03
24/03/2023;4;3;Friday;spring;4.4;0;1;0;0;332;166;33;23;1436;414;72.1;50;347;34;2.7;0.06;0.369;80;0;0;0;50040;7.57
25/03/2023;5;3;Saturday;spring;0.9;0;1;0;0;375;187;37;26;1400;407;75.0;78;351;36;2.7;0.06;0.417;109;0;0;0;55800;7.1
26/03/2023;6;3;Sunday;spring;5.6;0;0;0;0;371;166;37;18;1428;436;74.9;54;352;46;2.3;0.04;0.412;93;0;0;0;58320;7.7
27/03/2023;0;3;Monday;spring;5.3;0;1;0;0;406;203;40;28;1430;409;73.5;48;358;40;2.7;0.06;0.451;99;0;0;0;60720;7.6
28/03/2023;1;3;Tuesday;spring;1.5;0;0;0;0;336;151;33;16;1511;412;82.6;43;354;47;2.3;0.04;0.373;78;0;1;0;54420;7.88
29/03/2023;2;3;Wednesday;spring;3.5;0;0;0;0;335;150;33;16;1499;414;75.9;55;352;45;2.3;0.04;0.372;65;0;0;0;53700;7.68
30/03/2023;3;3;Thursday;spring;5.7;0;0;0;0;341;153;34;17;1483;427;71.7;35;356;44;2.3;0.04;0.379;79;0;1;0;54120;8.02
31/03/2023;4;3;Friday;spring;2.2;0;0;0;0;358;161;35;17;1491;435;88.8;23;360;43;2.3;0.04;0.398;94;0;0;0;55860;8.22
01/04/2023;5;4;Saturday;spring;-0.7;0;1;0;0;339;169;33;23;1414;427;67.6;59;355;36;2.7;0.06;0.377;93;0;0;0;51480;7.42
02/04/2023;6;4;Sunday;spring;1.8;0;0;0;0;356;160;35;17;1396;435;77.1;29;353;46;2.3;0.04;0.396;82;0;0;0;56520;8.12
03/04/2023;0;4;Monday;spring;0.8;0;0;0;0;373;167;37;18;1396;425;83.2;27;348;50;2.3;0.04;0.414;98;0;0;0;59760;8.15
04/04/2023;1;4;Tuesday;spring;-1.1;0;0;0;0;380;171;38;19;1406;424;91.3;43;354;47;2.3;0.04;0.422;89;0;1;0;59700;7.88
05/04/2023;2;4;Wednesday;spring;3.3;0;0;0;0;335;150;33;16;1487;435;81.3;39;354;45;2.3;0.04;0.372;84;0;0;0;53700;7.95
06/04/2023;3;4;Thursday;spring;2.3;0;0;0;0;354;159;35;17;1399;428;86.8;24;356;44;2.3;0.04;0.393;93;0;1;0;55680;8.2
07/04/2023;4;4;Friday;spring;0.5;0;0;0;0;330;148;33;16;1436;405;75.7;35;352;43;2.3;0.04;0.367;65;0;0;0;52500;8.02
08/04/2023;5;4;Saturday;spring;5.3;0;0;0;0;355;159;35;17;1473;406;89.8;28;354;45;2.3;0.04;0.394;87;0;0;0;56100;8.13
09/04/2023;6;4;Sunday;spring;6.0;0;0;0;0;355;159;35;17;1430;424;70.6;38;354;46;2.3;0.04;0.394;82;0;0;0;56400;7.97
10/04/2023;0;4;Monday;spring;5.4;0;0;0;0;360;162;36;18;1442;422;79.8;31;352;50;2.3;0.04;0.4;93;0;0;0;58200;8.08
11/04/2023;1;4;Tuesday;spring;2.3;0;1;0;0;363;181;36;25;1405;404;68.7;70;350;37;2.7;0.06;0.403;104;0;1;0;54660;7.23
12/04/2023;2;4;Wednesday;spring;6.9;0;0;0;0;335;150;33;16;1460;413;77.7;45;350;45;2.3;0.04;0.372;86;0;0;0;53700;7.85
13/04/2023;3;4;Thursday;spring;7.0;0;0;0;0;394;177;39;19;1419;401;81.0;47;356;44;2.3;0.04;0.438;70;0;1;1;60480;7.82
14/04/2023;4;4;Friday;spring;5.1;0;0;0;0;310;139;31;15;1458;429;91.4;34;353;43;2.3;0.04;0.344;60;0;0;0;50100;8.03
15/04/2023;5;4;Saturday;spring;4.6;0;0;0;0;337;151;33;16;1495;436;79.7;49;350;45;2.3;0.04;0.374;83;0;0;0;53940;7.78
16/04/2023;6;4;Sunday;spring;5.3;0;0;0;0;361;162;36;18;1434;432;81.0;56;351;46;2.3;0.04;0.401;67;0;0;0;57120;7.67
17/04/2023;0;4;Monday;spring;4.2;0;0;0;0;375;168;37;18;1455;411;75.3;52;353;50;2.3;0.04;0.417;94;0;0;0;60000;7.73
18/04/2023;1;4;Tuesday;spring;4.6;0;0;0;0;347;156;34;17;1423;414;82.8;52;351;47;2.3;0.04;0.386;62;0;1;0;55740;7.73
19/04/2023;2;4;Wednesday;spring;6.3;0;0;0;0;350;157;35;17;1428;435;80.6;36;353;45;2.3;0.04;0.389;77;0;0;0;55500;8.0
20/04/2023;3;4;Thursday;spring;2.7;0;0;0;0;318;143;31;15;1435;429;78.0;41;342;44;2.3;0.04;0.353;80;0;1;0;51360;7.92
21/04/2023;4;4;Friday;spring;6.8;0;0;0;0;341;153;34;17;1438;403;70.3;54;347;43;2.3;0.04;0.379;88;0;0;0;53820;7.7
22/04/2023;5;4;Saturday;spring;8.6;0;0;0;0;368;165;36;18;1398;429;82.3;35;351;45;2.3;0.04;0.409;79;0;0;0;57660;8.02
23/04/2023;6;4;Sunday;spring;2.2;0;0;0;0;375;168;37;18;1434;407;82.8;34;353;46;2.3;0.04;0.417;100;0;0;0;58800;8.03
24/04/2023;0;4;Monday;spring;1.7;0;0;0;0;443;199;44;22;1381;416;72.2;29;363;50;2.3;0.04;0.492;103;0;0;0;68160;8.12
25/04/2023;1;4;Tuesday;spring;3.7;0;1;0;0;371;185;37;25;1394;390;68.6;72;366;37;2.7;0.06;0.412;108;0;1;0;55620;7.2
26/04/2023;2;4;Wednesday;spring;1.3;0;0;0;0;349;157;34;17;1429;405;69.3;65;366;45;2.3;0.04;0.388;74;0;0;0;55380;7.52
27/04/2023;3;4;Thursday;spring;7.7;0;0;0;0;306;137;30;15;1451;400;86.7;34;364;44;2.3;0.04;0.34;65;0;1;0;49920;8.03
28/04/2023;4;4;Friday;spring;7.4;0;0;0;0;324;145;32;16;1519;430;83.5;45;362;43;2.3;0.04;0.36;66;0;0;0;51780;7.85
29/04/2023;5;4;Saturday;spring;1.0;0;0;0;0;318;143;31;15;1514;407;76.7;52;355;45;2.3;0.04;0.353;76;0;0;0;51660;7.73
30/04/2023;6;4;Sunday;spring;5.8;0;0;0;0;338;152;33;16;1501;411;72.0;47;349;46;2.3;0.04;0.376;63;0;0;0;54360;7.82
01/05/2023;0;5;Monday;spring;4.7;0;0;0;0;359;161;35;17;1455;428;84.2;42;337;50;2.3;0.04;0.399;77;0;0;0;58080;7.9
02/05/2023;1;5;Tuesday;spring;2.6;0;0;0;0;351;157;35;17;1441;431;80.7;49;335;47;2.3;0.04;0.39;89;0;1;1;56220;7.78
03/05/2023;2;5;Wednesday;spring;0.7;0;0;0;0;335;150;33;16;1469;411;85.7;40;333;45;2.3;0.04;0.372;68;0;0;0;53700;7.93
04/05/2023;3;5;Thursday;spring;5.2;0;1;0;0;366;183;36;25;1454;422;70.3;55;341;35;2.7;0.06;0.407;88;0;1;0;54420;7.48
05/05/2023;4;5;Friday;spring;5.9;0;0;0;0;337;151;33;16;1427;429;78.8;26;343;43;2.3;0.04;0.374;72;0;0;0;53340;8.17
06/05/2023;5;5;Saturday;spring;3.3;0;0;0;0;348;156;34;17;1480;419;80.0;37;347;45;2.3;0.04;0.387;66;0;0;0;55260;7.98
07/05/2023;6;5;Sunday;spring;4.9;0;1;0;0;393;196;39;27;1381;422;69.6;49;355;37;2.7;0.06;0.437;87;0;0;0;58260;7.58
08/05/2023;0;5;Monday;spring;4.6;0;0;0;0;402;180;40;20;1419;403;75.9;43;361;50;2.3;0.04;0.447;107;0;0;0;63240;7.88
09/05/2023;1;5;Tuesday;spring;8.7;0;0;0;0;344;154;34;17;1435;427;76.5;43;360;47;2.3;0.04;0.382;72;0;1;0;55380;7.88
10/05/2023;2;5;Wednesday;spring;8.7;0;0;0;0;353;158;35;17;1428;432;80.4;53;363;45;2.3;0.04;0.392;68;0;0;0;55860;7.72
11/05/2023;3;5;Thursday;spring;5.8;0;0;0;0;327;147;32;16;1513;427;82.8;23;357;44;2.3;0.04;0.363;63;0;1;0;52440;8.22
12/05/2023;4;5;Friday;spring;3.4;0;0;0;0;341;153;34;17;1467;405;81.4;44;358;43;2.3;0.04;0.379;80;0;0;0;53820;7.87
13/05/2023;5;5;Saturday;spring;7.7;0;0;0;0;361;162;36;18;1439;432;82.0;57;360;45;2.3;0.04;0.401;78;0;0;0;56820;7.65
14/05/2023;6;5;Sunday;spring;10.8;0;0;0;0;359;161;35;17;1418;438;72.3;54;355;46;2.3;0.04;0.399;65;0;0;0;56880;7.7
15/05/2023;0;5;Monday;spring;7.5;0;0;0;0;418;188;41;20;1404;434;74.9;35;357;50;2.3;0.04;0.464;100;0;0;0;65160;8.02
16/05/2023;1;5;Tuesday;spring;7.4;0;0;0;0;367;165;36;18;1474;410;79.8;36;360;47;2.3;0.04;0.408;86;0;1;0;58140;8.0
17/05/2023;2;5;Wednesday;spring;8.7;0;0;0;0;322;144;32;16;1492;411;77.9;38;356;45;2.3;0.04;0.358;84;0;0;0;52140;7.97
18/05/2023;3;5;Thursday;spring;3.7;0;1;0;0;367;183;36;25;1409;424;67.3;63;362;35;2.7;0.06;0.408;85;0;1;0;54540;7.35
19/05/2023;4;5;Friday;spring;9.9;0;0;0;0;326;146;32;16;1439;410;86.3;38;360;43;2.3;0.04;0.362;78;0;0;0;52020;7.97
20/05/2023;5;5;Saturday;spring;7.0;0;0;0;0;335;150;33;16;1474;401;79.2;46;356;45;2.3;0.04;0.372;61;0;0;0;53700;7.83
21/05/2023;6;5;Sunday;spring;7.2;0;0;0;0;349;157;34;17;1486;428;84.6;38;354;46;2.3;0.04;0.388;80;0;0;0;55680;7.97
22/05/2023;0;5;Monday;spring;4.0;0;0;0;0;393;176;39;19;1426;424;81.1;27;351;50;2.3;0.04;0.437;100;0;0;0;62160;8.15
23/05/2023;1;5;Tuesday;spring;8.0;0;0;0;0;339;152;33;16;1422;431;79.9;48;347;47;2.3;0.04;0.377;64;0;1;1;54780;7.8
24/05/2023;2;5;Wednesday;spring;8.5;0;1;0;0;348;174;34;24;1426;425;77.1;47;351;36;2.7;0.06;0.387;103;0;0;0;52560;7.62
25/05/2023;3;5;Thursday;spring;2.9;0;0;0;0;331;148;33;16;1503;432;83.9;35;345;44;2.3;0.04;0.368;74;0;1;0;52920;8.02
26/05/2023;4;5;Friday;spring;9.3;0;0;0;0;314;141;31;15;1494;435;81.1;36;344;43;2.3;0.04;0.349;59;0;0;0;50580;8.0
27/05/2023;5;5;Saturday;spring;1.6;0;0;0;0;347;156;34;17;1426;430;79.9;57;345;45;2.3;0.04;0.386;79;0;0;0;55140;7.65
28/05/2023;6;5;Sunday;spring;8.7;0;0;0;0;339;152;33;16;1421;427;89.1;37;344;46;2.3;0.04;0.377;67;0;0;0;54480;7.98
29/05/2023;0;5;Monday;spring;9.3;0;0;0;0;391;175;39;19;1452;402;74.3;34;344;50;2.3;0.04;0.434;94;0;0;0;61920;8.03
30/05/2023;1;5;Tuesday;spring;9.2;0;0;0;0;377;169;37;18;1455;425;82.4;48;349;47;2.3;0.04;0.419;75;0;1;0;59340;7.8
31/05/2023;2;5;Wednesday;spring;8.2;0;0;0;0;338;152;33;16;1446;439;81.1;37;348;45;2.3;0.04;0.376;90;0;0;0;54060;7.98
01/06/2023;3;6;Thursday;summer;10.5;0;0;0;0;325;146;32;16;1445;435;78.6;31;347;44;2.3;0.04;0.361;81;0;1;0;52200;8.08
02/06/2023;4;6;Friday;summer;12.9;0;0;0;0;342;153;34;17;1429;435;89.0;37;351;43;2.3;0.04;0.38;87;0;0;0;53940;7.98
03/06/2023;5;6;Saturday;summer;12.2;0;0;0;0;396;178;39;19;1376;400;81.6;51;358;45;2.3;0.04;0.44;91;0;0;0;61020;7.75
04/06/2023;6;6;Sunday;summer;12.4;0;0;0;0;363;163;36;18;1443;431;80.1;26;361;46;2.3;0.04;0.403;95;0;0;0;57360;8.17
05/06/2023;0;6;Monday;summer;5.6;0;0;0;0;429;193;42;21;1378;401;80.0;37;367;50;2.3;0.04;0.477;82;0;0;0;66480;7.98
06/06/2023;1;6;Tuesday;summer;8.1;0;0;0;0;397;178;39;19;1399;402;81.8;34;370;47;2.3;0.04;0.441;79;0;1;0;61740;8.03
07/06/2023;2;6;Wednesday;summer;12.0;0;0;0;0;374;168;37;18;1452;400;79.4;31;375;45;2.3;0.04;0.416;76;0;0;0;58380;8.08
08/06/2023;3;6;Thursday;summer;1.8;0;0;0;0;355;159;35;17;1440;437;77.4;42;379;44;2.3;0.04;0.394;85;0;1;0;55800;7.9
09/06/2023;4;6;Friday;summer;8.4;0;1;0;0;371;185;37;25;1413;427;72.7;71;383;34;2.7;0.06;0.412;82;0;0;0;54720;7.22
10/06/2023;5;6;Saturday;summer;10.6;0;0;0;0;368;165;36;18;1396;418;83.6;48;379;45;2.3;0.04;0.409;79;0;0;0;57660;7.8
11/06/2023;6;6;Sunday;summer;8.7;0;0;0;0;385;173;38;19;1395;434;77.0;38;382;46;2.3;0.04;0.428;91;0;0;0;60000;7.97
12/06/2023;0;6;Monday;summer;12.7;0;0;0;0;421;189;42;21;1423;438;77.4;32;381;50;2.3;0.04;0.468;79;0;0;0;65520;8.07
13/06/2023;1;6;Tuesday;summer;13.5;0;0;0;0;350;157;35;17;1447;404;80.2;51;374;47;2.3;0.04;0.389;72;0;1;0;56100;7.75
14/06/2023;2;6;Wednesday;summer;10.8;0;0;0;0;353;158;35;17;1454;406;77.3;46;371;45;2.3;0.04;0.392;81;0;0;0;55860;7.83
15/06/2023;3;6;Thursday;summer;13.0;0;0;0;0;392;176;39;19;1391;415;84.3;51;377;44;2.3;0.04;0.436;94;0;1;0;60240;7.75
16/06/2023;4;6;Friday;summer;13.9;0;1;0;0;380;190;38;26;1404;401;62.9;58;378;34;2.7;0.06;0.422;81;0;0;0;55800;7.43
